solver_name,sampler_type,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
QWaveSampler_path,path,8,3,17,exact,71,71,42.0,42,37,True,0.27587008476257324
QWaveSampler_path,path,8,4,15,exact,67,67,37.0,37,33,True,0.2745096683502197
QWaveSampler_path,path,8,5,15,exact,67,67,38.0,38,31,True,0.2755920886993408
QWaveSampler_path,path,8,6,14,exact,64,64,35.0,35,29,True,0.2739450931549072
QWaveSampler_path,path,8,7,12,exact,58,58,27.0,27,20,True,0.28914833068847656
QWaveSampler_path,path,8,8,12,exact,58,58,28.0,28,25,True,0.27417945861816406
QWaveSampler_path,path,8,9,16,exact,69,69,40.0,40,35,True,0.2711043357849121
QWaveSampler_path,path,8,10,15,exact,67,67,38.0,38,30,True,0.2791173458099365
QWaveSampler_path,path,8,11,16,exact,69,69,40.0,40,37,True,0.26898932456970215
QWaveSampler_path,path,8,12,13,exact,61,61,35.0,35,26,True,0.27506542205810547
QWaveSampler_path,path,8,13,16,exact,69,69,40.0,40,37,True,0.27896738052368164
QWaveSampler_path,path,8,14,18,exact,73,73,48.0,48,42,True,0.2858734130859375
QWaveSampler_path,path,8,15,12,exact,58,58,27.0,27,24,True,0.27387070655822754
QWaveSampler_path,path,8,16,14,exact,64,64,37.0,37,27,True,0.2796933650970459
QWaveSampler_path,path,8,17,14,exact,64,64,33.0,33,28,True,0.28989100456237793
QWaveSampler_path,path,8,18,9,exact,48,48,15.0,15,14,True,0.2834162712097168
QWaveSampler_path,path,8,19,21,exact,79,79,51.0,51,48,True,0.2771875858306885
QWaveSampler_path,path,8,20,13,exact,61,61,27.0,27,26,True,0.276653528213501
QWaveSampler_path,path,8,21,14,exact,64,64,35.0,35,31,True,0.27962517738342285
QWaveSampler_path,path,8,22,19,exact,75,75,48.0,48,45,True,0.2717740535736084
QWaveSampler_path,path,8,23,13,exact,61,61,35.0,35,30,True,0.2784616947174072
QWaveSampler_path,path,8,24,13,exact,61,61,28.0,28,25,True,0.2761659622192383
QWaveSampler_path,path,8,25,16,exact,69,69,39.0,39,34,True,0.2761251926422119
QWaveSampler_path,path,8,26,17,exact,71,71,46.0,46,41,True,0.26951003074645996
QWaveSampler_path,path,8,27,13,exact,61,61,32.0,32,24,True,0.27438831329345703
QWaveSampler_path,path,8,28,14,exact,64,64,35.0,35,29,True,0.29758358001708984
