solver_id,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
3,10,3,20,exact,117,117,62.0,62,50,True,0.03602099418640137
3,10,4,19,exact,113,113,189.0,,50,False,0.03534102439880371
3,10,5,23,exact,127,127,211.0,,58,False,0.03687596321105957
3,10,6,23,exact,127,127,88.0,88,57,True,0.03581070899963379
3,10,7,21,exact,121,121,73.0,73,53,True,0.03517913818359375
3,10,8,22,exact,124,124,194.0,,56,False,0.036435842514038086
3,10,9,25,exact,133,133,220.0,,60,False,0.0361480712890625
3,10,10,21,exact,121,121,81.0,81,52,True,0.035871028900146484
3,10,11,21,exact,121,121,81.0,81,56,True,0.03574180603027344
3,10,12,19,exact,113,113,65.0,65,46,True,0.03490304946899414
3,10,13,28,exact,142,142,97.0,97,76,True,0.03674912452697754
3,10,14,22,exact,124,124,80.0,80,54,True,0.03525185585021973
3,10,15,25,exact,133,133,79.0,79,72,True,0.03652310371398926
3,10,16,23,exact,127,127,84.0,84,64,True,0.03601360321044922
3,10,17,25,exact,133,133,86.0,86,63,True,0.03584623336791992
3,10,18,20,exact,117,117,68.0,68,43,True,0.03621506690979004
3,10,19,23,exact,127,127,75.0,75,54,True,0.0355987548828125
3,10,20,17,exact,105,105,154.0,,37,False,0.03521919250488281
3,10,21,24,exact,130,130,98.0,98,65,True,0.036164045333862305
3,10,22,23,exact,127,127,88.0,88,58,True,0.04138898849487305
3,10,23,25,exact,133,133,95.0,95,67,True,0.03543496131896973
3,10,24,24,exact,130,130,84.0,84,57,True,0.03570890426635742
3,10,25,18,exact,109,109,52.0,52,44,True,0.03487896919250488
3,10,26,21,exact,121,121,76.0,76,43,True,0.035262107849121094
3,10,27,22,exact,124,124,200.0,,50,False,0.053913116455078125
3,10,28,21,exact,121,121,199.0,,48,False,0.03609585762023926
3,10,29,19,exact,113,113,62.0,62,45,True,0.0355839729309082
3,10,30,27,exact,139,139,108.0,108,81,True,0.03689384460449219
3,10,31,18,exact,109,109,57.0,57,35,True,0.03519725799560547
3,10,32,20,exact,117,117,75.0,75,46,True,0.035726070404052734
3,10,33,25,exact,133,133,224.0,,65,False,0.03600192070007324
3,10,34,21,exact,121,121,81.0,81,56,True,0.035379886627197266
3,10,35,22,exact,124,124,212.0,,50,False,0.03589010238647461
3,10,36,21,exact,121,121,71.0,71,50,True,0.03544306755065918
3,10,37,26,exact,136,136,96.0,96,68,True,0.03604006767272949
3,10,38,21,exact,121,121,71.0,71,50,True,0.03573012351989746
3,10,39,18,exact,109,109,277.0,,42,False,0.03552722930908203
3,10,40,24,exact,130,130,86.0,86,64,True,0.035598039627075195
3,10,41,25,exact,133,133,234.0,,67,False,0.035742998123168945
3,10,42,21,exact,121,121,92.0,92,58,True,0.03536415100097656
3,10,43,24,exact,130,130,91.0,91,54,True,0.03547501564025879
3,10,44,25,exact,133,133,100.0,100,62,True,0.035986900329589844
3,10,45,21,exact,121,121,68.0,68,54,True,0.03562617301940918
3,10,46,27,exact,139,139,86.0,86,74,True,0.03600597381591797
3,10,47,24,exact,130,130,105.0,105,64,True,0.035700082778930664
3,10,48,19,exact,113,113,61.0,61,40,True,0.03521299362182617
3,10,49,23,exact,127,127,199.0,,60,False,0.03586912155151367
4,10,0,26,exact,136,136,220.0,,67,False,0.037351131439208984
4,10,1,27,exact,139,139,512.0,,75,False,0.036840200424194336
4,10,2,14,exact,92,92,238.0,,28,False,0.03577685356140137
4,10,3,20,exact,117,117,182.0,,50,False,0.035501956939697266
4,10,4,19,exact,113,113,297.0,,50,False,0.03490877151489258
4,10,5,23,exact,127,127,221.0,,58,False,0.03602290153503418
4,10,6,23,exact,127,127,335.0,,57,False,0.03643202781677246
4,10,7,21,exact,121,121,322.0,,53,False,0.03621101379394531
4,10,8,22,exact,124,124,318.0,,56,False,0.0356900691986084
4,10,9,25,exact,133,133,357.0,,60,False,0.03618192672729492
4,10,10,21,exact,121,121,189.0,,52,False,0.035874128341674805
4,10,11,21,exact,121,121,197.0,,56,False,0.035466909408569336
4,10,12,19,exact,113,113,60.0,60,46,True,0.03556990623474121
4,10,13,28,exact,142,142,520.0,,76,False,0.03625321388244629
4,10,14,22,exact,124,124,83.0,83,54,True,0.035305023193359375
4,10,15,25,exact,133,133,624.0,,72,False,0.03824305534362793
4,10,16,23,exact,127,127,345.0,,64,False,0.03613901138305664
4,10,17,25,exact,133,133,362.0,,63,False,0.036724090576171875
4,10,18,20,exact,117,117,429.0,,43,False,0.036910057067871094
4,10,19,23,exact,127,127,203.0,,54,False,0.03731083869934082
4,10,20,17,exact,105,105,382.0,,37,False,0.034980058670043945
4,10,21,24,exact,130,130,351.0,,65,False,0.03749203681945801
4,10,22,23,exact,127,127,227.0,,58,False,0.03587698936462402
4,10,23,25,exact,133,133,622.0,,67,False,0.03741121292114258
4,10,24,24,exact,130,130,220.0,,57,False,0.03583812713623047
4,10,25,18,exact,109,109,61.0,61,44,True,0.03545999526977539
4,10,26,21,exact,121,121,186.0,,43,False,0.03531599044799805
4,10,27,22,exact,124,124,204.0,,50,False,0.03595304489135742
4,10,28,21,exact,121,121,199.0,,48,False,0.03632378578186035
4,10,29,19,exact,113,113,413.0,,45,False,0.034766197204589844
4,10,30,27,exact,139,139,380.0,,81,False,0.037446022033691406
4,10,31,18,exact,109,109,62.0,62,35,True,0.03491401672363281
4,10,32,20,exact,117,117,72.0,72,46,True,0.03546714782714844
4,10,33,25,exact,133,133,232.0,,65,False,0.03615283966064453
4,10,34,21,exact,121,121,315.0,,56,False,0.03586697578430176
4,10,35,22,exact,124,124,200.0,,50,False,0.036058902740478516
4,10,36,21,exact,121,121,199.0,,50,False,0.035440921783447266
4,10,37,26,exact,136,136,233.0,,68,False,0.03609108924865723
4,10,38,21,exact,121,121,324.0,,50,False,0.0350339412689209
4,10,39,18,exact,109,109,275.0,,42,False,0.03622078895568848
4,10,40,24,exact,130,130,82.0,82,64,True,0.03699898719787598
4,10,41,25,exact,133,133,353.0,,67,False,0.0372920036315918
4,10,42,21,exact,121,121,79.0,79,58,True,0.036292076110839844
4,10,43,24,exact,130,130,349.0,,54,False,0.03620791435241699
4,10,44,25,exact,133,133,363.0,,62,False,0.036048173904418945
4,10,45,21,exact,121,121,72.0,72,54,True,0.03575706481933594
4,10,46,27,exact,139,139,384.0,,74,False,0.037652015686035156
4,10,47,24,exact,130,130,350.0,,64,False,0.03585004806518555
4,10,48,19,exact,113,113,308.0,,40,False,0.035707950592041016
4,10,49,23,exact,127,127,96.0,96,60,True,0.03628182411193848
5,10,0,26,exact,136,136,371.0,,67,False,0.03821873664855957
5,10,1,27,exact,139,139,661.0,,75,False,0.03804802894592285
5,10,2,14,exact,92,92,334.0,,28,False,0.03573203086853027
5,10,3,20,exact,117,117,178.0,,50,False,0.03647208213806152
5,10,4,19,exact,113,113,296.0,,50,False,0.035356998443603516
5,10,5,23,exact,127,127,589.0,,58,False,0.036340951919555664
5,10,6,23,exact,127,127,215.0,,57,False,0.035981178283691406
5,10,7,21,exact,121,121,317.0,,53,False,0.035717010498046875
5,10,8,22,exact,124,124,83.0,83,56,True,0.035902976989746094
5,10,9,25,exact,133,133,619.0,,60,False,0.03694915771484375
5,10,10,21,exact,121,121,554.0,,52,False,0.035646915435791016
5,10,11,21,exact,121,121,555.0,,56,False,0.035935163497924805
5,10,12,19,exact,113,113,198.0,,46,False,0.03601217269897461
5,10,13,28,exact,142,142,661.0,,76,False,0.03764200210571289
5,10,14,22,exact,124,124,328.0,,54,False,0.03680896759033203
5,10,15,25,exact,133,133,627.0,,72,False,0.03659701347351074
5,10,16,23,exact,127,127,343.0,,64,False,0.036049842834472656
5,10,17,25,exact,133,133,620.0,,63,False,0.03720498085021973
5,10,18,20,exact,117,117,546.0,,43,False,0.03591012954711914
5,10,19,23,exact,127,127,595.0,,54,False,0.03670978546142578
5,10,20,17,exact,105,105,382.0,,37,False,0.036422014236450195
5,10,21,24,exact,130,130,608.0,,65,False,0.03650212287902832
5,10,22,23,exact,127,127,585.0,,58,False,0.03624987602233887
5,10,23,25,exact,133,133,492.0,,67,False,0.036778926849365234
5,10,24,24,exact,130,130,78.0,78,57,True,0.037094831466674805
5,10,25,18,exact,109,109,281.0,,44,False,0.03642082214355469
5,10,26,21,exact,121,121,317.0,,43,False,0.03557419776916504
5,10,27,22,exact,124,124,577.0,,50,False,0.037667036056518555
5,10,28,21,exact,121,121,570.0,,48,False,0.03678703308105469
5,10,29,19,exact,113,113,519.0,,45,False,0.0362238883972168
5,10,30,27,exact,139,139,374.0,,81,False,0.037728071212768555
5,10,31,18,exact,109,109,293.0,,35,False,0.03579092025756836
5,10,32,20,exact,117,117,191.0,,46,False,0.035475969314575195
5,10,33,25,exact,133,133,362.0,,65,False,0.03737998008728027
5,10,34,21,exact,121,121,323.0,,56,False,0.03637194633483887
5,10,35,22,exact,124,124,337.0,,50,False,0.03671693801879883
5,10,36,21,exact,121,121,558.0,,50,False,0.036956787109375
5,10,37,26,exact,136,136,232.0,,68,False,0.03755688667297363
5,10,38,21,exact,121,121,451.0,,50,False,0.03529810905456543
5,10,39,18,exact,109,109,283.0,,42,False,0.03571581840515137
5,10,40,24,exact,130,130,344.0,,64,False,0.03604006767272949
5,10,41,25,exact,133,133,619.0,,67,False,0.037364959716796875
5,10,42,21,exact,121,121,83.0,83,58,True,0.03566718101501465
5,10,43,24,exact,130,130,212.0,,54,False,0.03676486015319824
5,10,44,25,exact,133,133,614.0,,62,False,0.03706502914428711
5,10,45,21,exact,121,121,312.0,,54,False,0.035475969314575195
5,10,46,27,exact,139,139,372.0,,74,False,0.037235260009765625
5,10,47,24,exact,130,130,604.0,,64,False,0.038305044174194336
5,10,48,19,exact,113,113,291.0,,40,False,0.03659224510192871
5,10,49,23,exact,127,127,214.0,,60,False,0.03632378578186035
0,10,0,26,lucas,8,8,85.0,85,67,True,0.037030935287475586
0,10,1,27,lucas,9,9,87.0,87,75,True,0.037200212478637695
0,10,2,14,lucas,6,6,39.0,,28,False,0.03497791290283203
0,10,3,20,lucas,9,9,60.0,60,50,True,0.03614687919616699
0,10,4,19,lucas,6,6,52.0,52,50,True,0.03517580032348633
0,10,5,23,lucas,8,8,70.0,70,58,True,0.03637409210205078
0,10,6,23,lucas,8,8,80.0,,57,False,0.03654122352600098
0,10,7,21,lucas,9,9,64.0,64,53,True,0.03570389747619629
0,10,8,22,lucas,8,8,64.0,,56,False,0.03598809242248535
0,10,9,25,lucas,7,7,63.0,63,60,True,0.03647303581237793
0,10,10,21,lucas,9,9,70.0,,52,False,0.035272836685180664
0,10,11,21,lucas,6,6,53.0,53,56,True,0.03604722023010254
0,10,12,19,lucas,7,7,50.0,50,46,True,0.03577709197998047
0,10,13,28,lucas,9,9,87.0,87,76,True,0.03666400909423828
0,10,14,22,lucas,7,7,56.0,56,54,True,0.03602099418640137
0,10,15,25,lucas,7,7,72.0,72,72,True,0.036798954010009766
0,10,16,23,lucas,7,7,70.0,70,64,True,0.036438941955566406
0,10,17,25,lucas,8,8,65.0,65,63,True,0.03639793395996094
0,10,18,20,lucas,8,8,53.0,53,43,True,0.035787105560302734
0,10,19,23,lucas,8,8,62.0,62,54,True,0.03637814521789551
0,10,20,17,lucas,7,7,41.0,41,37,True,0.03501009941101074
0,10,21,24,lucas,8,8,73.0,,65,False,0.035989999771118164
0,10,22,23,lucas,8,8,61.0,61,58,True,0.03632497787475586
0,10,23,25,lucas,8,8,78.0,,67,False,0.036538124084472656
0,10,24,24,lucas,8,8,65.0,65,57,True,0.036579132080078125
0,10,25,18,lucas,7,7,45.0,45,44,True,0.035479068756103516
0,10,26,21,lucas,8,8,48.0,48,43,True,0.0356450080871582
0,10,27,22,lucas,8,8,63.0,63,50,True,0.03591036796569824
0,10,28,21,lucas,7,7,50.0,50,48,True,0.03593707084655762
0,10,29,19,lucas,6,6,50.0,50,45,True,0.035529375076293945
0,10,30,27,lucas,8,8,83.0,,81,False,0.03737211227416992
0,10,31,18,lucas,7,7,46.0,46,35,True,0.03550314903259277
0,10,32,20,lucas,6,6,50.0,50,46,True,0.035588979721069336
0,10,33,25,lucas,7,7,65.0,65,65,True,0.03702497482299805
0,10,34,21,lucas,8,8,59.0,59,56,True,0.036010026931762695
0,10,35,22,lucas,9,9,70.0,,50,False,0.036913156509399414
0,10,36,21,lucas,7,7,57.0,57,50,True,0.0361638069152832
0,10,37,26,lucas,8,8,75.0,75,68,True,0.03679800033569336
0,10,38,21,lucas,6,6,56.0,56,50,True,0.035215139389038086
0,10,39,18,lucas,7,7,61.0,,42,False,0.03577995300292969
0,10,40,24,lucas,8,8,70.0,70,64,True,0.03589987754821777
0,10,41,25,lucas,8,8,71.0,71,67,True,0.03687000274658203
0,10,42,21,lucas,7,7,65.0,65,58,True,0.03630471229553223
0,10,43,24,lucas,8,8,64.0,64,54,True,0.03677105903625488
0,10,44,25,lucas,10,10,65.0,65,62,True,0.036525726318359375
0,10,45,21,lucas,7,7,57.0,57,54,True,0.03596186637878418
0,10,46,27,lucas,8,8,80.0,80,74,True,0.03636312484741211
0,10,47,24,lucas,8,8,71.0,71,64,True,0.035981178283691406
0,10,48,19,lucas,7,7,62.0,,40,False,0.03486490249633789
0,10,49,23,lucas,8,8,66.0,,60,False,0.03611278533935547
1,10,0,26,lucas,8,8,71.0,71,67,True,0.03601408004760742
1,10,1,27,lucas,9,9,81.0,81,75,True,0.03668618202209473
1,10,2,14,lucas,6,6,28.0,28,28,True,0.034729957580566406
1,10,3,20,lucas,9,9,49.0,49,50,True,0.03633904457092285
1,10,4,19,lucas,6,6,44.0,44,50,True,0.036257028579711914
1,10,5,23,lucas,8,8,63.0,63,58,True,0.03590989112854004
1,10,6,23,lucas,8,8,54.0,54,57,True,0.036544084548950195
1,10,7,21,lucas,9,9,61.0,61,53,True,0.03582167625427246
1,10,8,22,lucas,8,8,62.0,62,56,True,0.035501718521118164
1,10,9,25,lucas,7,7,60.0,60,60,True,0.0365750789642334
1,10,10,21,lucas,9,9,53.0,53,52,True,0.03565692901611328
1,10,11,21,lucas,6,6,51.0,51,56,True,0.03576207160949707
1,10,12,19,lucas,7,7,51.0,,46,False,0.03502202033996582
1,10,13,28,lucas,9,9,87.0,,76,False,0.03666496276855469
1,10,14,22,lucas,7,7,55.0,55,54,True,0.03589987754821777
1,10,15,25,lucas,7,7,75.0,75,72,True,0.03655815124511719
1,10,16,23,lucas,7,7,67.0,67,64,True,0.03658890724182129
1,10,17,25,lucas,8,8,83.0,,63,False,0.036692142486572266
1,10,18,20,lucas,8,8,46.0,46,43,True,0.03546905517578125
1,10,19,23,lucas,8,8,57.0,57,54,True,0.03703498840332031
1,10,20,17,lucas,7,7,40.0,40,37,True,0.03576970100402832
1,10,21,24,lucas,8,8,61.0,61,65,True,0.03660988807678223
1,10,22,23,lucas,8,8,62.0,,58,False,0.036221981048583984
1,10,23,25,lucas,8,8,81.0,81,67,True,0.0365300178527832
1,10,24,24,lucas,8,8,58.0,58,57,True,0.03625988960266113
1,10,25,18,lucas,7,7,42.0,42,44,True,0.036498069763183594
1,10,26,21,lucas,8,8,53.0,53,43,True,0.036557912826538086
1,10,27,22,lucas,8,8,58.0,58,50,True,0.03641700744628906
1,10,28,21,lucas,7,7,61.0,,48,False,0.037001848220825195
1,10,29,19,lucas,6,6,49.0,49,45,True,0.036536216735839844
1,10,30,27,lucas,8,8,75.0,75,81,True,0.037490129470825195
1,10,31,18,lucas,7,7,35.0,35,35,True,0.03549623489379883
1,10,32,20,lucas,6,6,47.0,47,46,True,0.03592395782470703
1,10,33,25,lucas,7,7,66.0,66,65,True,0.03701305389404297
1,10,34,21,lucas,8,8,56.0,56,56,True,0.03544282913208008
1,10,35,22,lucas,9,9,62.0,62,50,True,0.03568267822265625
1,10,36,21,lucas,7,7,64.0,,50,False,0.03542304039001465
1,10,37,26,lucas,8,8,80.0,80,68,True,0.03710794448852539
1,10,38,21,lucas,6,6,51.0,51,50,True,0.03697609901428223
1,10,39,18,lucas,7,7,47.0,,42,False,0.03491091728210449
1,10,40,24,lucas,8,8,70.0,70,64,True,0.03645586967468262
1,10,41,25,lucas,8,8,70.0,70,67,True,0.03596377372741699
1,10,42,21,lucas,7,7,53.0,53,58,True,0.036830902099609375
1,10,43,24,lucas,8,8,56.0,56,54,True,0.03706002235412598
1,10,44,25,lucas,10,10,78.0,78,62,True,0.035717010498046875
1,10,45,21,lucas,7,7,59.0,59,54,True,0.03531694412231445
1,10,46,27,lucas,8,8,76.0,76,74,True,0.041832923889160156
1,10,47,24,lucas,8,8,70.0,70,64,True,0.035115957260131836
1,10,48,19,lucas,7,7,44.0,44,40,True,0.035111188888549805
1,10,49,23,lucas,8,8,66.0,,60,False,0.03506898880004883
2,10,0,26,lucas,8,8,85.0,85,67,True,0.03643918037414551
2,10,1,27,lucas,9,9,87.0,87,75,True,0.036479949951171875
2,10,2,14,lucas,6,6,39.0,,28,False,0.034990787506103516
2,10,3,20,lucas,9,9,60.0,60,50,True,0.03642392158508301
2,10,4,19,lucas,6,6,52.0,52,50,True,0.036585092544555664
2,10,5,23,lucas,8,8,70.0,70,58,True,0.03580021858215332
2,10,6,23,lucas,8,8,80.0,,57,False,0.03581809997558594
2,10,7,21,lucas,9,9,64.0,64,53,True,0.03601384162902832
2,10,8,22,lucas,8,8,64.0,,56,False,0.03648495674133301
2,10,9,25,lucas,7,7,63.0,63,60,True,0.03651905059814453
2,10,10,21,lucas,9,9,70.0,,52,False,0.036802053451538086
2,10,11,21,lucas,6,6,53.0,53,56,True,0.035819053649902344
2,10,12,19,lucas,7,7,50.0,50,46,True,0.03511810302734375
2,10,13,28,lucas,9,9,87.0,87,76,True,0.03636932373046875
2,10,14,22,lucas,7,7,56.0,56,54,True,0.03540611267089844
2,10,15,25,lucas,7,7,72.0,72,72,True,0.036049842834472656
2,10,16,23,lucas,7,7,70.0,70,64,True,0.03618311882019043
2,10,17,25,lucas,8,8,65.0,65,63,True,0.03580212593078613
2,10,18,20,lucas,8,8,53.0,53,43,True,0.03613591194152832
2,10,19,23,lucas,8,8,62.0,62,54,True,0.035768985748291016
2,10,20,17,lucas,7,7,41.0,41,37,True,0.03571796417236328
2,10,21,24,lucas,8,8,73.0,,65,False,0.03598308563232422
2,10,22,23,lucas,8,8,61.0,61,58,True,0.03547215461730957
2,10,23,25,lucas,8,8,78.0,,67,False,0.03577399253845215
2,10,24,24,lucas,8,8,65.0,65,57,True,0.03674197196960449
2,10,25,18,lucas,7,7,45.0,45,44,True,0.035427093505859375
2,10,26,21,lucas,8,8,48.0,48,43,True,0.03554892539978027
2,10,27,22,lucas,8,8,63.0,63,50,True,0.03585696220397949
2,10,28,21,lucas,7,7,50.0,50,48,True,0.03610992431640625
2,10,29,19,lucas,6,6,50.0,50,45,True,0.035307884216308594
2,10,30,27,lucas,8,8,83.0,,81,False,0.036086082458496094
2,10,31,18,lucas,7,7,46.0,46,35,True,0.03483915328979492
2,10,32,20,lucas,6,6,50.0,50,46,True,0.03571915626525879
2,10,33,25,lucas,7,7,65.0,65,65,True,0.036637306213378906
2,10,34,21,lucas,8,8,59.0,59,56,True,0.03647184371948242
2,10,35,22,lucas,9,9,70.0,,50,False,0.03553605079650879
2,10,36,21,lucas,7,7,57.0,57,50,True,0.03698086738586426
2,10,37,26,lucas,8,8,75.0,75,68,True,0.036412715911865234
2,10,38,21,lucas,6,6,56.0,56,50,True,0.036691904067993164
2,10,39,18,lucas,7,7,61.0,,42,False,0.03536581993103027
2,10,40,24,lucas,8,8,70.0,70,64,True,0.036276817321777344
2,10,41,25,lucas,8,8,71.0,71,67,True,0.037514686584472656
2,10,42,21,lucas,7,7,65.0,65,58,True,0.034774065017700195
2,10,43,24,lucas,8,8,64.0,64,54,True,0.03718113899230957
2,10,44,25,lucas,10,10,65.0,65,62,True,0.03681588172912598
2,10,45,21,lucas,7,7,57.0,57,54,True,0.03558015823364258
2,10,46,27,lucas,8,8,80.0,80,74,True,0.03589582443237305
2,10,47,24,lucas,8,8,71.0,71,64,True,0.03552412986755371
2,10,48,19,lucas,7,7,62.0,,40,False,0.03503108024597168
2,10,49,23,lucas,8,8,66.0,,60,False,0.03562498092651367
3,10,0,26,lucas,8,8,69.0,69,67,True,0.055023908615112305
3,10,1,27,lucas,9,9,82.0,82,75,True,0.052130937576293945
3,10,2,14,lucas,6,6,25.0,25,28,True,0.06044507026672363
3,10,3,20,lucas,9,9,54.0,54,50,True,0.0511019229888916
3,10,4,19,lucas,6,6,46.0,46,50,True,0.061489105224609375
3,10,5,23,lucas,8,8,60.0,60,58,True,0.05323386192321777
3,10,6,23,lucas,8,8,53.0,53,57,True,0.054099082946777344
3,10,7,21,lucas,9,9,61.0,,53,False,0.051030874252319336
3,10,8,22,lucas,8,8,49.0,49,56,True,0.054454803466796875
3,10,9,25,lucas,7,7,60.0,60,60,True,0.05681586265563965
3,10,10,21,lucas,9,9,52.0,52,52,True,0.05158495903015137
3,10,11,21,lucas,6,6,59.0,59,56,True,0.06271219253540039
3,10,12,19,lucas,7,7,47.0,47,46,True,0.05765795707702637
3,10,13,28,lucas,9,9,82.0,82,76,True,0.05136299133300781
3,10,14,22,lucas,7,7,54.0,54,54,True,0.05696225166320801
3,10,15,25,lucas,7,7,74.0,74,72,True,0.059007883071899414
3,10,16,23,lucas,7,7,59.0,59,64,True,0.05720400810241699
3,10,17,25,lucas,8,8,69.0,69,63,True,0.05407285690307617
3,10,18,20,lucas,8,8,43.0,43,43,True,0.05380511283874512
3,10,19,23,lucas,8,8,59.0,,54,False,0.05436372756958008
3,10,20,17,lucas,7,7,37.0,37,37,True,0.05698585510253906
3,10,21,24,lucas,8,8,61.0,61,65,True,0.05432772636413574
3,10,22,23,lucas,8,8,62.0,62,58,True,0.05516815185546875
3,10,23,25,lucas,8,8,71.0,71,67,True,0.054100990295410156
3,10,24,24,lucas,8,8,67.0,67,57,True,0.05357098579406738
3,10,25,18,lucas,7,7,39.0,39,44,True,0.055650949478149414
3,10,26,21,lucas,8,8,62.0,,43,False,0.05389213562011719
3,10,27,22,lucas,8,8,53.0,53,50,True,0.053829193115234375
3,10,28,21,lucas,7,7,51.0,51,48,True,0.057218074798583984
3,10,29,19,lucas,6,6,45.0,45,45,True,0.061041831970214844
3,10,30,27,lucas,8,8,81.0,81,81,True,0.05494189262390137
3,10,31,18,lucas,7,7,35.0,35,35,True,0.057711124420166016
3,10,32,20,lucas,6,6,49.0,49,46,True,0.0610809326171875
3,10,33,25,lucas,7,7,66.0,66,65,True,0.05756497383117676
3,10,34,21,lucas,8,8,55.0,55,56,True,0.05433297157287598
3,10,35,22,lucas,9,9,53.0,53,50,True,0.05036425590515137
3,10,36,21,lucas,7,7,53.0,53,50,True,0.057708024978637695
3,10,37,26,lucas,8,8,74.0,74,68,True,0.05379509925842285
3,10,38,21,lucas,6,6,59.0,59,50,True,0.06243705749511719
3,10,39,18,lucas,7,7,47.0,47,42,True,0.05690908432006836
3,10,40,24,lucas,8,8,69.0,69,64,True,0.05356192588806152
3,10,41,25,lucas,8,8,67.0,67,67,True,0.05244708061218262
3,10,42,21,lucas,7,7,54.0,54,58,True,0.05599498748779297
3,10,43,24,lucas,8,8,54.0,54,54,True,0.053070068359375
3,10,44,25,lucas,10,10,70.0,70,62,True,0.04948711395263672
3,10,45,21,lucas,7,7,52.0,52,54,True,0.055757999420166016
3,10,46,27,lucas,8,8,76.0,76,74,True,0.05369114875793457
3,10,47,24,lucas,8,8,70.0,70,64,True,0.05341696739196777
3,10,48,19,lucas,7,7,40.0,40,40,True,0.05681896209716797
3,10,49,23,lucas,8,8,69.0,69,60,True,0.05357193946838379
4,10,0,26,lucas,8,8,72.0,72,67,True,0.03868889808654785
4,10,1,27,lucas,9,9,76.0,76,75,True,0.03712582588195801
4,10,2,14,lucas,6,6,28.0,28,28,True,0.03623604774475098
4,10,3,20,lucas,9,9,58.0,58,50,True,0.037747859954833984
4,10,4,19,lucas,6,6,45.0,45,50,True,0.03730010986328125
4,10,5,23,lucas,8,8,63.0,63,58,True,0.03743791580200195
4,10,6,23,lucas,8,8,60.0,60,57,True,0.03712272644042969
4,10,7,21,lucas,9,9,66.0,,53,False,0.0376582145690918
4,10,8,22,lucas,8,8,53.0,53,56,True,0.03691387176513672
4,10,9,25,lucas,7,7,60.0,60,60,True,0.03769993782043457
4,10,10,21,lucas,9,9,53.0,53,52,True,0.03700685501098633
4,10,11,21,lucas,6,6,62.0,,56,False,0.036614179611206055
4,10,12,19,lucas,7,7,50.0,,46,False,0.037534236907958984
4,10,13,28,lucas,9,9,85.0,85,76,True,0.03787064552307129
4,10,14,22,lucas,7,7,55.0,55,54,True,0.03859591484069824
4,10,15,25,lucas,7,7,72.0,72,72,True,0.037264108657836914
4,10,16,23,lucas,7,7,62.0,62,64,True,0.037097930908203125
4,10,17,25,lucas,8,8,66.0,66,63,True,0.03810405731201172
4,10,18,20,lucas,8,8,57.0,57,43,True,0.03680610656738281
4,10,19,23,lucas,8,8,62.0,,54,False,0.0380091667175293
4,10,20,17,lucas,7,7,38.0,38,37,True,0.03632712364196777
4,10,21,24,lucas,8,8,62.0,62,65,True,0.03682422637939453
4,10,22,23,lucas,8,8,74.0,,58,False,0.03647208213806152
4,10,23,25,lucas,8,8,73.0,73,67,True,0.03719282150268555
4,10,24,24,lucas,8,8,59.0,59,57,True,0.037464141845703125
4,10,25,18,lucas,7,7,51.0,,44,False,0.03572893142700195
4,10,26,21,lucas,8,8,48.0,48,43,True,0.03600573539733887
4,10,27,22,lucas,8,8,54.0,54,50,True,0.036063194274902344
4,10,28,21,lucas,7,7,62.0,62,48,True,0.03646397590637207
4,10,29,19,lucas,6,6,50.0,50,45,True,0.035758256912231445
4,10,30,27,lucas,8,8,80.0,80,81,True,0.03772616386413574
4,10,31,18,lucas,7,7,52.0,,35,False,0.03576922416687012
4,10,32,20,lucas,6,6,46.0,46,46,True,0.03665518760681152
4,10,33,25,lucas,7,7,66.0,66,65,True,0.03750109672546387
4,10,34,21,lucas,8,8,61.0,,56,False,0.037873029708862305
4,10,35,22,lucas,9,9,52.0,52,50,True,0.03705310821533203
4,10,36,21,lucas,7,7,55.0,55,50,True,0.03668785095214844
4,10,37,26,lucas,8,8,75.0,75,68,True,0.03614687919616699
4,10,38,21,lucas,6,6,54.0,,50,False,0.03625774383544922
4,10,39,18,lucas,7,7,43.0,43,42,True,0.054488182067871094
4,10,40,24,lucas,8,8,70.0,70,64,True,0.0381009578704834
4,10,41,25,lucas,8,8,77.0,77,67,True,0.0365748405456543
4,10,42,21,lucas,7,7,55.0,55,58,True,0.037442922592163086
4,10,43,24,lucas,8,8,54.0,54,54,True,0.03709220886230469
4,10,44,25,lucas,10,10,82.0,82,62,True,0.038291215896606445
4,10,45,21,lucas,7,7,59.0,59,54,True,0.03706097602844238
4,10,46,27,lucas,8,8,79.0,79,74,True,0.038025856018066406
4,10,47,24,lucas,8,8,65.0,65,64,True,0.037867069244384766
4,10,48,19,lucas,7,7,41.0,41,40,True,0.03588414192199707
4,10,49,23,lucas,8,8,65.0,,60,False,0.03760528564453125
5,10,0,26,lucas,8,8,77.0,77,67,True,0.03726816177368164
5,10,1,27,lucas,9,9,81.0,81,75,True,0.03687405586242676
5,10,2,14,lucas,6,6,24.0,24,28,True,0.035762786865234375
5,10,3,20,lucas,9,9,73.0,,50,False,0.03665781021118164
5,10,4,19,lucas,6,6,55.0,,50,False,0.03711581230163574
5,10,5,23,lucas,8,8,65.0,65,58,True,0.03714418411254883
5,10,6,23,lucas,8,8,58.0,58,57,True,0.0369718074798584
5,10,7,21,lucas,9,9,54.0,54,53,True,0.03671693801879883
5,10,8,22,lucas,8,8,60.0,,56,False,0.03596687316894531
