solver,n,m,graph_id,seed,num_sweeps,beta_min,beta_max,trotters,feasible,minla_cost,lower_bound,approx_ratio,time_s,gamma
OpenJijSA,10,26,100,789,500,1e-08,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-08,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-08,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-08,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-08,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-08,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-08,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-08,0.001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-08,0.001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-08,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,789,500,1e-08,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-08,0.001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-08,0.01,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,123,500,1e-08,0.01,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-08,0.01,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,789,500,1e-08,0.01,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-08,0.01,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,42,500,1e-08,0.1,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,123,500,1e-08,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,456,500,1e-08,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,789,500,1e-08,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,999,500,1e-08,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,42,500,1e-08,1.0,1,True,77.0,54.000000000000014,1.4259259259259256,0.017,0.0
OpenJijSA,10,26,100,123,500,1e-08,1.0,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-08,1.0,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,789,500,1e-08,1.0,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-08,1.0,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,42,500,1e-08,10.0,1,True,81.0,54.000000000000014,1.4999999999999996,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-08,10.0,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-08,10.0,1,True,71.0,54.000000000000014,1.3148148148148144,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-08,10.0,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-08,10.0,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-08,100.0,1,True,67.0,54.000000000000014,1.2407407407407405,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-08,100.0,1,True,82.0,54.000000000000014,1.5185185185185182,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-08,100.0,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-08,100.0,1,True,73.0,54.000000000000014,1.3518518518518514,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-08,100.0,1,True,87.0,54.000000000000014,1.6111111111111107,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-08,1000.0,1,True,82.0,54.000000000000014,1.5185185185185182,0.015,0.0
OpenJijSA,10,26,100,123,500,1e-08,1000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,456,500,1e-08,1000.0,1,True,77.0,54.000000000000014,1.4259259259259256,0.015,0.0
OpenJijSA,10,26,100,789,500,1e-08,1000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,999,500,1e-08,1000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,42,500,1e-08,10000.0,1,True,71.0,54.000000000000014,1.3148148148148144,0.014,0.0
OpenJijSA,10,26,100,123,500,1e-08,10000.0,1,True,74.0,54.000000000000014,1.37037037037037,0.014,0.0
OpenJijSA,10,26,100,456,500,1e-08,10000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-08,10000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,999,500,1e-08,10000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,42,500,1e-08,100000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,123,500,1e-08,100000.0,1,True,83.0,54.000000000000014,1.5370370370370365,0.014,0.0
OpenJijSA,10,26,100,456,500,1e-08,100000.0,1,True,83.0,54.000000000000014,1.5370370370370365,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-08,100000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,999,500,1e-08,100000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,42,500,1e-08,1000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,123,500,1e-08,1000000.0,1,True,68.0,54.000000000000014,1.2592592592592589,0.014,0.0
OpenJijSA,10,26,100,456,500,1e-08,1000000.0,1,True,76.0,54.000000000000014,1.407407407407407,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-08,1000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,999,500,1e-08,1000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,42,500,1e-08,10000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,123,500,1e-08,10000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,456,500,1e-08,10000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-08,10000000.0,1,True,84.0,54.000000000000014,1.5555555555555551,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-08,10000000.0,1,True,85.0,54.000000000000014,1.5740740740740737,0.013,0.0
OpenJijSA,10,26,100,42,500,1e-08,100000000.0,1,True,91.0,54.000000000000014,1.6851851851851847,0.013,0.0
OpenJijSA,10,26,100,123,500,1e-08,100000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,456,500,1e-08,100000000.0,1,True,74.0,54.000000000000014,1.37037037037037,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-08,100000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-08,100000000.0,1,True,84.0,54.000000000000014,1.5555555555555551,0.013,0.0
OpenJijSA,10,26,100,42,500,1e-08,1000000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,123,500,1e-08,1000000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,456,500,1e-08,1000000000.0,1,True,89.0,54.000000000000014,1.6481481481481477,0.013,0.0
OpenJijSA,10,26,100,789,500,1e-08,1000000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-08,1000000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,42,500,1e-07,1e-07,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-07,1e-07,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-07,1e-07,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-07,1e-07,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-07,1e-07,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-07,1e-06,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-07,1e-06,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-07,1e-06,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-07,1e-06,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-07,1e-06,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-07,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-07,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-07,1e-05,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,789,500,1e-07,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-07,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-07,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-07,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-07,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-07,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-07,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-07,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,123,500,1e-07,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-07,0.001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-07,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-07,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,42,500,1e-07,0.01,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,123,500,1e-07,0.01,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-07,0.01,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,789,500,1e-07,0.01,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-07,0.01,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,42,500,1e-07,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,123,500,1e-07,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,456,500,1e-07,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,789,500,1e-07,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,999,500,1e-07,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,42,500,1e-07,1.0,1,True,79.0,54.000000000000014,1.4629629629629626,0.017,0.0
OpenJijSA,10,26,100,123,500,1e-07,1.0,1,True,71.0,54.000000000000014,1.3148148148148144,0.018,0.0
OpenJijSA,10,26,100,456,500,1e-07,1.0,1,True,81.0,54.000000000000014,1.4999999999999996,0.017,0.0
OpenJijSA,10,26,100,789,500,1e-07,1.0,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-07,1.0,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,42,500,1e-07,10.0,1,True,84.0,54.000000000000014,1.5555555555555551,0.017,0.0
OpenJijSA,10,26,100,123,500,1e-07,10.0,1,True,76.0,54.000000000000014,1.407407407407407,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-07,10.0,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-07,10.0,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-07,10.0,1,True,79.0,54.000000000000014,1.4629629629629626,0.017,0.0
OpenJijSA,10,26,100,42,500,1e-07,100.0,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-07,100.0,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-07,100.0,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-07,100.0,1,True,76.0,54.000000000000014,1.407407407407407,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-07,100.0,1,True,97.0,54.000000000000014,1.7962962962962958,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-07,1000.0,1,True,85.0,54.000000000000014,1.5740740740740737,0.015,0.0
OpenJijSA,10,26,100,123,500,1e-07,1000.0,1,True,73.0,54.000000000000014,1.3518518518518514,0.015,0.0
OpenJijSA,10,26,100,456,500,1e-07,1000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,789,500,1e-07,1000.0,1,True,80.0,54.000000000000014,1.4814814814814812,0.015,0.0
OpenJijSA,10,26,100,999,500,1e-07,1000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,42,500,1e-07,10000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,123,500,1e-07,10000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,456,500,1e-07,10000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,789,500,1e-07,10000.0,1,True,70.0,54.000000000000014,1.296296296296296,0.015,0.0
OpenJijSA,10,26,100,999,500,1e-07,10000.0,1,True,71.0,54.000000000000014,1.3148148148148144,0.014,0.0
OpenJijSA,10,26,100,42,500,1e-07,100000.0,1,True,71.0,54.000000000000014,1.3148148148148144,0.014,0.0
OpenJijSA,10,26,100,123,500,1e-07,100000.0,1,True,72.0,54.000000000000014,1.333333333333333,0.014,0.0
OpenJijSA,10,26,100,456,500,1e-07,100000.0,1,True,83.0,54.000000000000014,1.5370370370370365,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-07,100000.0,1,True,77.0,54.000000000000014,1.4259259259259256,0.014,0.0
OpenJijSA,10,26,100,999,500,1e-07,100000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,42,500,1e-07,1000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,123,500,1e-07,1000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,456,500,1e-07,1000000.0,1,True,88.0,54.000000000000014,1.629629629629629,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-07,1000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-07,1000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,42,500,1e-07,10000000.0,1,True,81.0,54.000000000000014,1.4999999999999996,0.014,0.0
OpenJijSA,10,26,100,123,500,1e-07,10000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,456,500,1e-07,10000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-07,10000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-07,10000000.0,1,True,85.0,54.000000000000014,1.5740740740740737,0.014,0.0
OpenJijSA,10,26,100,42,500,1e-07,100000000.0,1,True,88.0,54.000000000000014,1.629629629629629,0.013,0.0
OpenJijSA,10,26,100,123,500,1e-07,100000000.0,1,True,89.0,54.000000000000014,1.6481481481481477,0.013,0.0
OpenJijSA,10,26,100,456,500,1e-07,100000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,789,500,1e-07,100000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-07,100000000.0,1,True,69.0,54.000000000000014,1.2777777777777775,0.013,0.0
OpenJijSA,10,26,100,42,500,1e-07,1000000000.0,1,True,78.0,54.000000000000014,1.444444444444444,0.013,0.0
OpenJijSA,10,26,100,123,500,1e-07,1000000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,456,500,1e-07,1000000000.0,1,True,75.0,54.000000000000014,1.3888888888888886,0.013,0.0
OpenJijSA,10,26,100,789,500,1e-07,1000000000.0,1,True,77.0,54.000000000000014,1.4259259259259256,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-07,1000000000.0,1,True,78.0,54.000000000000014,1.444444444444444,0.013,0.0
OpenJijSA,10,26,100,42,500,1e-06,1e-06,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-06,1e-06,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-06,1e-06,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-06,1e-06,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-06,1e-06,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-06,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-06,1e-05,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-06,1e-05,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,789,500,1e-06,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-06,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-06,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-06,0.0001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-06,0.0001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,789,500,1e-06,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-06,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-06,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,123,500,1e-06,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-06,0.001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-06,0.001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-06,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,42,500,1e-06,0.01,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,123,500,1e-06,0.01,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,456,500,1e-06,0.01,1,False,,54.000000000000014,,0.022,0.0
OpenJijSA,10,26,100,789,500,1e-06,0.01,1,False,,54.000000000000014,,0.025,0.0
OpenJijSA,10,26,100,999,500,1e-06,0.01,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,42,500,1e-06,0.1,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,123,500,1e-06,0.1,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,456,500,1e-06,0.1,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,789,500,1e-06,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,999,500,1e-06,0.1,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,42,500,1e-06,1.0,1,True,70.0,54.000000000000014,1.296296296296296,0.018,0.0
OpenJijSA,10,26,100,123,500,1e-06,1.0,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,456,500,1e-06,1.0,1,True,71.0,54.000000000000014,1.3148148148148144,0.018,0.0
OpenJijSA,10,26,100,789,500,1e-06,1.0,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-06,1.0,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,42,500,1e-06,10.0,1,True,74.0,54.000000000000014,1.37037037037037,0.017,0.0
OpenJijSA,10,26,100,123,500,1e-06,10.0,1,True,83.0,54.000000000000014,1.5370370370370365,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-06,10.0,1,True,76.0,54.000000000000014,1.407407407407407,0.017,0.0
OpenJijSA,10,26,100,789,500,1e-06,10.0,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-06,10.0,1,True,77.0,54.000000000000014,1.4259259259259256,0.017,0.0
OpenJijSA,10,26,100,42,500,1e-06,100.0,1,True,74.0,54.000000000000014,1.37037037037037,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-06,100.0,1,True,82.0,54.000000000000014,1.5185185185185182,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-06,100.0,1,True,83.0,54.000000000000014,1.5370370370370365,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-06,100.0,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-06,100.0,1,True,72.0,54.000000000000014,1.333333333333333,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-06,1000.0,1,True,85.0,54.000000000000014,1.5740740740740737,0.015,0.0
OpenJijSA,10,26,100,123,500,1e-06,1000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,456,500,1e-06,1000.0,1,True,89.0,54.000000000000014,1.6481481481481477,0.015,0.0
OpenJijSA,10,26,100,789,500,1e-06,1000.0,1,True,85.0,54.000000000000014,1.5740740740740737,0.015,0.0
OpenJijSA,10,26,100,999,500,1e-06,1000.0,1,False,,54.000000000000014,,0.015,0.0
OpenJijSA,10,26,100,42,500,1e-06,10000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,123,500,1e-06,10000.0,1,True,77.0,54.000000000000014,1.4259259259259256,0.014,0.0
OpenJijSA,10,26,100,456,500,1e-06,10000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-06,10000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,999,500,1e-06,10000.0,1,True,67.0,54.000000000000014,1.2407407407407405,0.014,0.0
OpenJijSA,10,26,100,42,500,1e-06,100000.0,1,True,85.0,54.000000000000014,1.5740740740740737,0.014,0.0
OpenJijSA,10,26,100,123,500,1e-06,100000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,456,500,1e-06,100000.0,1,True,77.0,54.000000000000014,1.4259259259259256,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-06,100000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,999,500,1e-06,100000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,42,500,1e-06,1000000.0,1,True,87.0,54.000000000000014,1.6111111111111107,0.014,0.0
OpenJijSA,10,26,100,123,500,1e-06,1000000.0,1,True,87.0,54.000000000000014,1.6111111111111107,0.014,0.0
OpenJijSA,10,26,100,456,500,1e-06,1000000.0,1,True,75.0,54.000000000000014,1.3888888888888886,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-06,1000000.0,1,True,77.0,54.000000000000014,1.4259259259259256,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-06,1000000.0,1,True,74.0,54.000000000000014,1.37037037037037,0.013,0.0
OpenJijSA,10,26,100,42,500,1e-06,10000000.0,1,True,73.0,54.000000000000014,1.3518518518518514,0.013,0.0
OpenJijSA,10,26,100,123,500,1e-06,10000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,456,500,1e-06,10000000.0,1,False,,54.000000000000014,,0.014,0.0
OpenJijSA,10,26,100,789,500,1e-06,10000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-06,10000000.0,1,True,78.0,54.000000000000014,1.444444444444444,0.017,0.0
OpenJijSA,10,26,100,42,500,1e-06,100000000.0,1,True,70.0,54.000000000000014,1.296296296296296,0.019,0.0
OpenJijSA,10,26,100,123,500,1e-06,100000000.0,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-06,100000000.0,1,True,84.0,54.000000000000014,1.5555555555555551,0.013,0.0
OpenJijSA,10,26,100,789,500,1e-06,100000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-06,100000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,42,500,1e-06,1000000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,123,500,1e-06,1000000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,456,500,1e-06,1000000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,789,500,1e-06,1000000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,999,500,1e-06,1000000000.0,1,False,,54.000000000000014,,0.013,0.0
OpenJijSA,10,26,100,42,500,1e-05,1e-05,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,123,500,1e-05,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,456,500,1e-05,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,789,500,1e-05,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,999,500,1e-05,1e-05,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-05,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,123,500,1e-05,0.0001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,456,500,1e-05,0.0001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,789,500,1e-05,0.0001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-05,0.0001,1,False,,54.000000000000014,,0.016,0.0
OpenJijSA,10,26,100,42,500,1e-05,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,123,500,1e-05,0.001,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,456,500,1e-05,0.001,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,789,500,1e-05,0.001,1,False,,54.000000000000014,,0.017,0.0
OpenJijSA,10,26,100,999,500,1e-05,0.001,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,42,500,1e-05,0.01,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,123,500,1e-05,0.01,1,False,,54.000000000000014,,0.018,0.0
OpenJijSA,10,26,100,456,500,1e-05,0.01,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,789,500,1e-05,0.01,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,999,500,1e-05,0.01,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,42,500,1e-05,0.1,1,False,,54.000000000000014,,0.02,0.0
OpenJijSA,10,26,100,123,500,1e-05,0.1,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,456,500,1e-05,0.1,1,False,,54.000000000000014,,0.02,0.0
OpenJijSA,10,26,100,789,500,1e-05,0.1,1,False,,54.000000000000014,,0.019,0.0
OpenJijSA,10,26,100,999,500,1e-05,0.1,1,False,,54.000000000000014,,0.02,0.0
OpenJijSA,10,26,100,42,500,1e-05,1.0,1,True,73.0,54.000000000000014,1.3518518518518514,0.018,0.0
