solver,penalty,n,m,graph_id,seed,num_sweeps,beta_min,beta_max,beta_schedule_type,feasible,minla_cost,lower_bound,approx_ratio,time_s
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.1,0.5,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.1,1.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.1,1.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.1,1.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.1,1.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.1,1.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.1,1.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.1,1.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.1,1.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.1,1.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.1,1.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.1,5.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.1,5.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.1,5.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.1,5.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.1,5.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.1,5.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.1,5.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.1,5.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.1,5.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.1,5.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.1,10.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.1,10.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.1,10.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.1,10.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.1,10.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.1,10.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.1,10.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.1,10.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.1,10.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.1,10.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.5,0.5,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.5,0.5,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.5,0.5,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.5,0.5,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.5,0.5,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.5,0.5,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.5,0.5,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.5,0.5,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.5,0.5,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.5,0.5,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.5,1.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.5,1.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.5,1.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.5,1.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.5,1.0,linear,False,,706.3344294247354,,0.009
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.5,1.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.5,1.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.5,1.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.5,1.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.5,1.0,geometric,False,,706.3344294247354,,0.009
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.5,5.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.5,5.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.5,5.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.5,5.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.5,5.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.5,5.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.5,5.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.5,5.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.5,5.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.5,5.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.5,10.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.5,10.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.5,10.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.5,10.0,linear,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.5,10.0,linear,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,42,1000,0.5,10.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,123,1000,0.5,10.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,456,1000,0.5,10.0,geometric,False,,706.3344294247354,,0.007
SimulatedAnnealingSampler,exact,25,149,100,789,1000,0.5,10.0,geometric,False,,706.3344294247354,,0.008
SimulatedAnnealingSampler,exact,25,149,100,999,1000,0.5,10.0,geometric,False,,706.3344294247354,,0.007
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,0.1,linear,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,0.1,linear,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,0.1,linear,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,0.1,linear,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,0.1,linear,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,0.1,geometric,False,,54.000000000000014,,0.048
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,0.1,geometric,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,0.1,geometric,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,0.1,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,0.1,geometric,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,0.3,linear,False,,54.000000000000014,,0.054
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,0.3,linear,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,0.3,linear,False,,54.000000000000014,,0.061
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,0.3,linear,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,0.3,linear,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,0.3,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,0.3,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,0.3,geometric,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,0.3,geometric,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,0.3,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,0.5,linear,True,80.0,54.000000000000014,1.4814814814814812,0.056
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,0.5,linear,True,81.0,54.000000000000014,1.4999999999999996,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,0.5,linear,True,86.0,54.000000000000014,1.592592592592592,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,0.5,linear,True,71.0,54.000000000000014,1.3148148148148144,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,0.5,linear,True,66.0,54.000000000000014,1.222222222222222,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,0.5,geometric,False,,54.000000000000014,,0.047
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,0.5,geometric,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,0.5,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,0.5,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,0.5,geometric,False,,54.000000000000014,,0.048
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,1.0,linear,True,73.0,54.000000000000014,1.3518518518518514,0.058
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,1.0,linear,True,69.0,54.000000000000014,1.2777777777777777,0.058
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,1.0,linear,True,69.0,54.000000000000014,1.2777777777777777,0.059
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,1.0,linear,True,69.0,54.000000000000014,1.2777777777777777,0.058
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,1.0,linear,True,73.0,54.000000000000014,1.3518518518518514,0.058
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,1.0,geometric,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,1.0,geometric,True,92.0,54.000000000000014,1.7037037037037033,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,1.0,geometric,True,81.0,54.000000000000014,1.4999999999999996,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,1.0,geometric,True,91.0,54.000000000000014,1.685185185185185,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,1.0,geometric,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,5.0,linear,True,66.0,54.000000000000014,1.222222222222222,0.103
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,5.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.097
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,5.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.099
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,5.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.1
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,5.0,linear,True,67.0,54.000000000000014,1.2407407407407405,0.092
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,5.0,geometric,True,90.0,54.000000000000014,1.6666666666666663,0.054
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,5.0,geometric,True,77.0,54.000000000000014,1.4259259259259256,0.057
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,5.0,geometric,False,,54.000000000000014,,0.057
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,5.0,geometric,True,85.0,54.000000000000014,1.5740740740740735,0.058
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,5.0,geometric,True,95.0,54.000000000000014,1.7592592592592589,0.057
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,10.0,linear,True,66.0,54.000000000000014,1.222222222222222,0.153
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,10.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.155
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,10.0,linear,True,69.0,54.000000000000014,1.2777777777777777,0.152
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,10.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.146
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,10.0,linear,True,67.0,54.000000000000014,1.2407407407407405,0.152
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,1e-09,10.0,geometric,True,82.0,54.000000000000014,1.5185185185185182,0.062
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,1e-09,10.0,geometric,True,76.0,54.000000000000014,1.407407407407407,0.064
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,1e-09,10.0,geometric,True,94.0,54.000000000000014,1.7407407407407405,0.062
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,1e-09,10.0,geometric,True,73.0,54.000000000000014,1.3518518518518514,0.062
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,1e-09,10.0,geometric,True,76.0,54.000000000000014,1.407407407407407,0.064
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,0.1,linear,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,0.1,linear,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,0.1,linear,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,0.1,linear,False,,54.000000000000014,,0.047
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,0.1,linear,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,0.1,geometric,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,0.1,geometric,False,,54.000000000000014,,0.088
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,0.1,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,0.1,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,0.1,geometric,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,0.3,linear,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,0.3,linear,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,0.3,linear,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,0.3,linear,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,0.3,linear,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,0.3,geometric,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,0.3,geometric,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,0.3,geometric,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,0.3,geometric,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,0.3,geometric,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,0.5,linear,True,78.0,54.000000000000014,1.444444444444444,0.057
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,0.5,linear,True,72.0,54.000000000000014,1.333333333333333,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,0.5,linear,True,68.0,54.000000000000014,1.2592592592592589,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,0.5,linear,True,83.0,54.000000000000014,1.5370370370370363,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,0.5,linear,True,78.0,54.000000000000014,1.444444444444444,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,0.5,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,0.5,geometric,True,75.0,54.000000000000014,1.3888888888888886,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,0.5,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,0.5,geometric,True,83.0,54.000000000000014,1.5370370370370363,0.054
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,0.5,geometric,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,1.0,linear,True,70.0,54.000000000000014,1.296296296296296,0.061
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,1.0,linear,True,70.0,54.000000000000014,1.296296296296296,0.057
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,1.0,linear,True,67.0,54.000000000000014,1.2407407407407405,0.055
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,1.0,linear,True,67.0,54.000000000000014,1.2407407407407405,0.057
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,1.0,linear,True,67.0,54.000000000000014,1.2407407407407405,0.056
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,1.0,geometric,True,67.0,54.000000000000014,1.2407407407407405,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,1.0,geometric,True,68.0,54.000000000000014,1.2592592592592589,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,1.0,geometric,True,76.0,54.000000000000014,1.407407407407407,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,1.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.055
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,1.0,geometric,True,81.0,54.000000000000014,1.4999999999999996,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,5.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.103
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,5.0,linear,True,67.0,54.000000000000014,1.2407407407407405,0.094
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,5.0,linear,True,66.0,54.000000000000014,1.222222222222222,0.101
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,5.0,linear,True,76.0,54.000000000000014,1.407407407407407,0.097
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,5.0,linear,True,69.0,54.000000000000014,1.2777777777777777,0.097
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,5.0,geometric,True,73.0,54.000000000000014,1.3518518518518514,0.069
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,5.0,geometric,True,76.0,54.000000000000014,1.407407407407407,0.071
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,5.0,geometric,True,71.0,54.000000000000014,1.3148148148148144,0.069
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,5.0,geometric,True,75.0,54.000000000000014,1.3888888888888886,0.07
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,5.0,geometric,True,75.0,54.000000000000014,1.3888888888888886,0.07
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,10.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.156
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,10.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.144
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,10.0,linear,True,68.0,54.000000000000014,1.2592592592592589,0.154
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,10.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.152
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,10.0,linear,True,68.0,54.000000000000014,1.2592592592592589,0.16
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.01,10.0,geometric,True,76.0,54.000000000000014,1.407407407407407,0.094
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.01,10.0,geometric,True,77.0,54.000000000000014,1.4259259259259256,0.094
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.01,10.0,geometric,True,66.0,54.000000000000014,1.222222222222222,0.092
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.01,10.0,geometric,True,75.0,54.000000000000014,1.3888888888888886,0.092
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.01,10.0,geometric,True,72.0,54.000000000000014,1.333333333333333,0.091
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.1,0.1,linear,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.1,0.1,linear,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.1,0.1,linear,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.1,0.1,linear,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.1,0.1,linear,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.1,0.1,geometric,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.1,0.1,geometric,False,,54.000000000000014,,0.05
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.1,0.1,geometric,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.1,0.1,geometric,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.1,0.1,geometric,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.1,0.3,linear,True,95.0,54.000000000000014,1.7592592592592589,0.054
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.1,0.3,linear,False,,54.000000000000014,,0.058
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.1,0.3,linear,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.1,0.3,linear,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.1,0.3,linear,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.1,0.3,geometric,False,,54.000000000000014,,0.054
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.1,0.3,geometric,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.1,0.3,geometric,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.1,0.3,geometric,False,,54.000000000000014,,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.1,0.3,geometric,False,,54.000000000000014,,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.1,0.5,linear,True,71.0,54.000000000000014,1.3148148148148144,0.054
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.1,0.5,linear,False,,54.000000000000014,,0.056
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.1,0.5,linear,True,71.0,54.000000000000014,1.3148148148148144,0.056
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.1,0.5,linear,True,68.0,54.000000000000014,1.2592592592592589,0.056
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.1,0.5,linear,True,68.0,54.000000000000014,1.2592592592592589,0.054
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.1,0.5,geometric,False,,54.000000000000014,,0.049
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.1,0.5,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.052
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.1,0.5,geometric,False,,54.000000000000014,,0.055
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.1,0.5,geometric,False,,54.000000000000014,,0.054
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.1,0.5,geometric,False,,54.000000000000014,,0.051
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.1,1.0,linear,True,67.0,54.000000000000014,1.2407407407407405,0.058
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.1,1.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.059
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.1,1.0,linear,True,72.0,54.000000000000014,1.333333333333333,0.054
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.1,1.0,linear,True,70.0,54.000000000000014,1.296296296296296,0.056
PathIntegralAnnealingSampler,lucas,10,26,100,999,100,0.1,1.0,linear,True,66.0,54.000000000000014,1.222222222222222,0.059
PathIntegralAnnealingSampler,lucas,10,26,100,42,100,0.1,1.0,geometric,True,68.0,54.000000000000014,1.2592592592592589,0.055
PathIntegralAnnealingSampler,lucas,10,26,100,123,100,0.1,1.0,geometric,True,74.0,54.000000000000014,1.37037037037037,0.057
PathIntegralAnnealingSampler,lucas,10,26,100,456,100,0.1,1.0,geometric,True,67.0,54.000000000000014,1.2407407407407405,0.053
PathIntegralAnnealingSampler,lucas,10,26,100,789,100,0.1,1.0,geometric,True,74.0,54.000000000000014,1.37037037037037,0.056
