solver,n,m,graph_id,seed,num_sweeps,beta_min,beta_max,beta_schedule_type,feasible,minla_cost,lower_bound,approx_ratio,time_s
SimulatedAnnealingSampler,15,46,100,999,100,0.01,10,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,42,100,0.01,10,geometric,False,,104.00000000000006,,0.005
SimulatedAnnealingSampler,15,46,100,123,100,0.01,10,geometric,True,204.0,104.00000000000006,1.9615384615384606,0.004
SimulatedAnnealingSampler,15,46,100,456,100,0.01,10,geometric,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,789,100,0.01,10,geometric,False,,104.00000000000006,,0.005
SimulatedAnnealingSampler,15,46,100,999,100,0.01,10,geometric,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,42,100,0.01,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,123,100,0.01,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,456,100,0.01,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,789,100,0.01,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,999,100,0.01,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,42,100,0.01,100,geometric,True,199.0,104.00000000000006,1.9134615384615374,0.004
SimulatedAnnealingSampler,15,46,100,123,100,0.01,100,geometric,True,196.0,104.00000000000006,1.8846153846153837,0.004
SimulatedAnnealingSampler,15,46,100,456,100,0.01,100,geometric,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,789,100,0.01,100,geometric,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,999,100,0.01,100,geometric,True,195.0,104.00000000000006,1.874999999999999,0.004
SimulatedAnnealingSampler,15,46,100,42,100,0.1,1,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,123,100,0.1,1,linear,True,196.0,104.00000000000006,1.8846153846153837,0.003
SimulatedAnnealingSampler,15,46,100,456,100,0.1,1,linear,True,196.0,104.00000000000006,1.8846153846153837,0.003
SimulatedAnnealingSampler,15,46,100,789,100,0.1,1,linear,True,194.0,104.00000000000006,1.8653846153846143,0.003
SimulatedAnnealingSampler,15,46,100,999,100,0.1,1,linear,True,192.0,104.00000000000006,1.8461538461538451,0.003
SimulatedAnnealingSampler,15,46,100,42,100,0.1,1,geometric,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,123,100,0.1,1,geometric,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,456,100,0.1,1,geometric,True,188.0,104.00000000000006,1.8076923076923066,0.003
SimulatedAnnealingSampler,15,46,100,789,100,0.1,1,geometric,True,192.0,104.00000000000006,1.8461538461538451,0.003
SimulatedAnnealingSampler,15,46,100,999,100,0.1,1,geometric,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,42,100,0.1,10,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,123,100,0.1,10,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,456,100,0.1,10,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,789,100,0.1,10,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,999,100,0.1,10,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,42,100,0.1,10,geometric,True,178.0,104.00000000000006,1.7115384615384606,0.003
SimulatedAnnealingSampler,15,46,100,123,100,0.1,10,geometric,True,176.0,104.00000000000006,1.6923076923076914,0.003
SimulatedAnnealingSampler,15,46,100,456,100,0.1,10,geometric,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,789,100,0.1,10,geometric,True,190.0,104.00000000000006,1.826923076923076,0.003
SimulatedAnnealingSampler,15,46,100,999,100,0.1,10,geometric,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,42,100,0.1,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,123,100,0.1,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,456,100,0.1,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,789,100,0.1,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,999,100,0.1,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,42,100,0.1,100,geometric,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,123,100,0.1,100,geometric,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,456,100,0.1,100,geometric,True,183.0,104.00000000000006,1.7596153846153837,0.002
SimulatedAnnealingSampler,15,46,100,789,100,0.1,100,geometric,True,210.0,104.00000000000006,2.0192307692307683,0.002
SimulatedAnnealingSampler,15,46,100,999,100,0.1,100,geometric,True,215.0,104.00000000000006,2.067307692307691,0.002
SimulatedAnnealingSampler,15,46,100,42,500,1e-09,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,123,500,1e-09,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,456,500,1e-09,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,789,500,1e-09,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,999,500,1e-09,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,42,500,1e-09,100,geometric,False,,104.00000000000006,,0.022
SimulatedAnnealingSampler,15,46,100,123,500,1e-09,100,geometric,True,194.0,104.00000000000006,1.8653846153846143,0.022
SimulatedAnnealingSampler,15,46,100,456,500,1e-09,100,geometric,False,,104.00000000000006,,0.022
SimulatedAnnealingSampler,15,46,100,789,500,1e-09,100,geometric,False,,104.00000000000006,,0.022
SimulatedAnnealingSampler,15,46,100,999,500,1e-09,100,geometric,False,,104.00000000000006,,0.022
SimulatedAnnealingSampler,15,46,100,42,500,0.01,10,linear,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,123,500,0.01,10,linear,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,456,500,0.01,10,linear,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,789,500,0.01,10,linear,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,999,500,0.01,10,linear,True,192.0,104.00000000000006,1.8461538461538451,0.004
SimulatedAnnealingSampler,15,46,100,42,500,0.01,10,geometric,True,176.0,104.00000000000006,1.6923076923076914,0.016
SimulatedAnnealingSampler,15,46,100,123,500,0.01,10,geometric,True,186.0,104.00000000000006,1.7884615384615374,0.015
SimulatedAnnealingSampler,15,46,100,456,500,0.01,10,geometric,True,184.0,104.00000000000006,1.7692307692307683,0.015
SimulatedAnnealingSampler,15,46,100,789,500,0.01,10,geometric,False,,104.00000000000006,,0.016
SimulatedAnnealingSampler,15,46,100,999,500,0.01,10,geometric,True,209.0,104.00000000000006,2.0096153846153837,0.016
SimulatedAnnealingSampler,15,46,100,42,500,0.01,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,123,500,0.01,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,456,500,0.01,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,789,500,0.01,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,999,500,0.01,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,42,500,0.01,100,geometric,True,178.0,104.00000000000006,1.7115384615384606,0.012
SimulatedAnnealingSampler,15,46,100,123,500,0.01,100,geometric,True,175.0,104.00000000000006,1.6826923076923068,0.012
SimulatedAnnealingSampler,15,46,100,456,500,0.01,100,geometric,True,174.0,104.00000000000006,1.6730769230769222,0.012
SimulatedAnnealingSampler,15,46,100,789,500,0.01,100,geometric,True,193.0,104.00000000000006,1.8557692307692297,0.012
SimulatedAnnealingSampler,15,46,100,999,500,0.01,100,geometric,True,181.0,104.00000000000006,1.7403846153846145,0.012
SimulatedAnnealingSampler,15,46,100,42,500,0.1,1,linear,True,160.0,104.00000000000006,1.5384615384615377,0.009
SimulatedAnnealingSampler,15,46,100,123,500,0.1,1,linear,True,163.0,104.00000000000006,1.5673076923076914,0.009
SimulatedAnnealingSampler,15,46,100,456,500,0.1,1,linear,True,166.0,104.00000000000006,1.5961538461538454,0.009
SimulatedAnnealingSampler,15,46,100,789,500,0.1,1,linear,True,160.0,104.00000000000006,1.5384615384615377,0.009
SimulatedAnnealingSampler,15,46,100,999,500,0.1,1,linear,True,166.0,104.00000000000006,1.5961538461538454,0.009
SimulatedAnnealingSampler,15,46,100,42,500,0.1,1,geometric,True,164.0,104.00000000000006,1.576923076923076,0.011
SimulatedAnnealingSampler,15,46,100,123,500,0.1,1,geometric,True,171.0,104.00000000000006,1.6442307692307683,0.011
SimulatedAnnealingSampler,15,46,100,456,500,0.1,1,geometric,True,159.0,104.00000000000006,1.528846153846153,0.011
SimulatedAnnealingSampler,15,46,100,789,500,0.1,1,geometric,True,168.0,104.00000000000006,1.6153846153846145,0.011
SimulatedAnnealingSampler,15,46,100,999,500,0.1,1,geometric,True,162.0,104.00000000000006,1.5576923076923068,0.011
SimulatedAnnealingSampler,15,46,100,42,500,0.1,10,linear,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,123,500,0.1,10,linear,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,456,500,0.1,10,linear,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,789,500,0.1,10,linear,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,999,500,0.1,10,linear,False,,104.00000000000006,,0.004
SimulatedAnnealingSampler,15,46,100,42,500,0.1,10,geometric,True,173.0,104.00000000000006,1.6634615384615377,0.007
SimulatedAnnealingSampler,15,46,100,123,500,0.1,10,geometric,True,175.0,104.00000000000006,1.6826923076923068,0.007
SimulatedAnnealingSampler,15,46,100,456,500,0.1,10,geometric,True,172.0,104.00000000000006,1.6538461538461529,0.007
SimulatedAnnealingSampler,15,46,100,789,500,0.1,10,geometric,True,167.0,104.00000000000006,1.60576923076923,0.007
SimulatedAnnealingSampler,15,46,100,999,500,0.1,10,geometric,True,173.0,104.00000000000006,1.6634615384615377,0.007
SimulatedAnnealingSampler,15,46,100,42,500,0.1,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,123,500,0.1,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,456,500,0.1,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,789,500,0.1,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,999,500,0.1,100,linear,False,,104.00000000000006,,0.002
SimulatedAnnealingSampler,15,46,100,42,500,0.1,100,geometric,True,189.0,104.00000000000006,1.8173076923076914,0.006
SimulatedAnnealingSampler,15,46,100,123,500,0.1,100,geometric,True,172.0,104.00000000000006,1.6538461538461529,0.006
SimulatedAnnealingSampler,15,46,100,456,500,0.1,100,geometric,True,193.0,104.00000000000006,1.8557692307692297,0.006
SimulatedAnnealingSampler,15,46,100,789,500,0.1,100,geometric,True,172.0,104.00000000000006,1.6538461538461529,0.006
SimulatedAnnealingSampler,15,46,100,999,500,0.1,100,geometric,True,186.0,104.00000000000006,1.7884615384615374,0.006
SimulatedAnnealingSampler,15,46,100,42,1000,1e-09,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,123,1000,1e-09,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,456,1000,1e-09,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,789,1000,1e-09,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,999,1000,1e-09,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,42,1000,1e-09,100,geometric,False,,104.00000000000006,,0.042
SimulatedAnnealingSampler,15,46,100,123,1000,1e-09,100,geometric,False,,104.00000000000006,,0.042
SimulatedAnnealingSampler,15,46,100,456,1000,1e-09,100,geometric,True,222.0,104.00000000000006,2.1346153846153832,0.042
SimulatedAnnealingSampler,15,46,100,789,1000,1e-09,100,geometric,True,176.0,104.00000000000006,1.6923076923076914,0.047
SimulatedAnnealingSampler,15,46,100,999,1000,1e-09,100,geometric,False,,104.00000000000006,,0.043
SimulatedAnnealingSampler,15,46,100,42,1000,0.01,10,linear,True,187.0,104.00000000000006,1.798076923076922,0.006
SimulatedAnnealingSampler,15,46,100,123,1000,0.01,10,linear,False,,104.00000000000006,,0.006
SimulatedAnnealingSampler,15,46,100,456,1000,0.01,10,linear,False,,104.00000000000006,,0.006
SimulatedAnnealingSampler,15,46,100,789,1000,0.01,10,linear,False,,104.00000000000006,,0.006
SimulatedAnnealingSampler,15,46,100,999,1000,0.01,10,linear,True,201.0,104.00000000000006,1.9326923076923066,0.006
SimulatedAnnealingSampler,15,46,100,42,1000,0.01,10,geometric,True,171.0,104.00000000000006,1.6442307692307683,0.029
SimulatedAnnealingSampler,15,46,100,123,1000,0.01,10,geometric,True,173.0,104.00000000000006,1.6634615384615377,0.03
SimulatedAnnealingSampler,15,46,100,456,1000,0.01,10,geometric,True,162.0,104.00000000000006,1.5576923076923068,0.03
SimulatedAnnealingSampler,15,46,100,789,1000,0.01,10,geometric,True,167.0,104.00000000000006,1.60576923076923,0.03
SimulatedAnnealingSampler,15,46,100,999,1000,0.01,10,geometric,True,172.0,104.00000000000006,1.6538461538461529,0.03
SimulatedAnnealingSampler,15,46,100,42,1000,0.01,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,123,1000,0.01,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,456,1000,0.01,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,789,1000,0.01,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,999,1000,0.01,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,42,1000,0.01,100,geometric,True,173.0,104.00000000000006,1.6634615384615377,0.023
SimulatedAnnealingSampler,15,46,100,123,1000,0.01,100,geometric,True,167.0,104.00000000000006,1.60576923076923,0.023
SimulatedAnnealingSampler,15,46,100,456,1000,0.01,100,geometric,True,182.0,104.00000000000006,1.7499999999999991,0.023
SimulatedAnnealingSampler,15,46,100,789,1000,0.01,100,geometric,True,174.0,104.00000000000006,1.6730769230769222,0.023
SimulatedAnnealingSampler,15,46,100,999,1000,0.01,100,geometric,True,167.0,104.00000000000006,1.60576923076923,0.023
SimulatedAnnealingSampler,15,46,100,42,1000,0.1,1,linear,True,160.0,104.00000000000006,1.5384615384615377,0.016
SimulatedAnnealingSampler,15,46,100,123,1000,0.1,1,linear,True,160.0,104.00000000000006,1.5384615384615377,0.016
SimulatedAnnealingSampler,15,46,100,456,1000,0.1,1,linear,True,161.0,104.00000000000006,1.5480769230769222,0.016
SimulatedAnnealingSampler,15,46,100,789,1000,0.1,1,linear,True,161.0,104.00000000000006,1.5480769230769222,0.016
SimulatedAnnealingSampler,15,46,100,999,1000,0.1,1,linear,True,164.0,104.00000000000006,1.576923076923076,0.016
SimulatedAnnealingSampler,15,46,100,42,1000,0.1,1,geometric,True,160.0,104.00000000000006,1.5384615384615377,0.02
SimulatedAnnealingSampler,15,46,100,123,1000,0.1,1,geometric,True,162.0,104.00000000000006,1.5576923076923068,0.02
SimulatedAnnealingSampler,15,46,100,456,1000,0.1,1,geometric,True,165.0,104.00000000000006,1.5865384615384606,0.02
SimulatedAnnealingSampler,15,46,100,789,1000,0.1,1,geometric,True,160.0,104.00000000000006,1.5384615384615377,0.02
SimulatedAnnealingSampler,15,46,100,999,1000,0.1,1,geometric,True,163.0,104.00000000000006,1.5673076923076914,0.02
SimulatedAnnealingSampler,15,46,100,42,1000,0.1,10,linear,True,185.0,104.00000000000006,1.7788461538461529,0.005
SimulatedAnnealingSampler,15,46,100,123,1000,0.1,10,linear,True,188.0,104.00000000000006,1.8076923076923066,0.005
SimulatedAnnealingSampler,15,46,100,456,1000,0.1,10,linear,True,190.0,104.00000000000006,1.826923076923076,0.006
SimulatedAnnealingSampler,15,46,100,789,1000,0.1,10,linear,True,170.0,104.00000000000006,1.6346153846153837,0.007
SimulatedAnnealingSampler,15,46,100,999,1000,0.1,10,linear,True,176.0,104.00000000000006,1.6923076923076914,0.006
SimulatedAnnealingSampler,15,46,100,42,1000,0.1,10,geometric,True,160.0,104.00000000000006,1.5384615384615377,0.013
SimulatedAnnealingSampler,15,46,100,123,1000,0.1,10,geometric,True,162.0,104.00000000000006,1.5576923076923068,0.013
SimulatedAnnealingSampler,15,46,100,456,1000,0.1,10,geometric,True,163.0,104.00000000000006,1.5673076923076914,0.013
SimulatedAnnealingSampler,15,46,100,789,1000,0.1,10,geometric,True,167.0,104.00000000000006,1.60576923076923,0.013
SimulatedAnnealingSampler,15,46,100,999,1000,0.1,10,geometric,True,165.0,104.00000000000006,1.5865384615384606,0.013
SimulatedAnnealingSampler,15,46,100,42,1000,0.1,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,123,1000,0.1,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,456,1000,0.1,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,789,1000,0.1,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,999,1000,0.1,100,linear,False,,104.00000000000006,,0.003
SimulatedAnnealingSampler,15,46,100,42,1000,0.1,100,geometric,False,,104.00000000000006,,0.01
SimulatedAnnealingSampler,15,46,100,123,1000,0.1,100,geometric,True,187.0,104.00000000000006,1.798076923076922,0.01
SimulatedAnnealingSampler,15,46,100,456,1000,0.1,100,geometric,True,169.0,104.00000000000006,1.6249999999999991,0.01
SimulatedAnnealingSampler,15,46,100,789,1000,0.1,100,geometric,True,187.0,104.00000000000006,1.798076923076922,0.01
SimulatedAnnealingSampler,15,46,100,999,1000,0.1,100,geometric,True,166.0,104.00000000000006,1.5961538461538454,0.01
SimulatedAnnealingSampler,20,105,100,42,100,1e-09,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,123,100,1e-09,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,456,100,1e-09,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,789,100,1e-09,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,999,100,1e-09,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,42,100,1e-09,100,geometric,False,,393.12178893463664,,0.013
SimulatedAnnealingSampler,20,105,100,123,100,1e-09,100,geometric,False,,393.12178893463664,,0.013
SimulatedAnnealingSampler,20,105,100,456,100,1e-09,100,geometric,False,,393.12178893463664,,0.013
SimulatedAnnealingSampler,20,105,100,789,100,1e-09,100,geometric,False,,393.12178893463664,,0.013
SimulatedAnnealingSampler,20,105,100,999,100,1e-09,100,geometric,False,,393.12178893463664,,0.014
SimulatedAnnealingSampler,20,105,100,42,100,0.01,10,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,123,100,0.01,10,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,456,100,0.01,10,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,789,100,0.01,10,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,999,100,0.01,10,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,42,100,0.01,10,geometric,False,,393.12178893463664,,0.008
SimulatedAnnealingSampler,20,105,100,123,100,0.01,10,geometric,False,,393.12178893463664,,0.008
SimulatedAnnealingSampler,20,105,100,456,100,0.01,10,geometric,False,,393.12178893463664,,0.007
SimulatedAnnealingSampler,20,105,100,789,100,0.01,10,geometric,False,,393.12178893463664,,0.008
SimulatedAnnealingSampler,20,105,100,999,100,0.01,10,geometric,False,,393.12178893463664,,0.008
SimulatedAnnealingSampler,20,105,100,42,100,0.01,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,123,100,0.01,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,456,100,0.01,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,789,100,0.01,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,999,100,0.01,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,42,100,0.01,100,geometric,False,,393.12178893463664,,0.007
SimulatedAnnealingSampler,20,105,100,123,100,0.01,100,geometric,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,456,100,0.01,100,geometric,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,789,100,0.01,100,geometric,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,999,100,0.01,100,geometric,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,42,100,0.1,1,linear,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,123,100,0.1,1,linear,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,456,100,0.1,1,linear,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,789,100,0.1,1,linear,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,999,100,0.1,1,linear,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,42,100,0.1,1,geometric,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,123,100,0.1,1,geometric,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,456,100,0.1,1,geometric,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,789,100,0.1,1,geometric,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,999,100,0.1,1,geometric,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,42,100,0.1,10,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,123,100,0.1,10,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,456,100,0.1,10,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,789,100,0.1,10,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,999,100,0.1,10,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,42,100,0.1,10,geometric,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,123,100,0.1,10,geometric,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,456,100,0.1,10,geometric,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,789,100,0.1,10,geometric,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,999,100,0.1,10,geometric,False,,393.12178893463664,,0.005
SimulatedAnnealingSampler,20,105,100,42,100,0.1,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,123,100,0.1,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,456,100,0.1,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,789,100,0.1,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,999,100,0.1,100,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,42,100,0.1,100,geometric,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,123,100,0.1,100,geometric,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,456,100,0.1,100,geometric,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,789,100,0.1,100,geometric,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,999,100,0.1,100,geometric,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,42,500,1e-09,100,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,123,500,1e-09,100,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,456,500,1e-09,100,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,789,500,1e-09,100,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,999,500,1e-09,100,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,42,500,1e-09,100,geometric,False,,393.12178893463664,,0.055
SimulatedAnnealingSampler,20,105,100,123,500,1e-09,100,geometric,False,,393.12178893463664,,0.056
SimulatedAnnealingSampler,20,105,100,456,500,1e-09,100,geometric,False,,393.12178893463664,,0.056
SimulatedAnnealingSampler,20,105,100,789,500,1e-09,100,geometric,False,,393.12178893463664,,0.055
SimulatedAnnealingSampler,20,105,100,999,500,1e-09,100,geometric,False,,393.12178893463664,,0.054
SimulatedAnnealingSampler,20,105,100,42,500,0.01,10,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,123,500,0.01,10,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,456,500,0.01,10,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,789,500,0.01,10,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,999,500,0.01,10,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,42,500,0.01,10,geometric,False,,393.12178893463664,,0.026
SimulatedAnnealingSampler,20,105,100,123,500,0.01,10,geometric,False,,393.12178893463664,,0.026
SimulatedAnnealingSampler,20,105,100,456,500,0.01,10,geometric,False,,393.12178893463664,,0.026
SimulatedAnnealingSampler,20,105,100,789,500,0.01,10,geometric,False,,393.12178893463664,,0.026
SimulatedAnnealingSampler,20,105,100,999,500,0.01,10,geometric,False,,393.12178893463664,,0.026
SimulatedAnnealingSampler,20,105,100,42,500,0.01,100,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,123,500,0.01,100,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,456,500,0.01,100,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,789,500,0.01,100,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,999,500,0.01,100,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,42,500,0.01,100,geometric,False,,393.12178893463664,,0.021
SimulatedAnnealingSampler,20,105,100,123,500,0.01,100,geometric,False,,393.12178893463664,,0.021
SimulatedAnnealingSampler,20,105,100,456,500,0.01,100,geometric,False,,393.12178893463664,,0.021
SimulatedAnnealingSampler,20,105,100,789,500,0.01,100,geometric,False,,393.12178893463664,,0.021
SimulatedAnnealingSampler,20,105,100,999,500,0.01,100,geometric,False,,393.12178893463664,,0.021
SimulatedAnnealingSampler,20,105,100,42,500,0.1,1,linear,True,603.0,393.12178893463664,1.533875803816764,0.015
SimulatedAnnealingSampler,20,105,100,123,500,0.1,1,linear,False,,393.12178893463664,,0.015
SimulatedAnnealingSampler,20,105,100,456,500,0.1,1,linear,True,583.0,393.12178893463664,1.4830009844530239,0.015
SimulatedAnnealingSampler,20,105,100,789,500,0.1,1,linear,True,579.0,393.12178893463664,1.472826020580276,0.015
