n,m,beta_min,beta_max,bqm_is_normalized,space_type,annealing_type,seed,energy,feasible,minla_cost,optimal_cost,relative_gap,time_s
25,151,0.1,0.1,False,linear,fixed_Hd,42,2071.0,False,,,,0.083
25,151,0.1,1.0,False,linear,fixed_Hd,42,995.0,False,,,,0.054
25,151,0.1,10.0,False,linear,fixed_Hd,42,1208.0,False,,,,0.012
25,151,1.0,1.0,False,linear,fixed_Hd,42,1461.0,False,,,,0.049
25,151,1.0,10.0,False,linear,fixed_Hd,42,1585.0,False,,,,0.011
25,151,10.0,10.0,False,linear,fixed_Hd,42,1738.0,False,,,,0.009
25,151,1e-09,1e-09,False,power (1/2),fixed_Hd,42,25759.0,False,,,,0.157
25,151,1e-09,1e-08,False,power (1/2),fixed_Hd,42,24093.0,False,,,,0.156
25,151,1e-09,1e-07,False,power (1/2),fixed_Hd,42,23013.0,False,,,,0.152
25,151,1e-09,1e-06,False,power (1/2),fixed_Hd,42,18380.0,False,,,,0.153
25,151,1e-09,1e-05,False,power (1/2),fixed_Hd,42,10942.0,False,,,,0.154
25,151,1e-09,0.0001,False,power (1/2),fixed_Hd,42,5262.0,False,,,,0.141
25,151,1e-09,0.001,False,power (1/2),fixed_Hd,42,3132.0,False,,,,0.13
25,151,1e-09,0.01,False,power (1/2),fixed_Hd,42,2166.0,False,,,,0.098
25,151,1e-09,0.1,False,power (1/2),fixed_Hd,42,1017.0,False,,,,0.066
25,151,1e-09,1.0,False,power (1/2),fixed_Hd,42,1019.0,False,,,,0.053
25,151,1e-09,10.0,False,power (1/2),fixed_Hd,42,1321.0,False,,,,0.018
25,151,1e-08,1e-08,False,power (1/2),fixed_Hd,42,26151.0,False,,,,0.156
25,151,1e-08,1e-07,False,power (1/2),fixed_Hd,42,21741.0,False,,,,0.155
25,151,1e-08,1e-06,False,power (1/2),fixed_Hd,42,18065.0,False,,,,0.165
25,151,1e-08,1e-05,False,power (1/2),fixed_Hd,42,10238.0,False,,,,0.158
25,151,1e-08,0.0001,False,power (1/2),fixed_Hd,42,5754.0,False,,,,0.141
25,151,1e-08,0.001,False,power (1/2),fixed_Hd,42,3093.0,False,,,,0.124
25,151,1e-08,0.01,False,power (1/2),fixed_Hd,42,2119.0,False,,,,0.097
25,151,1e-08,0.1,False,power (1/2),fixed_Hd,42,1024.0,False,,,,0.062
25,151,1e-08,1.0,False,power (1/2),fixed_Hd,42,995.0,False,,,,0.053
25,151,1e-08,10.0,False,power (1/2),fixed_Hd,42,1273.0,False,,,,0.021
25,151,1e-07,1e-07,False,power (1/2),fixed_Hd,42,22528.0,False,,,,0.159
25,151,1e-07,1e-06,False,power (1/2),fixed_Hd,42,16239.0,False,,,,0.166
25,151,1e-07,1e-05,False,power (1/2),fixed_Hd,42,12083.0,False,,,,0.156
25,151,1e-07,0.0001,False,power (1/2),fixed_Hd,42,5395.0,False,,,,0.139
25,151,1e-07,0.001,False,power (1/2),fixed_Hd,42,3283.0,False,,,,0.127
25,151,1e-07,0.01,False,power (1/2),fixed_Hd,42,2149.0,False,,,,0.1
25,151,1e-07,0.1,False,power (1/2),fixed_Hd,42,978.0,False,,,,0.061
25,151,1e-07,1.0,False,power (1/2),fixed_Hd,42,1025.0,False,,,,0.053
25,151,1e-07,10.0,False,power (1/2),fixed_Hd,42,1292.0,False,,,,0.021
25,151,1e-06,1e-06,False,power (1/2),fixed_Hd,42,18913.0,False,,,,0.161
25,151,1e-06,1e-05,False,power (1/2),fixed_Hd,42,10710.0,False,,,,0.157
25,151,1e-06,0.0001,False,power (1/2),fixed_Hd,42,5864.0,False,,,,0.146
25,151,1e-06,0.001,False,power (1/2),fixed_Hd,42,3156.0,False,,,,0.125
25,151,1e-06,0.01,False,power (1/2),fixed_Hd,42,2038.0,False,,,,0.1
25,151,1e-06,0.1,False,power (1/2),fixed_Hd,42,997.0,False,,,,0.062
25,151,1e-06,1.0,False,power (1/2),fixed_Hd,42,1021.0,False,,,,0.053
25,151,1e-06,10.0,False,power (1/2),fixed_Hd,42,1351.0,False,,,,0.02
25,151,1e-05,1e-05,False,power (1/2),fixed_Hd,42,10559.0,False,,,,0.148
25,151,1e-05,0.0001,False,power (1/2),fixed_Hd,42,5279.0,False,,,,0.141
25,151,1e-05,0.001,False,power (1/2),fixed_Hd,42,3110.0,False,,,,0.13
25,151,1e-05,0.01,False,power (1/2),fixed_Hd,42,2086.0,False,,,,0.1
25,151,1e-05,0.1,False,power (1/2),fixed_Hd,42,1024.0,False,,,,0.061
25,151,1e-05,1.0,False,power (1/2),fixed_Hd,42,1029.0,False,,,,0.051
25,151,1e-05,10.0,False,power (1/2),fixed_Hd,42,1344.0,False,,,,0.021
25,151,0.0001,0.0001,False,power (1/2),fixed_Hd,42,5018.0,False,,,,0.133
25,151,0.0001,0.001,False,power (1/2),fixed_Hd,42,3350.0,False,,,,0.133
25,151,0.0001,0.01,False,power (1/2),fixed_Hd,42,2057.0,False,,,,0.1
25,151,0.0001,0.1,False,power (1/2),fixed_Hd,42,1010.0,False,,,,0.059
25,151,0.0001,1.0,False,power (1/2),fixed_Hd,42,1030.0,False,,,,0.054
25,151,0.0001,10.0,False,power (1/2),fixed_Hd,42,1387.0,False,,,,0.021
25,151,0.001,0.001,False,power (1/2),fixed_Hd,42,3219.0,False,,,,0.129
25,151,0.001,0.01,False,power (1/2),fixed_Hd,42,2122.0,False,,,,0.095
25,151,0.001,0.1,False,power (1/2),fixed_Hd,42,988.0,False,,,,0.064
25,151,0.001,1.0,False,power (1/2),fixed_Hd,42,1009.0,False,,,,0.053
25,151,0.001,10.0,False,power (1/2),fixed_Hd,42,1257.0,False,,,,0.018
25,151,0.01,0.01,False,power (1/2),fixed_Hd,42,2071.0,False,,,,0.082
25,151,0.01,0.1,False,power (1/2),fixed_Hd,42,1015.0,False,,,,0.06
25,151,0.01,1.0,False,power (1/2),fixed_Hd,42,1016.0,False,,,,0.052
25,151,0.01,10.0,False,power (1/2),fixed_Hd,42,1349.0,False,,,,0.02
25,151,0.1,0.1,False,power (1/2),fixed_Hd,42,1003.0,False,,,,0.054
25,151,0.1,1.0,False,power (1/2),fixed_Hd,42,1143.0,False,,,,0.05
25,151,0.1,10.0,False,power (1/2),fixed_Hd,42,1461.0,False,,,,0.02
25,151,1.0,1.0,False,power (1/2),fixed_Hd,42,1461.0,False,,,,0.049
25,151,1.0,10.0,False,power (1/2),fixed_Hd,42,1549.0,False,,,,0.019
25,151,10.0,10.0,False,power (1/2),fixed_Hd,42,1685.0,False,,,,0.013
25,151,1e-09,1e-09,False,power (2),fixed_Hd,42,24452.0,False,,,,0.145
25,151,1e-09,1e-08,False,power (2),fixed_Hd,42,24452.0,False,,,,0.144
25,151,1e-09,1e-07,False,power (2),fixed_Hd,42,24452.0,False,,,,0.152
25,151,1e-09,1e-06,False,power (2),fixed_Hd,42,24452.0,False,,,,0.147
25,151,1e-09,1e-05,False,power (2),fixed_Hd,42,24452.0,False,,,,0.15
25,151,1e-09,0.0001,False,power (2),fixed_Hd,42,24452.0,False,,,,0.157
25,151,1e-09,0.001,False,power (2),fixed_Hd,42,24228.0,False,,,,0.151
25,151,1e-09,0.01,False,power (2),fixed_Hd,42,22493.0,False,,,,0.152
25,151,1e-09,0.1,False,power (2),fixed_Hd,42,5787.0,False,,,,0.151
25,151,1e-09,1.0,False,power (2),fixed_Hd,42,1019.0,False,,,,0.089
25,151,1e-09,10.0,False,power (2),fixed_Hd,42,1144.0,False,,,,0.01
25,151,1e-08,1e-08,False,power (2),fixed_Hd,42,24452.0,False,,,,0.149
25,151,1e-08,1e-07,False,power (2),fixed_Hd,42,24452.0,False,,,,0.153
25,151,1e-08,1e-06,False,power (2),fixed_Hd,42,24452.0,False,,,,0.153
25,151,1e-08,1e-05,False,power (2),fixed_Hd,42,24452.0,False,,,,0.154
25,151,1e-08,0.0001,False,power (2),fixed_Hd,42,24452.0,False,,,,0.147
25,151,1e-08,0.001,False,power (2),fixed_Hd,42,24228.0,False,,,,0.162
25,151,1e-08,0.01,False,power (2),fixed_Hd,42,22493.0,False,,,,0.158
25,151,1e-08,0.1,False,power (2),fixed_Hd,42,5787.0,False,,,,0.151
25,151,1e-08,1.0,False,power (2),fixed_Hd,42,1019.0,False,,,,0.079
25,151,1e-08,10.0,False,power (2),fixed_Hd,42,1144.0,False,,,,0.011
25,151,1e-07,1e-07,False,power (2),fixed_Hd,42,24452.0,False,,,,0.148
25,151,1e-07,1e-06,False,power (2),fixed_Hd,42,24452.0,False,,,,0.148
25,151,1e-07,1e-05,False,power (2),fixed_Hd,42,24452.0,False,,,,0.151
25,151,1e-07,0.0001,False,power (2),fixed_Hd,42,24452.0,False,,,,0.152
25,151,1e-07,0.001,False,power (2),fixed_Hd,42,24228.0,False,,,,0.152
25,151,1e-07,0.01,False,power (2),fixed_Hd,42,22493.0,False,,,,0.153
25,151,1e-07,0.1,False,power (2),fixed_Hd,42,5787.0,False,,,,0.149
25,151,1e-07,1.0,False,power (2),fixed_Hd,42,1019.0,False,,,,0.076
25,151,1e-07,10.0,False,power (2),fixed_Hd,42,1144.0,False,,,,0.014
25,151,1e-06,1e-06,False,power (2),fixed_Hd,42,24452.0,False,,,,0.152
25,151,1e-06,1e-05,False,power (2),fixed_Hd,42,24452.0,False,,,,0.155
25,151,1e-06,0.0001,False,power (2),fixed_Hd,42,24452.0,False,,,,0.16
25,151,1e-06,0.001,False,power (2),fixed_Hd,42,22640.0,False,,,,0.161
25,151,1e-06,0.01,False,power (2),fixed_Hd,42,22493.0,False,,,,0.156
25,151,1e-06,0.1,False,power (2),fixed_Hd,42,5281.0,False,,,,0.153
25,151,1e-06,1.0,False,power (2),fixed_Hd,42,1015.0,False,,,,0.077
25,151,1e-06,10.0,False,power (2),fixed_Hd,42,1144.0,False,,,,0.016
25,151,1e-05,1e-05,False,power (2),fixed_Hd,42,24452.0,False,,,,0.153
25,151,1e-05,0.0001,False,power (2),fixed_Hd,42,24452.0,False,,,,0.151
25,151,1e-05,0.001,False,power (2),fixed_Hd,42,25421.0,False,,,,0.157
25,151,1e-05,0.01,False,power (2),fixed_Hd,42,24360.0,False,,,,0.164
25,151,1e-05,0.1,False,power (2),fixed_Hd,42,5664.0,False,,,,0.149
25,151,1e-05,1.0,False,power (2),fixed_Hd,42,996.0,False,,,,0.077
25,151,1e-05,10.0,False,power (2),fixed_Hd,42,1217.0,False,,,,0.017
25,151,0.0001,0.0001,False,power (2),fixed_Hd,42,24452.0,False,,,,0.154
25,151,0.0001,0.001,False,power (2),fixed_Hd,42,26055.0,False,,,,0.16
25,151,0.0001,0.01,False,power (2),fixed_Hd,42,22197.0,False,,,,0.162
25,151,0.0001,0.1,False,power (2),fixed_Hd,42,5412.0,False,,,,0.148
25,151,0.0001,1.0,False,power (2),fixed_Hd,42,992.0,False,,,,0.077
25,151,0.0001,10.0,False,power (2),fixed_Hd,42,1201.0,False,,,,0.015
25,151,0.001,0.001,False,power (2),fixed_Hd,42,23848.0,False,,,,0.153
25,151,0.001,0.01,False,power (2),fixed_Hd,42,23277.0,False,,,,0.153
25,151,0.001,0.1,False,power (2),fixed_Hd,42,5645.0,False,,,,0.152
25,151,0.001,1.0,False,power (2),fixed_Hd,42,1010.0,False,,,,0.075
25,151,0.001,10.0,False,power (2),fixed_Hd,42,1199.0,False,,,,0.012
25,151,0.01,0.01,False,power (2),fixed_Hd,42,26151.0,False,,,,0.161
25,151,0.01,0.1,False,power (2),fixed_Hd,42,5581.0,False,,,,0.148
25,151,0.01,1.0,False,power (2),fixed_Hd,42,986.0,False,,,,0.073
25,151,0.01,10.0,False,power (2),fixed_Hd,42,1167.0,False,,,,0.013
25,151,0.1,0.1,False,power (2),fixed_Hd,42,5018.0,False,,,,0.14
25,151,0.1,1.0,False,power (2),fixed_Hd,42,1028.0,False,,,,0.069
25,151,0.1,10.0,False,power (2),fixed_Hd,42,1236.0,False,,,,0.014
25,151,1.0,1.0,False,power (2),fixed_Hd,42,1461.0,False,,,,0.05
25,151,1.0,10.0,False,power (2),fixed_Hd,42,1648.0,False,,,,0.008
25,151,10.0,10.0,False,power (2),fixed_Hd,42,1738.0,False,,,,0.006
25,151,1e-09,1e-09,False,geometric,fixed_Hd,42,24452.0,False,,,,0.158
25,151,1e-09,1e-08,False,geometric,fixed_Hd,42,24452.0,False,,,,0.152
25,151,1e-09,1e-07,False,geometric,fixed_Hd,42,24654.0,False,,,,0.152
25,151,1e-09,1e-06,False,geometric,fixed_Hd,42,23085.0,False,,,,0.154
25,151,1e-09,1e-05,False,geometric,fixed_Hd,42,25591.0,False,,,,0.159
25,151,1e-09,0.0001,False,geometric,fixed_Hd,42,23766.0,False,,,,0.155
25,151,1e-09,0.001,False,geometric,fixed_Hd,42,18349.0,False,,,,0.151
25,151,1e-09,0.01,False,geometric,fixed_Hd,42,5610.0,False,,,,0.151
25,151,1e-09,0.1,False,geometric,fixed_Hd,42,2191.0,False,,,,0.155
25,151,1e-09,1.0,False,geometric,fixed_Hd,42,1131.0,False,,,,0.138
25,151,1e-09,10.0,False,geometric,fixed_Hd,42,1126.0,False,,,,0.125
25,151,1e-08,1e-08,False,geometric,fixed_Hd,42,24452.0,False,,,,0.155
25,151,1e-08,1e-07,False,geometric,fixed_Hd,42,24776.0,False,,,,0.154
25,151,1e-08,1e-06,False,geometric,fixed_Hd,42,24348.0,False,,,,0.154
25,151,1e-08,1e-05,False,geometric,fixed_Hd,42,27362.0,False,,,,0.153
25,151,1e-08,0.0001,False,geometric,fixed_Hd,42,23006.0,False,,,,0.154
25,151,1e-08,0.001,False,geometric,fixed_Hd,42,17174.0,False,,,,0.158
25,151,1e-08,0.01,False,geometric,fixed_Hd,42,5319.0,False,,,,0.155
25,151,1e-08,0.1,False,geometric,fixed_Hd,42,2180.0,False,,,,0.146
25,151,1e-08,1.0,False,geometric,fixed_Hd,42,1053.0,False,,,,0.137
25,151,1e-08,10.0,False,geometric,fixed_Hd,42,1100.0,False,,,,0.126
25,151,1e-07,1e-07,False,geometric,fixed_Hd,42,21997.0,False,,,,0.145
25,151,1e-07,1e-06,False,geometric,fixed_Hd,42,23610.0,False,,,,0.148
25,151,1e-07,1e-05,False,geometric,fixed_Hd,42,20763.0,False,,,,0.158
25,151,1e-07,0.0001,False,geometric,fixed_Hd,42,23188.0,False,,,,0.16
25,151,1e-07,0.001,False,geometric,fixed_Hd,42,19353.0,False,,,,0.159
25,151,1e-07,0.01,False,geometric,fixed_Hd,42,5177.0,False,,,,0.158
25,151,1e-07,0.1,False,geometric,fixed_Hd,42,2023.0,False,,,,0.155
25,151,1e-07,1.0,False,geometric,fixed_Hd,42,1088.0,False,,,,0.14
25,151,1e-07,10.0,False,geometric,fixed_Hd,42,1097.0,False,,,,0.118
25,151,1e-06,1e-06,False,geometric,fixed_Hd,42,23848.0,False,,,,0.154
25,151,1e-06,1e-05,False,geometric,fixed_Hd,42,23411.0,False,,,,0.156
25,151,1e-06,0.0001,False,geometric,fixed_Hd,42,21942.0,False,,,,0.158
25,151,1e-06,0.001,False,geometric,fixed_Hd,42,17983.0,False,,,,0.15
25,151,1e-06,0.01,False,geometric,fixed_Hd,42,5539.0,False,,,,0.157
25,151,1e-06,0.1,False,geometric,fixed_Hd,42,2214.0,False,,,,0.147
25,151,1e-06,1.0,False,geometric,fixed_Hd,42,1071.0,False,,,,0.133
25,151,1e-06,10.0,False,geometric,fixed_Hd,42,1114.0,False,,,,0.116
25,151,1e-05,1e-05,False,geometric,fixed_Hd,42,24190.0,False,,,,0.155
25,151,1e-05,0.0001,False,geometric,fixed_Hd,42,22480.0,False,,,,0.158
25,151,1e-05,0.001,False,geometric,fixed_Hd,42,18649.0,False,,,,0.158
25,151,1e-05,0.01,False,geometric,fixed_Hd,42,5186.0,False,,,,0.155
25,151,1e-05,0.1,False,geometric,fixed_Hd,42,2197.0,False,,,,0.149
25,151,1e-05,1.0,False,geometric,fixed_Hd,42,1084.0,False,,,,0.13
25,151,1e-05,10.0,False,geometric,fixed_Hd,42,1008.0,False,,,,0.108
25,151,0.0001,0.0001,False,geometric,fixed_Hd,42,26151.0,False,,,,0.161
25,151,0.0001,0.001,False,geometric,fixed_Hd,42,20404.0,False,,,,0.153
25,151,0.0001,0.01,False,geometric,fixed_Hd,42,5628.0,False,,,,0.159
25,151,0.0001,0.1,False,geometric,fixed_Hd,42,2029.0,False,,,,0.141
25,151,0.0001,1.0,False,geometric,fixed_Hd,42,1041.0,False,,,,0.123
25,151,0.0001,10.0,False,geometric,fixed_Hd,42,1066.0,False,,,,0.099
25,151,0.001,0.001,False,geometric,fixed_Hd,42,18913.0,False,,,,0.164
25,151,0.001,0.01,False,geometric,fixed_Hd,42,5596.0,False,,,,0.153
25,151,0.001,0.1,False,geometric,fixed_Hd,42,2141.0,False,,,,0.132
25,151,0.001,1.0,False,geometric,fixed_Hd,42,1047.0,False,,,,0.112
25,151,0.001,10.0,False,geometric,fixed_Hd,42,1051.0,False,,,,0.084
25,151,0.01,0.01,False,geometric,fixed_Hd,42,5018.0,False,,,,0.134
25,151,0.01,0.1,False,geometric,fixed_Hd,42,2049.0,False,,,,0.116
25,151,0.01,1.0,False,geometric,fixed_Hd,42,1007.0,False,,,,0.087
25,151,0.01,10.0,False,geometric,fixed_Hd,42,1052.0,False,,,,0.064
25,151,0.1,0.1,False,geometric,fixed_Hd,42,2071.0,False,,,,0.085
25,151,0.1,1.0,False,geometric,fixed_Hd,42,980.0,False,,,,0.061
25,151,0.1,10.0,False,geometric,fixed_Hd,42,1046.0,False,,,,0.035
25,151,1.0,1.0,False,geometric,fixed_Hd,42,1461.0,False,,,,0.047
25,151,1.0,10.0,False,geometric,fixed_Hd,42,1565.0,False,,,,0.016
25,151,10.0,10.0,False,geometric,fixed_Hd,42,1738.0,False,,,,0.005
