n,m,beta_min,beta_max,bqm_is_normalized,space_type,annealing_type,seed,energy,feasible,minla_cost,time_s
25,151,1e-05,0.1,False,linear,fixed_Hp,42,2071.0,False,,0.085
25,151,1e-05,0.1,False,linear,fixed_Hp,123,2093.0,False,,0.08
25,151,1e-05,0.1,False,linear,fixed_Hp,456,2137.0,False,,0.082
25,151,1e-05,0.1,False,linear,fixed_Hp,789,2144.0,False,,0.085
25,151,1e-05,0.1,False,linear,fixed_Hp,999,2114.0,False,,0.083
25,151,1e-05,1.0,False,linear,fixed_Hp,42,1461.0,False,,0.052
25,151,1e-05,1.0,False,linear,fixed_Hp,123,1396.0,False,,0.048
25,151,1e-05,1.0,False,linear,fixed_Hp,456,1483.0,False,,0.049
25,151,1e-05,1.0,False,linear,fixed_Hp,789,1451.0,False,,0.049
25,151,1e-05,1.0,False,linear,fixed_Hp,999,1467.0,False,,0.049
25,151,1e-05,10.0,False,linear,fixed_Hp,42,1738.0,False,,0.008
25,151,1e-05,10.0,False,linear,fixed_Hp,123,1690.0,False,,0.008
25,151,1e-05,10.0,False,linear,fixed_Hp,456,1710.0,False,,0.005
25,151,1e-05,10.0,False,linear,fixed_Hp,789,1702.0,False,,0.009
25,151,1e-05,10.0,False,linear,fixed_Hp,999,1625.0,False,,0.008
25,151,0.0001,0.0001,False,linear,fixed_Hp,42,26151.0,False,,0.16
25,151,0.0001,0.0001,False,linear,fixed_Hp,123,22674.0,False,,0.148
25,151,0.0001,0.0001,False,linear,fixed_Hp,456,26777.0,False,,0.151
25,151,0.0001,0.0001,False,linear,fixed_Hp,789,20995.0,False,,0.157
25,151,0.0001,0.0001,False,linear,fixed_Hp,999,25474.0,False,,0.148
25,151,0.0001,0.001,False,linear,fixed_Hp,42,18913.0,False,,0.158
25,151,0.0001,0.001,False,linear,fixed_Hp,123,16842.0,False,,0.159
25,151,0.0001,0.001,False,linear,fixed_Hp,456,17628.0,False,,0.16
25,151,0.0001,0.001,False,linear,fixed_Hp,789,18680.0,False,,0.158
25,151,0.0001,0.001,False,linear,fixed_Hp,999,15806.0,False,,0.156
25,151,0.0001,0.01,False,linear,fixed_Hp,42,5018.0,False,,0.136
25,151,0.0001,0.01,False,linear,fixed_Hp,123,5484.0,False,,0.134
25,151,0.0001,0.01,False,linear,fixed_Hp,456,5358.0,False,,0.135
25,151,0.0001,0.01,False,linear,fixed_Hp,789,5618.0,False,,0.132
25,151,0.0001,0.01,False,linear,fixed_Hp,999,5705.0,False,,0.132
25,151,0.0001,0.1,False,linear,fixed_Hp,42,2071.0,False,,0.086
25,151,0.0001,0.1,False,linear,fixed_Hp,123,2093.0,False,,0.084
25,151,0.0001,0.1,False,linear,fixed_Hp,456,2137.0,False,,0.087
25,151,0.0001,0.1,False,linear,fixed_Hp,789,2144.0,False,,0.085
25,151,0.0001,0.1,False,linear,fixed_Hp,999,2114.0,False,,0.084
25,151,0.0001,1.0,False,linear,fixed_Hp,42,1461.0,False,,0.049
25,151,0.0001,1.0,False,linear,fixed_Hp,123,1396.0,False,,0.048
25,151,0.0001,1.0,False,linear,fixed_Hp,456,1483.0,False,,0.054
25,151,0.0001,1.0,False,linear,fixed_Hp,789,1451.0,False,,0.05
25,151,0.0001,1.0,False,linear,fixed_Hp,999,1467.0,False,,0.049
25,151,0.0001,10.0,False,linear,fixed_Hp,42,1738.0,False,,0.008
25,151,0.0001,10.0,False,linear,fixed_Hp,123,1690.0,False,,0.008
25,151,0.0001,10.0,False,linear,fixed_Hp,456,1710.0,False,,0.007
25,151,0.0001,10.0,False,linear,fixed_Hp,789,1702.0,False,,0.005
25,151,0.0001,10.0,False,linear,fixed_Hp,999,1625.0,False,,0.006
25,151,0.001,0.001,False,linear,fixed_Hp,42,18913.0,False,,0.164
25,151,0.001,0.001,False,linear,fixed_Hp,123,16842.0,False,,0.158
25,151,0.001,0.001,False,linear,fixed_Hp,456,17628.0,False,,0.156
25,151,0.001,0.001,False,linear,fixed_Hp,789,18680.0,False,,0.156
25,151,0.001,0.001,False,linear,fixed_Hp,999,15806.0,False,,0.169
25,151,0.001,0.01,False,linear,fixed_Hp,42,5018.0,False,,0.133
25,151,0.001,0.01,False,linear,fixed_Hp,123,5484.0,False,,0.136
25,151,0.001,0.01,False,linear,fixed_Hp,456,5358.0,False,,0.134
25,151,0.001,0.01,False,linear,fixed_Hp,789,5618.0,False,,0.14
25,151,0.001,0.01,False,linear,fixed_Hp,999,5705.0,False,,0.136
25,151,0.001,0.1,False,linear,fixed_Hp,42,2071.0,False,,0.086
25,151,0.001,0.1,False,linear,fixed_Hp,123,2093.0,False,,0.088
25,151,0.001,0.1,False,linear,fixed_Hp,456,2137.0,False,,0.086
25,151,0.001,0.1,False,linear,fixed_Hp,789,2144.0,False,,0.082
25,151,0.001,0.1,False,linear,fixed_Hp,999,2114.0,False,,0.084
25,151,0.001,1.0,False,linear,fixed_Hp,42,1461.0,False,,0.05
25,151,0.001,1.0,False,linear,fixed_Hp,123,1396.0,False,,0.049
25,151,0.001,1.0,False,linear,fixed_Hp,456,1483.0,False,,0.05
25,151,0.001,1.0,False,linear,fixed_Hp,789,1451.0,False,,0.054
25,151,0.001,1.0,False,linear,fixed_Hp,999,1467.0,False,,0.051
25,151,0.001,10.0,False,linear,fixed_Hp,42,1738.0,False,,0.008
25,151,0.001,10.0,False,linear,fixed_Hp,123,1690.0,False,,0.007
25,151,0.001,10.0,False,linear,fixed_Hp,456,1710.0,False,,0.008
25,151,0.001,10.0,False,linear,fixed_Hp,789,1702.0,False,,0.007
25,151,0.001,10.0,False,linear,fixed_Hp,999,1625.0,False,,0.009
25,151,0.01,0.01,False,linear,fixed_Hp,42,5018.0,False,,0.137
25,151,0.01,0.01,False,linear,fixed_Hp,123,5484.0,False,,0.139
25,151,0.01,0.01,False,linear,fixed_Hp,456,5358.0,False,,0.146
25,151,0.01,0.01,False,linear,fixed_Hp,789,5618.0,False,,0.135
25,151,0.01,0.01,False,linear,fixed_Hp,999,5705.0,False,,0.134
25,151,0.01,0.1,False,linear,fixed_Hp,42,2071.0,False,,0.085
25,151,0.01,0.1,False,linear,fixed_Hp,123,2093.0,False,,0.088
25,151,0.01,0.1,False,linear,fixed_Hp,456,2137.0,False,,0.079
25,151,0.01,0.1,False,linear,fixed_Hp,789,2144.0,False,,0.083
25,151,0.01,0.1,False,linear,fixed_Hp,999,2114.0,False,,0.083
25,151,0.01,1.0,False,linear,fixed_Hp,42,1461.0,False,,0.05
25,151,0.01,1.0,False,linear,fixed_Hp,123,1396.0,False,,0.049
25,151,0.01,1.0,False,linear,fixed_Hp,456,1483.0,False,,0.049
25,151,0.01,1.0,False,linear,fixed_Hp,789,1451.0,False,,0.047
25,151,0.01,1.0,False,linear,fixed_Hp,999,1467.0,False,,0.054
25,151,0.01,10.0,False,linear,fixed_Hp,42,1738.0,False,,0.008
25,151,0.01,10.0,False,linear,fixed_Hp,123,1690.0,False,,0.008
25,151,0.01,10.0,False,linear,fixed_Hp,456,1710.0,False,,0.007
25,151,0.01,10.0,False,linear,fixed_Hp,789,1702.0,False,,0.01
25,151,0.01,10.0,False,linear,fixed_Hp,999,1625.0,False,,0.006
25,151,0.1,0.1,False,linear,fixed_Hp,42,2071.0,False,,0.086
25,151,0.1,0.1,False,linear,fixed_Hp,123,2093.0,False,,0.088
25,151,0.1,0.1,False,linear,fixed_Hp,456,2137.0,False,,0.082
25,151,0.1,0.1,False,linear,fixed_Hp,789,2144.0,False,,0.084
25,151,0.1,0.1,False,linear,fixed_Hp,999,2114.0,False,,0.083
25,151,0.1,1.0,False,linear,fixed_Hp,42,1461.0,False,,0.049
25,151,0.1,1.0,False,linear,fixed_Hp,123,1396.0,False,,0.05
25,151,0.1,1.0,False,linear,fixed_Hp,456,1483.0,False,,0.049
25,151,0.1,1.0,False,linear,fixed_Hp,789,1451.0,False,,0.052
25,151,0.1,1.0,False,linear,fixed_Hp,999,1467.0,False,,0.05
25,151,0.1,10.0,False,linear,fixed_Hp,42,1738.0,False,,0.008
25,151,0.1,10.0,False,linear,fixed_Hp,123,1690.0,False,,0.006
25,151,0.1,10.0,False,linear,fixed_Hp,456,1710.0,False,,0.008
25,151,0.1,10.0,False,linear,fixed_Hp,789,1702.0,False,,0.007
25,151,0.1,10.0,False,linear,fixed_Hp,999,1625.0,False,,0.008
25,151,1.0,1.0,False,linear,fixed_Hp,42,1461.0,False,,0.054
25,151,1.0,1.0,False,linear,fixed_Hp,123,1396.0,False,,0.051
25,151,1.0,1.0,False,linear,fixed_Hp,456,1483.0,False,,0.052
25,151,1.0,1.0,False,linear,fixed_Hp,789,1451.0,False,,0.063
25,151,1.0,1.0,False,linear,fixed_Hp,999,1467.0,False,,0.053
25,151,1.0,10.0,False,linear,fixed_Hp,42,1738.0,False,,0.007
25,151,1.0,10.0,False,linear,fixed_Hp,123,1690.0,False,,0.008
25,151,1.0,10.0,False,linear,fixed_Hp,456,1710.0,False,,0.01
25,151,1.0,10.0,False,linear,fixed_Hp,789,1702.0,False,,0.009
25,151,1.0,10.0,False,linear,fixed_Hp,999,1625.0,False,,0.008
25,151,10.0,10.0,False,linear,fixed_Hp,42,1738.0,False,,0.009
25,151,10.0,10.0,False,linear,fixed_Hp,123,1690.0,False,,0.007
25,151,10.0,10.0,False,linear,fixed_Hp,456,1710.0,False,,0.01
25,151,10.0,10.0,False,linear,fixed_Hp,789,1702.0,False,,0.011
25,151,10.0,10.0,False,linear,fixed_Hp,999,1625.0,False,,0.006
25,151,1e-06,1e-06,False,power (1/2),fixed_Hp,42,23848.0,False,,0.157
25,151,1e-06,1e-06,False,power (1/2),fixed_Hp,123,26390.0,False,,0.16
25,151,1e-06,1e-06,False,power (1/2),fixed_Hp,456,25121.0,False,,0.15
25,151,1e-06,1e-06,False,power (1/2),fixed_Hp,789,25201.0,False,,0.146
25,151,1e-06,1e-06,False,power (1/2),fixed_Hp,999,23564.0,False,,0.158
25,151,1e-06,1e-05,False,power (1/2),fixed_Hp,42,24190.0,False,,0.147
25,151,1e-06,1e-05,False,power (1/2),fixed_Hp,123,22205.0,False,,0.152
25,151,1e-06,1e-05,False,power (1/2),fixed_Hp,456,24901.0,False,,0.154
25,151,1e-06,1e-05,False,power (1/2),fixed_Hp,789,24341.0,False,,0.151
25,151,1e-06,1e-05,False,power (1/2),fixed_Hp,999,22366.0,False,,0.154
25,151,1e-06,0.0001,False,power (1/2),fixed_Hp,42,26151.0,False,,0.162
25,151,1e-06,0.0001,False,power (1/2),fixed_Hp,123,22674.0,False,,0.163
25,151,1e-06,0.0001,False,power (1/2),fixed_Hp,456,26777.0,False,,0.157
25,151,1e-06,0.0001,False,power (1/2),fixed_Hp,789,20995.0,False,,0.16
25,151,1e-06,0.0001,False,power (1/2),fixed_Hp,999,25474.0,False,,0.153
25,151,1e-06,0.001,False,power (1/2),fixed_Hp,42,18913.0,False,,0.16
25,151,1e-06,0.001,False,power (1/2),fixed_Hp,123,16842.0,False,,0.168
25,151,1e-06,0.001,False,power (1/2),fixed_Hp,456,17628.0,False,,0.158
25,151,1e-06,0.001,False,power (1/2),fixed_Hp,789,18680.0,False,,0.16
25,151,1e-06,0.001,False,power (1/2),fixed_Hp,999,15806.0,False,,0.159
25,151,1e-06,0.01,False,power (1/2),fixed_Hp,42,5018.0,False,,0.135
25,151,1e-06,0.01,False,power (1/2),fixed_Hp,123,5484.0,False,,0.135
25,151,1e-06,0.01,False,power (1/2),fixed_Hp,456,5358.0,False,,0.132
25,151,1e-06,0.01,False,power (1/2),fixed_Hp,789,5618.0,False,,0.142
25,151,1e-06,0.01,False,power (1/2),fixed_Hp,999,5705.0,False,,0.133
25,151,1e-06,0.1,False,power (1/2),fixed_Hp,42,2071.0,False,,0.087
25,151,1e-06,0.1,False,power (1/2),fixed_Hp,123,2093.0,False,,0.084
25,151,1e-06,0.1,False,power (1/2),fixed_Hp,456,2137.0,False,,0.081
25,151,1e-06,0.1,False,power (1/2),fixed_Hp,789,2144.0,False,,0.084
25,151,1e-06,0.1,False,power (1/2),fixed_Hp,999,2114.0,False,,0.082
25,151,1e-06,1.0,False,power (1/2),fixed_Hp,42,1461.0,False,,0.049
25,151,1e-06,1.0,False,power (1/2),fixed_Hp,123,1396.0,False,,0.046
25,151,1e-06,1.0,False,power (1/2),fixed_Hp,456,1483.0,False,,0.051
25,151,1e-06,1.0,False,power (1/2),fixed_Hp,789,1451.0,False,,0.049
25,151,1e-06,1.0,False,power (1/2),fixed_Hp,999,1467.0,False,,0.045
25,151,1e-06,10.0,False,power (1/2),fixed_Hp,42,1738.0,False,,0.008
25,151,1e-06,10.0,False,power (1/2),fixed_Hp,123,1690.0,False,,0.008
25,151,1e-06,10.0,False,power (1/2),fixed_Hp,456,1710.0,False,,0.007
25,151,1e-06,10.0,False,power (1/2),fixed_Hp,789,1702.0,False,,0.006
25,151,1e-06,10.0,False,power (1/2),fixed_Hp,999,1625.0,False,,0.008
25,151,1e-05,1e-05,False,power (1/2),fixed_Hp,42,24190.0,False,,0.153
25,151,1e-05,1e-05,False,power (1/2),fixed_Hp,123,22205.0,False,,0.151
25,151,1e-05,1e-05,False,power (1/2),fixed_Hp,456,24901.0,False,,0.155
25,151,1e-05,1e-05,False,power (1/2),fixed_Hp,789,24341.0,False,,0.156
25,151,1e-05,1e-05,False,power (1/2),fixed_Hp,999,22366.0,False,,0.148
25,151,1e-05,0.0001,False,power (1/2),fixed_Hp,42,26151.0,False,,0.156
25,151,1e-05,0.0001,False,power (1/2),fixed_Hp,123,22674.0,False,,0.15
25,151,1e-05,0.0001,False,power (1/2),fixed_Hp,456,26777.0,False,,0.151
25,151,1e-05,0.0001,False,power (1/2),fixed_Hp,789,20995.0,False,,0.153
25,151,1e-05,0.0001,False,power (1/2),fixed_Hp,999,25474.0,False,,0.151
25,151,1e-05,0.001,False,power (1/2),fixed_Hp,42,18913.0,False,,0.155
25,151,1e-05,0.001,False,power (1/2),fixed_Hp,123,16842.0,False,,0.157
25,151,1e-05,0.001,False,power (1/2),fixed_Hp,456,17628.0,False,,0.158
25,151,1e-05,0.001,False,power (1/2),fixed_Hp,789,18680.0,False,,0.161
25,151,1e-05,0.001,False,power (1/2),fixed_Hp,999,15806.0,False,,0.157
25,151,1e-05,0.01,False,power (1/2),fixed_Hp,42,5018.0,False,,0.133
25,151,1e-05,0.01,False,power (1/2),fixed_Hp,123,5484.0,False,,0.132
25,151,1e-05,0.01,False,power (1/2),fixed_Hp,456,5358.0,False,,0.136
25,151,1e-05,0.01,False,power (1/2),fixed_Hp,789,5618.0,False,,0.138
25,151,1e-05,0.01,False,power (1/2),fixed_Hp,999,5705.0,False,,0.135
25,151,1e-05,0.1,False,power (1/2),fixed_Hp,42,2071.0,False,,0.086
25,151,1e-05,0.1,False,power (1/2),fixed_Hp,123,2093.0,False,,0.083
25,151,1e-05,0.1,False,power (1/2),fixed_Hp,456,2137.0,False,,0.081
25,151,1e-05,0.1,False,power (1/2),fixed_Hp,789,2144.0,False,,0.086
25,151,1e-05,0.1,False,power (1/2),fixed_Hp,999,2114.0,False,,0.084
25,151,1e-05,1.0,False,power (1/2),fixed_Hp,42,1461.0,False,,0.047
25,151,1e-05,1.0,False,power (1/2),fixed_Hp,123,1396.0,False,,0.048
25,151,1e-05,1.0,False,power (1/2),fixed_Hp,456,1483.0,False,,0.048
25,151,1e-05,1.0,False,power (1/2),fixed_Hp,789,1451.0,False,,0.048
25,151,1e-05,1.0,False,power (1/2),fixed_Hp,999,1467.0,False,,0.048
25,151,1e-05,10.0,False,power (1/2),fixed_Hp,42,1738.0,False,,0.008
25,151,1e-05,10.0,False,power (1/2),fixed_Hp,123,1690.0,False,,0.007
25,151,1e-05,10.0,False,power (1/2),fixed_Hp,456,1710.0,False,,0.008
25,151,1e-05,10.0,False,power (1/2),fixed_Hp,789,1702.0,False,,0.008
25,151,1e-05,10.0,False,power (1/2),fixed_Hp,999,1625.0,False,,0.008
25,151,0.0001,0.0001,False,power (1/2),fixed_Hp,42,26151.0,False,,0.157
25,151,0.0001,0.0001,False,power (1/2),fixed_Hp,123,22674.0,False,,0.152
25,151,0.0001,0.0001,False,power (1/2),fixed_Hp,456,26777.0,False,,0.149
25,151,0.0001,0.0001,False,power (1/2),fixed_Hp,789,20995.0,False,,0.153
25,151,0.0001,0.0001,False,power (1/2),fixed_Hp,999,25474.0,False,,0.152
25,151,0.0001,0.001,False,power (1/2),fixed_Hp,42,18913.0,False,,0.162
25,151,0.0001,0.001,False,power (1/2),fixed_Hp,123,16842.0,False,,0.16
25,151,0.0001,0.001,False,power (1/2),fixed_Hp,456,17628.0,False,,0.16
25,151,0.0001,0.001,False,power (1/2),fixed_Hp,789,18680.0,False,,0.156
25,151,0.0001,0.001,False,power (1/2),fixed_Hp,999,15806.0,False,,0.166
25,151,0.0001,0.01,False,power (1/2),fixed_Hp,42,5018.0,False,,0.138
25,151,0.0001,0.01,False,power (1/2),fixed_Hp,123,5484.0,False,,0.133
25,151,0.0001,0.01,False,power (1/2),fixed_Hp,456,5358.0,False,,0.133
25,151,0.0001,0.01,False,power (1/2),fixed_Hp,789,5618.0,False,,0.133
25,151,0.0001,0.01,False,power (1/2),fixed_Hp,999,5705.0,False,,0.138
25,151,0.0001,0.1,False,power (1/2),fixed_Hp,42,2071.0,False,,0.083
25,151,0.0001,0.1,False,power (1/2),fixed_Hp,123,2093.0,False,,0.083
25,151,0.0001,0.1,False,power (1/2),fixed_Hp,456,2137.0,False,,0.081
25,151,0.0001,0.1,False,power (1/2),fixed_Hp,789,2144.0,False,,0.085
25,151,0.0001,0.1,False,power (1/2),fixed_Hp,999,2114.0,False,,0.084
25,151,0.0001,1.0,False,power (1/2),fixed_Hp,42,1461.0,False,,0.049
25,151,0.0001,1.0,False,power (1/2),fixed_Hp,123,1396.0,False,,0.049
25,151,0.0001,1.0,False,power (1/2),fixed_Hp,456,1483.0,False,,0.047
25,151,0.0001,1.0,False,power (1/2),fixed_Hp,789,1451.0,False,,0.048
25,151,0.0001,1.0,False,power (1/2),fixed_Hp,999,1467.0,False,,0.05
25,151,0.0001,10.0,False,power (1/2),fixed_Hp,42,1738.0,False,,0.008
25,151,0.0001,10.0,False,power (1/2),fixed_Hp,123,1690.0,False,,0.007
25,151,0.0001,10.0,False,power (1/2),fixed_Hp,456,1710.0,False,,0.009
25,151,0.0001,10.0,False,power (1/2),fixed_Hp,789,1702.0,False,,0.008
25,151,0.0001,10.0,False,power (1/2),fixed_Hp,999,1625.0,False,,0.008
25,151,0.001,0.001,False,power (1/2),fixed_Hp,42,18913.0,False,,0.161
25,151,0.001,0.001,False,power (1/2),fixed_Hp,123,16842.0,False,,0.158
25,151,0.001,0.001,False,power (1/2),fixed_Hp,456,17628.0,False,,0.164
25,151,0.001,0.001,False,power (1/2),fixed_Hp,789,18680.0,False,,0.159
25,151,0.001,0.001,False,power (1/2),fixed_Hp,999,15806.0,False,,0.162
25,151,0.001,0.01,False,power (1/2),fixed_Hp,42,5018.0,False,,0.134
25,151,0.001,0.01,False,power (1/2),fixed_Hp,123,5484.0,False,,0.132
25,151,0.001,0.01,False,power (1/2),fixed_Hp,456,5358.0,False,,0.133
25,151,0.001,0.01,False,power (1/2),fixed_Hp,789,5618.0,False,,0.133
25,151,0.001,0.01,False,power (1/2),fixed_Hp,999,5705.0,False,,0.134
25,151,0.001,0.1,False,power (1/2),fixed_Hp,42,2071.0,False,,0.082
25,151,0.001,0.1,False,power (1/2),fixed_Hp,123,2093.0,False,,0.085
25,151,0.001,0.1,False,power (1/2),fixed_Hp,456,2137.0,False,,0.083
25,151,0.001,0.1,False,power (1/2),fixed_Hp,789,2144.0,False,,0.085
25,151,0.001,0.1,False,power (1/2),fixed_Hp,999,2114.0,False,,0.08
25,151,0.001,1.0,False,power (1/2),fixed_Hp,42,1461.0,False,,0.052
25,151,0.001,1.0,False,power (1/2),fixed_Hp,123,1396.0,False,,0.049
25,151,0.001,1.0,False,power (1/2),fixed_Hp,456,1483.0,False,,0.048
25,151,0.001,1.0,False,power (1/2),fixed_Hp,789,1451.0,False,,0.049
25,151,0.001,1.0,False,power (1/2),fixed_Hp,999,1467.0,False,,0.05
25,151,0.001,10.0,False,power (1/2),fixed_Hp,42,1738.0,False,,0.008
25,151,0.001,10.0,False,power (1/2),fixed_Hp,123,1690.0,False,,0.007
25,151,0.001,10.0,False,power (1/2),fixed_Hp,456,1710.0,False,,0.008
25,151,0.001,10.0,False,power (1/2),fixed_Hp,789,1702.0,False,,0.005
25,151,0.001,10.0,False,power (1/2),fixed_Hp,999,1625.0,False,,0.007
25,151,0.01,0.01,False,power (1/2),fixed_Hp,42,5018.0,False,,0.14
25,151,0.01,0.01,False,power (1/2),fixed_Hp,123,5484.0,False,,0.134
25,151,0.01,0.01,False,power (1/2),fixed_Hp,456,5358.0,False,,0.135
25,151,0.01,0.01,False,power (1/2),fixed_Hp,789,5618.0,False,,0.134
25,151,0.01,0.01,False,power (1/2),fixed_Hp,999,5705.0,False,,0.135
25,151,0.01,0.1,False,power (1/2),fixed_Hp,42,2071.0,False,,0.082
25,151,0.01,0.1,False,power (1/2),fixed_Hp,123,2093.0,False,,0.085
25,151,0.01,0.1,False,power (1/2),fixed_Hp,456,2137.0,False,,0.089
25,151,0.01,0.1,False,power (1/2),fixed_Hp,789,2144.0,False,,0.083
25,151,0.01,0.1,False,power (1/2),fixed_Hp,999,2114.0,False,,0.083
25,151,0.01,1.0,False,power (1/2),fixed_Hp,42,1461.0,False,,0.049
25,151,0.01,1.0,False,power (1/2),fixed_Hp,123,1396.0,False,,0.048
25,151,0.01,1.0,False,power (1/2),fixed_Hp,456,1483.0,False,,0.049
25,151,0.01,1.0,False,power (1/2),fixed_Hp,789,1451.0,False,,0.049
25,151,0.01,1.0,False,power (1/2),fixed_Hp,999,1467.0,False,,0.047
25,151,0.01,10.0,False,power (1/2),fixed_Hp,42,1738.0,False,,0.008
25,151,0.01,10.0,False,power (1/2),fixed_Hp,123,1690.0,False,,0.008
25,151,0.01,10.0,False,power (1/2),fixed_Hp,456,1710.0,False,,0.006
25,151,0.01,10.0,False,power (1/2),fixed_Hp,789,1702.0,False,,0.008
25,151,0.01,10.0,False,power (1/2),fixed_Hp,999,1625.0,False,,0.014
25,151,0.1,0.1,False,power (1/2),fixed_Hp,42,2071.0,False,,0.091
25,151,0.1,0.1,False,power (1/2),fixed_Hp,123,2093.0,False,,0.081
25,151,0.1,0.1,False,power (1/2),fixed_Hp,456,2137.0,False,,0.083
25,151,0.1,0.1,False,power (1/2),fixed_Hp,789,2144.0,False,,0.083
25,151,0.1,0.1,False,power (1/2),fixed_Hp,999,2114.0,False,,0.079
25,151,0.1,1.0,False,power (1/2),fixed_Hp,42,1461.0,False,,0.051
25,151,0.1,1.0,False,power (1/2),fixed_Hp,123,1396.0,False,,0.045
25,151,0.1,1.0,False,power (1/2),fixed_Hp,456,1483.0,False,,0.048
25,151,0.1,1.0,False,power (1/2),fixed_Hp,789,1451.0,False,,0.048
25,151,0.1,1.0,False,power (1/2),fixed_Hp,999,1467.0,False,,0.048
25,151,0.1,10.0,False,power (1/2),fixed_Hp,42,1738.0,False,,0.006
25,151,0.1,10.0,False,power (1/2),fixed_Hp,123,1690.0,False,,0.009
25,151,0.1,10.0,False,power (1/2),fixed_Hp,456,1710.0,False,,0.009
25,151,0.1,10.0,False,power (1/2),fixed_Hp,789,1702.0,False,,0.01
25,151,0.1,10.0,False,power (1/2),fixed_Hp,999,1625.0,False,,0.005
25,151,1.0,1.0,False,power (1/2),fixed_Hp,42,1461.0,False,,0.05
25,151,1.0,1.0,False,power (1/2),fixed_Hp,123,1396.0,False,,0.05
25,151,1.0,1.0,False,power (1/2),fixed_Hp,456,1483.0,False,,0.049
25,151,1.0,1.0,False,power (1/2),fixed_Hp,789,1451.0,False,,0.05
25,151,1.0,1.0,False,power (1/2),fixed_Hp,999,1467.0,False,,0.051
25,151,1.0,10.0,False,power (1/2),fixed_Hp,42,1738.0,False,,0.007
25,151,1.0,10.0,False,power (1/2),fixed_Hp,123,1690.0,False,,0.007
25,151,1.0,10.0,False,power (1/2),fixed_Hp,456,1710.0,False,,0.008
25,151,1.0,10.0,False,power (1/2),fixed_Hp,789,1702.0,False,,0.011
25,151,1.0,10.0,False,power (1/2),fixed_Hp,999,1625.0,False,,0.007
25,151,10.0,10.0,False,power (1/2),fixed_Hp,42,1738.0,False,,0.008
25,151,10.0,10.0,False,power (1/2),fixed_Hp,123,1690.0,False,,0.008
25,151,10.0,10.0,False,power (1/2),fixed_Hp,456,1710.0,False,,0.009
25,151,10.0,10.0,False,power (1/2),fixed_Hp,789,1702.0,False,,0.006
25,151,10.0,10.0,False,power (1/2),fixed_Hp,999,1625.0,False,,0.007
25,151,1e-06,1e-06,False,power (2),fixed_Hp,42,23848.0,False,,0.152
25,151,1e-06,1e-06,False,power (2),fixed_Hp,123,26390.0,False,,0.15
25,151,1e-06,1e-06,False,power (2),fixed_Hp,456,25121.0,False,,0.153
25,151,1e-06,1e-06,False,power (2),fixed_Hp,789,25201.0,False,,0.149
25,151,1e-06,1e-06,False,power (2),fixed_Hp,999,23564.0,False,,0.152
25,151,1e-06,1e-05,False,power (2),fixed_Hp,42,24190.0,False,,0.149
25,151,1e-06,1e-05,False,power (2),fixed_Hp,123,22205.0,False,,0.15
25,151,1e-06,1e-05,False,power (2),fixed_Hp,456,24901.0,False,,0.155
25,151,1e-06,1e-05,False,power (2),fixed_Hp,789,24341.0,False,,0.151
25,151,1e-06,1e-05,False,power (2),fixed_Hp,999,22366.0,False,,0.16
25,151,1e-06,0.0001,False,power (2),fixed_Hp,42,26151.0,False,,0.153
25,151,1e-06,0.0001,False,power (2),fixed_Hp,123,22674.0,False,,0.155
25,151,1e-06,0.0001,False,power (2),fixed_Hp,456,26777.0,False,,0.161
25,151,1e-06,0.0001,False,power (2),fixed_Hp,789,20995.0,False,,0.15
25,151,1e-06,0.0001,False,power (2),fixed_Hp,999,25474.0,False,,0.154
25,151,1e-06,0.001,False,power (2),fixed_Hp,42,18913.0,False,,0.158
25,151,1e-06,0.001,False,power (2),fixed_Hp,123,16842.0,False,,0.156
25,151,1e-06,0.001,False,power (2),fixed_Hp,456,17628.0,False,,0.155
25,151,1e-06,0.001,False,power (2),fixed_Hp,789,18680.0,False,,0.161
25,151,1e-06,0.001,False,power (2),fixed_Hp,999,15806.0,False,,0.175
25,151,1e-06,0.01,False,power (2),fixed_Hp,42,5018.0,False,,0.139
25,151,1e-06,0.01,False,power (2),fixed_Hp,123,5484.0,False,,0.145
25,151,1e-06,0.01,False,power (2),fixed_Hp,456,5358.0,False,,0.142
25,151,1e-06,0.01,False,power (2),fixed_Hp,789,5618.0,False,,0.134
25,151,1e-06,0.01,False,power (2),fixed_Hp,999,5705.0,False,,0.135
25,151,1e-06,0.1,False,power (2),fixed_Hp,42,2071.0,False,,0.08
25,151,1e-06,0.1,False,power (2),fixed_Hp,123,2093.0,False,,0.086
25,151,1e-06,0.1,False,power (2),fixed_Hp,456,2137.0,False,,0.084
25,151,1e-06,0.1,False,power (2),fixed_Hp,789,2144.0,False,,0.084
25,151,1e-06,0.1,False,power (2),fixed_Hp,999,2114.0,False,,0.086
25,151,1e-06,1.0,False,power (2),fixed_Hp,42,1461.0,False,,0.049
25,151,1e-06,1.0,False,power (2),fixed_Hp,123,1396.0,False,,0.049
25,151,1e-06,1.0,False,power (2),fixed_Hp,456,1483.0,False,,0.049
25,151,1e-06,1.0,False,power (2),fixed_Hp,789,1451.0,False,,0.048
25,151,1e-06,1.0,False,power (2),fixed_Hp,999,1467.0,False,,0.048
25,151,1e-06,10.0,False,power (2),fixed_Hp,42,1738.0,False,,0.008
