n,m,beta_min,beta_max,bqm_is_normalized,space_type,annealing_type,seed,energy,feasible,minla_cost,time_s
25,151,1e-06,1e-06,False,geometric,fixed_Hd,789,25297.0,False,,14.038
25,151,1e-06,1e-06,False,geometric,fixed_Hd,999,23046.0,False,,14.009
25,151,1e-06,1e-05,False,geometric,fixed_Hd,42,23845.0,False,,14.303
25,151,1e-06,1e-05,False,geometric,fixed_Hd,123,25326.0,False,,13.64
25,151,1e-06,1e-05,False,geometric,fixed_Hd,456,24622.0,False,,13.506
25,151,1e-06,1e-05,False,geometric,fixed_Hd,789,23476.0,False,,13.9
25,151,1e-06,1e-05,False,geometric,fixed_Hd,999,23046.0,False,,14.12
25,151,1e-06,0.0001,False,geometric,fixed_Hd,42,24403.0,False,,13.728
25,151,1e-06,0.0001,False,geometric,fixed_Hd,123,20666.0,False,,13.789
25,151,1e-06,0.0001,False,geometric,fixed_Hd,456,25670.0,False,,13.824
25,151,1e-06,0.0001,False,geometric,fixed_Hd,789,24699.0,False,,13.917
25,151,1e-06,0.0001,False,geometric,fixed_Hd,999,22577.0,False,,13.678
25,151,1e-06,0.001,False,geometric,fixed_Hd,42,16140.0,False,,13.649
25,151,1e-06,0.001,False,geometric,fixed_Hd,123,18109.0,False,,13.825
25,151,1e-06,0.001,False,geometric,fixed_Hd,456,18137.0,False,,13.606
25,151,1e-06,0.001,False,geometric,fixed_Hd,789,18129.0,False,,13.759
25,151,1e-06,0.001,False,geometric,fixed_Hd,999,17841.0,False,,13.804
25,151,1e-06,0.01,False,geometric,fixed_Hd,42,5397.0,False,,13.729
25,151,1e-06,0.01,False,geometric,fixed_Hd,123,5835.0,False,,13.824
25,151,1e-06,0.01,False,geometric,fixed_Hd,456,5151.0,False,,13.712
25,151,1e-06,0.01,False,geometric,fixed_Hd,789,5033.0,False,,13.88
25,151,1e-06,0.01,False,geometric,fixed_Hd,999,5714.0,False,,13.789
25,151,1e-06,0.1,False,geometric,fixed_Hd,42,2087.0,False,,13.687
25,151,1e-06,0.1,False,geometric,fixed_Hd,123,2113.0,False,,13.787
25,151,1e-06,0.1,False,geometric,fixed_Hd,456,2111.0,False,,13.809
25,151,1e-06,0.1,False,geometric,fixed_Hd,789,2094.0,False,,13.833
25,151,1e-06,0.1,False,geometric,fixed_Hd,999,2093.0,False,,14.002
25,151,1e-06,1.0,False,geometric,fixed_Hd,42,1068.0,False,,15.354
25,151,1e-06,1.0,False,geometric,fixed_Hd,123,1092.0,False,,15.248
25,151,1e-06,1.0,False,geometric,fixed_Hd,456,1030.0,False,,15.307
25,151,1e-06,1.0,False,geometric,fixed_Hd,789,1056.0,False,,15.271
25,151,1e-06,1.0,False,geometric,fixed_Hd,999,1032.0,False,,15.23
25,151,1e-06,10.0,False,geometric,fixed_Hd,42,1012.0,False,,41.617
25,151,1e-06,10.0,False,geometric,fixed_Hd,123,1047.0,False,,36.731
25,151,1e-06,10.0,False,geometric,fixed_Hd,456,1016.0,False,,36.52
25,151,1e-06,10.0,False,geometric,fixed_Hd,789,1025.0,False,,36.611
25,151,1e-06,10.0,False,geometric,fixed_Hd,999,1033.0,False,,36.786
25,151,1e-05,1e-05,False,geometric,fixed_Hd,42,23845.0,False,,5.668
25,151,1e-05,1e-05,False,geometric,fixed_Hd,123,25326.0,False,,5.648
25,151,1e-05,1e-05,False,geometric,fixed_Hd,456,24622.0,False,,5.706
25,151,1e-05,1e-05,False,geometric,fixed_Hd,789,23476.0,False,,5.648
25,151,1e-05,1e-05,False,geometric,fixed_Hd,999,23046.0,False,,5.675
25,151,1e-05,0.0001,False,geometric,fixed_Hd,42,24403.0,False,,5.667
25,151,1e-05,0.0001,False,geometric,fixed_Hd,123,20666.0,False,,5.638
25,151,1e-05,0.0001,False,geometric,fixed_Hd,456,25670.0,False,,5.692
25,151,1e-05,0.0001,False,geometric,fixed_Hd,789,24699.0,False,,5.702
25,151,1e-05,0.0001,False,geometric,fixed_Hd,999,22577.0,False,,5.7
25,151,1e-05,0.001,False,geometric,fixed_Hd,42,16140.0,False,,5.68
25,151,1e-05,0.001,False,geometric,fixed_Hd,123,18109.0,False,,5.663
25,151,1e-05,0.001,False,geometric,fixed_Hd,456,18137.0,False,,5.653
25,151,1e-05,0.001,False,geometric,fixed_Hd,789,18129.0,False,,5.681
25,151,1e-05,0.001,False,geometric,fixed_Hd,999,17841.0,False,,5.657
25,151,1e-05,0.01,False,geometric,fixed_Hd,42,5476.0,False,,5.42
25,151,1e-05,0.01,False,geometric,fixed_Hd,123,5859.0,False,,5.425
25,151,1e-05,0.01,False,geometric,fixed_Hd,456,5151.0,False,,5.536
25,151,1e-05,0.01,False,geometric,fixed_Hd,789,5056.0,False,,5.576
25,151,1e-05,0.01,False,geometric,fixed_Hd,999,5730.0,False,,5.626
25,151,1e-05,0.1,False,geometric,fixed_Hd,42,1989.0,False,,5.428
25,151,1e-05,0.1,False,geometric,fixed_Hd,123,2148.0,False,,5.431
25,151,1e-05,0.1,False,geometric,fixed_Hd,456,2208.0,False,,5.86
25,151,1e-05,0.1,False,geometric,fixed_Hd,789,2028.0,False,,5.505
25,151,1e-05,0.1,False,geometric,fixed_Hd,999,2123.0,False,,5.5
25,151,1e-05,1.0,False,geometric,fixed_Hd,42,1044.0,False,,7.593
25,151,1e-05,1.0,False,geometric,fixed_Hd,123,1044.0,False,,7.621
25,151,1e-05,1.0,False,geometric,fixed_Hd,456,1041.0,False,,7.635
25,151,1e-05,1.0,False,geometric,fixed_Hd,789,1070.0,False,,7.712
25,151,1e-05,1.0,False,geometric,fixed_Hd,999,1009.0,False,,7.611
25,151,1e-05,10.0,False,geometric,fixed_Hd,42,1023.0,False,,35.957
25,151,1e-05,10.0,False,geometric,fixed_Hd,123,1040.0,False,,35.868
25,151,1e-05,10.0,False,geometric,fixed_Hd,456,995.0,False,,36.284
25,151,1e-05,10.0,False,geometric,fixed_Hd,789,995.0,False,,36.105
25,151,1e-05,10.0,False,geometric,fixed_Hd,999,1016.0,False,,35.756
25,151,0.0001,0.0001,False,geometric,fixed_Hd,42,24403.0,False,,5.708
25,151,0.0001,0.0001,False,geometric,fixed_Hd,123,20666.0,False,,5.7
25,151,0.0001,0.0001,False,geometric,fixed_Hd,456,25670.0,False,,5.675
25,151,0.0001,0.0001,False,geometric,fixed_Hd,789,24699.0,False,,5.684
25,151,0.0001,0.0001,False,geometric,fixed_Hd,999,22577.0,False,,5.66
25,151,0.0001,0.001,False,geometric,fixed_Hd,42,16140.0,False,,5.673
25,151,0.0001,0.001,False,geometric,fixed_Hd,123,18109.0,False,,5.672
25,151,0.0001,0.001,False,geometric,fixed_Hd,456,18137.0,False,,5.687
25,151,0.0001,0.001,False,geometric,fixed_Hd,789,18129.0,False,,5.712
25,151,0.0001,0.001,False,geometric,fixed_Hd,999,17841.0,False,,5.674
25,151,0.0001,0.01,False,geometric,fixed_Hd,42,5462.0,False,,5.426
25,151,0.0001,0.01,False,geometric,fixed_Hd,123,5594.0,False,,5.653
25,151,0.0001,0.01,False,geometric,fixed_Hd,456,5227.0,False,,5.5
25,151,0.0001,0.01,False,geometric,fixed_Hd,789,5131.0,False,,5.475
25,151,0.0001,0.01,False,geometric,fixed_Hd,999,5730.0,False,,5.419
25,151,0.0001,0.1,False,geometric,fixed_Hd,42,2091.0,False,,5.504
25,151,0.0001,0.1,False,geometric,fixed_Hd,123,2071.0,False,,5.456
25,151,0.0001,0.1,False,geometric,fixed_Hd,456,2013.0,False,,5.535
25,151,0.0001,0.1,False,geometric,fixed_Hd,789,2143.0,False,,5.47
25,151,0.0001,0.1,False,geometric,fixed_Hd,999,2136.0,False,,5.479
25,151,0.0001,1.0,False,geometric,fixed_Hd,42,1039.0,False,,7.546
25,151,0.0001,1.0,False,geometric,fixed_Hd,123,1033.0,False,,7.586
25,151,0.0001,1.0,False,geometric,fixed_Hd,456,1026.0,False,,7.58
25,151,0.0001,1.0,False,geometric,fixed_Hd,789,1035.0,False,,7.591
25,151,0.0001,1.0,False,geometric,fixed_Hd,999,1044.0,False,,7.557
25,151,0.0001,10.0,False,geometric,fixed_Hd,42,1001.0,False,,35.053
25,151,0.0001,10.0,False,geometric,fixed_Hd,123,1014.0,False,,35.068
25,151,0.0001,10.0,False,geometric,fixed_Hd,456,1033.0,False,,35.09
25,151,0.0001,10.0,False,geometric,fixed_Hd,789,1010.0,False,,35.527
25,151,0.0001,10.0,False,geometric,fixed_Hd,999,1026.0,False,,35.49
25,151,0.001,0.001,False,geometric,fixed_Hd,42,16140.0,False,,5.745
25,151,0.001,0.001,False,geometric,fixed_Hd,123,18109.0,False,,5.684
25,151,0.001,0.001,False,geometric,fixed_Hd,456,18137.0,False,,5.722
25,151,0.001,0.001,False,geometric,fixed_Hd,789,18129.0,False,,5.727
25,151,0.001,0.001,False,geometric,fixed_Hd,999,17841.0,False,,5.734
25,151,0.001,0.01,False,geometric,fixed_Hd,42,5470.0,False,,5.466
25,151,0.001,0.01,False,geometric,fixed_Hd,123,5594.0,False,,5.666
25,151,0.001,0.01,False,geometric,fixed_Hd,456,5137.0,False,,5.439
25,151,0.001,0.01,False,geometric,fixed_Hd,789,5164.0,False,,5.52
25,151,0.001,0.01,False,geometric,fixed_Hd,999,5581.0,False,,5.469
25,151,0.001,0.1,False,geometric,fixed_Hd,42,2108.0,False,,6.217
25,151,0.001,0.1,False,geometric,fixed_Hd,123,2073.0,False,,5.803
25,151,0.001,0.1,False,geometric,fixed_Hd,456,2067.0,False,,5.481
25,151,0.001,0.1,False,geometric,fixed_Hd,789,2099.0,False,,5.672
25,151,0.001,0.1,False,geometric,fixed_Hd,999,2169.0,False,,5.782
25,151,0.001,1.0,False,geometric,fixed_Hd,42,991.0,False,,7.459
25,151,0.001,1.0,False,geometric,fixed_Hd,123,1005.0,False,,7.5
25,151,0.001,1.0,False,geometric,fixed_Hd,456,1008.0,False,,7.443
25,151,0.001,1.0,False,geometric,fixed_Hd,789,1006.0,False,,7.453
25,151,0.001,1.0,False,geometric,fixed_Hd,999,1018.0,False,,7.46
25,151,0.001,10.0,False,geometric,fixed_Hd,42,1004.0,False,,34.006
25,151,0.001,10.0,False,geometric,fixed_Hd,123,1004.0,False,,33.75
25,151,0.001,10.0,False,geometric,fixed_Hd,456,1029.0,False,,33.826
25,151,0.001,10.0,False,geometric,fixed_Hd,789,988.0,False,,34.087
25,151,0.001,10.0,False,geometric,fixed_Hd,999,1019.0,False,,43.375
25,151,0.01,0.01,False,geometric,fixed_Hd,42,5567.0,False,,14.089
25,151,0.01,0.01,False,geometric,fixed_Hd,123,5594.0,False,,12.599
25,151,0.01,0.01,False,geometric,fixed_Hd,456,5064.0,False,,13.444
25,151,0.01,0.01,False,geometric,fixed_Hd,789,5112.0,False,,13.682
25,151,0.01,0.01,False,geometric,fixed_Hd,999,5643.0,False,,13.554
25,151,0.01,0.1,False,geometric,fixed_Hd,42,2102.0,False,,12.308
25,151,0.01,0.1,False,geometric,fixed_Hd,123,2164.0,False,,9.504
25,151,0.01,0.1,False,geometric,fixed_Hd,456,2054.0,False,,7.536
25,151,0.01,0.1,False,geometric,fixed_Hd,789,2110.0,False,,6.73
25,151,0.01,0.1,False,geometric,fixed_Hd,999,2099.0,False,,6.788
25,151,0.01,1.0,False,geometric,fixed_Hd,42,994.0,False,,8.839
25,151,0.01,1.0,False,geometric,fixed_Hd,123,1007.0,False,,8.842
25,151,0.01,1.0,False,geometric,fixed_Hd,456,1006.0,False,,8.862
25,151,0.01,1.0,False,geometric,fixed_Hd,789,985.0,False,,8.865
25,151,0.01,1.0,False,geometric,fixed_Hd,999,1021.0,False,,8.907
25,151,0.01,10.0,False,geometric,fixed_Hd,42,974.0,False,,46.106
25,151,0.01,10.0,False,geometric,fixed_Hd,123,976.0,False,,39.979
25,151,0.01,10.0,False,geometric,fixed_Hd,456,997.0,False,,41.404
25,151,0.01,10.0,False,geometric,fixed_Hd,789,979.0,False,,51.045
25,151,0.01,10.0,False,geometric,fixed_Hd,999,1002.0,False,,51.068
25,151,0.1,0.1,False,geometric,fixed_Hd,42,2047.0,False,,14.86
25,151,0.1,0.1,False,geometric,fixed_Hd,123,2157.0,False,,14.367
25,151,0.1,0.1,False,geometric,fixed_Hd,456,2177.0,False,,14.415
25,151,0.1,0.1,False,geometric,fixed_Hd,789,2051.0,False,,14.41
25,151,0.1,0.1,False,geometric,fixed_Hd,999,2072.0,False,,14.575
25,151,0.1,1.0,False,geometric,fixed_Hd,42,975.0,False,,13.817
25,151,0.1,1.0,False,geometric,fixed_Hd,123,1011.0,False,,14.79
25,151,0.1,1.0,False,geometric,fixed_Hd,456,976.0,False,,14.509
25,151,0.1,1.0,False,geometric,fixed_Hd,789,972.0,False,,14.451
25,151,0.1,1.0,False,geometric,fixed_Hd,999,979.0,False,,14.785
25,151,0.1,10.0,False,geometric,fixed_Hd,42,980.0,False,,46.449
25,151,0.1,10.0,False,geometric,fixed_Hd,123,972.0,False,,46.299
25,151,0.1,10.0,False,geometric,fixed_Hd,456,990.0,False,,46.453
25,151,0.1,10.0,False,geometric,fixed_Hd,789,978.0,False,,46.656
25,151,0.1,10.0,False,geometric,fixed_Hd,999,995.0,False,,46.437
25,151,1.0,1.0,False,geometric,fixed_Hd,42,1147.0,False,,14.704
25,151,1.0,1.0,False,geometric,fixed_Hd,123,1208.0,False,,14.774
25,151,1.0,1.0,False,geometric,fixed_Hd,456,1141.0,False,,14.83
25,151,1.0,1.0,False,geometric,fixed_Hd,789,1171.0,False,,14.949
25,151,1.0,1.0,False,geometric,fixed_Hd,999,1142.0,False,,14.784
25,151,1.0,10.0,False,geometric,fixed_Hd,42,971.0,False,,35.245
25,151,1.0,10.0,False,geometric,fixed_Hd,123,972.0,False,,35.796
25,151,1.0,10.0,False,geometric,fixed_Hd,456,971.0,False,,36.183
25,151,1.0,10.0,False,geometric,fixed_Hd,789,968.0,False,,36.116
25,151,1.0,10.0,False,geometric,fixed_Hd,999,972.0,False,,36.051
25,151,10.0,10.0,False,geometric,fixed_Hd,42,1054.0,False,,28.437
25,151,10.0,10.0,False,geometric,fixed_Hd,123,1077.0,False,,28.223
25,151,10.0,10.0,False,geometric,fixed_Hd,456,1049.0,False,,28.288
25,151,10.0,10.0,False,geometric,fixed_Hd,789,1066.0,False,,28.199
25,151,10.0,10.0,False,geometric,fixed_Hd,999,1039.0,False,,28.268
