num_sweeps,beta_min,beta_max,beta_schedule_type,num_sweeps_per_beta,randomize_order,proposal_acceptance_criteria,feasibility_rate,best_cost,lower_bound,approx_ratio,time_s
500,0.01,1.0,geometric,10,True,Gibbs,0.0,,593,,0.324
500,0.01,5.0,linear,1,False,Metropolis,0.0,,593,,0.418
500,0.01,5.0,linear,1,False,Gibbs,0.0,,593,,0.32
500,0.01,5.0,linear,1,True,Metropolis,0.0,,593,,0.496
500,0.01,5.0,linear,1,True,Gibbs,0.0,,593,,0.348
500,0.01,5.0,linear,5,False,Metropolis,0.0,,593,,0.413
500,0.01,5.0,linear,5,False,Gibbs,0.0,,593,,0.316
500,0.01,5.0,linear,5,True,Metropolis,0.0,,593,,0.488
500,0.01,5.0,linear,5,True,Gibbs,0.0,,593,,0.342
500,0.01,5.0,linear,10,False,Metropolis,0.0,,593,,0.42
500,0.01,5.0,linear,10,False,Gibbs,0.0,,593,,0.314
500,0.01,5.0,linear,10,True,Metropolis,0.0,,593,,0.488
500,0.01,5.0,linear,10,True,Gibbs,0.0,,593,,0.345
500,0.01,5.0,geometric,1,False,Metropolis,0.0,,593,,0.429
500,0.01,5.0,geometric,1,False,Gibbs,0.0,,593,,0.311
500,0.01,5.0,geometric,1,True,Metropolis,0.0,,593,,0.528
500,0.01,5.0,geometric,1,True,Gibbs,0.0,,593,,0.333
500,0.01,5.0,geometric,5,False,Metropolis,0.0,,593,,0.426
500,0.01,5.0,geometric,5,False,Gibbs,0.0,,593,,0.307
500,0.01,5.0,geometric,5,True,Metropolis,0.0,,593,,0.531
500,0.01,5.0,geometric,5,True,Gibbs,0.0,,593,,0.33
500,0.01,5.0,geometric,10,False,Metropolis,0.0,,593,,0.422
500,0.01,5.0,geometric,10,False,Gibbs,0.0,,593,,0.303
500,0.01,5.0,geometric,10,True,Metropolis,0.0,,593,,0.518
500,0.01,5.0,geometric,10,True,Gibbs,0.0,,593,,0.331
500,0.01,10.0,linear,1,False,Metropolis,0.0,,593,,0.4
500,0.01,10.0,linear,1,False,Gibbs,0.0,,593,,0.319
500,0.01,10.0,linear,1,True,Metropolis,0.0,,593,,0.471
500,0.01,10.0,linear,1,True,Gibbs,0.0,,593,,0.35
500,0.01,10.0,linear,5,False,Metropolis,0.0,,593,,0.402
500,0.01,10.0,linear,5,False,Gibbs,0.0,,593,,0.319
500,0.01,10.0,linear,5,True,Metropolis,0.0,,593,,0.472
500,0.01,10.0,linear,5,True,Gibbs,0.0,,593,,0.352
500,0.01,10.0,linear,10,False,Metropolis,0.0,,593,,0.399
500,0.01,10.0,linear,10,False,Gibbs,0.0,,593,,0.32
500,0.01,10.0,linear,10,True,Metropolis,0.0,,593,,0.472
500,0.01,10.0,linear,10,True,Gibbs,0.0,,593,,0.348
500,0.01,10.0,geometric,1,False,Metropolis,0.0,,593,,0.421
500,0.01,10.0,geometric,1,False,Gibbs,0.0,,593,,0.313
500,0.01,10.0,geometric,1,True,Metropolis,0.0,,593,,0.513
500,0.01,10.0,geometric,1,True,Gibbs,0.0,,593,,0.334
500,0.01,10.0,geometric,5,False,Metropolis,0.0,,593,,0.423
500,0.01,10.0,geometric,5,False,Gibbs,0.0,,593,,0.315
500,0.01,10.0,geometric,5,True,Metropolis,0.0,,593,,0.513
500,0.01,10.0,geometric,5,True,Gibbs,0.0,,593,,0.334
500,0.01,10.0,geometric,10,False,Metropolis,0.0,,593,,0.425
500,0.01,10.0,geometric,10,False,Gibbs,0.0,,593,,0.309
500,0.01,10.0,geometric,10,True,Metropolis,0.0,,593,,0.516
500,0.01,10.0,geometric,10,True,Gibbs,0.0,,593,,0.33
500,0.1,0.1,linear,1,False,Metropolis,0.0,,593,,0.431
500,0.1,0.1,linear,1,False,Gibbs,0.0,,593,,0.296
500,0.1,0.1,linear,1,True,Metropolis,0.0,,593,,0.534
500,0.1,0.1,linear,1,True,Gibbs,0.0,,593,,0.33
500,0.1,0.1,linear,5,False,Metropolis,0.0,,593,,0.423
500,0.1,0.1,linear,5,False,Gibbs,0.0,,593,,0.304
500,0.1,0.1,linear,5,True,Metropolis,0.0,,593,,0.525
500,0.1,0.1,linear,5,True,Gibbs,0.0,,593,,0.322
500,0.1,0.1,linear,10,False,Metropolis,0.0,,593,,0.428
500,0.1,0.1,linear,10,False,Gibbs,0.0,,593,,0.3
500,0.1,0.1,linear,10,True,Metropolis,0.0,,593,,0.539
500,0.1,0.1,linear,10,True,Gibbs,0.0,,593,,0.319
500,0.1,0.1,geometric,1,False,Metropolis,0.0,,593,,0.426
500,0.1,0.1,geometric,1,False,Gibbs,0.0,,593,,0.296
500,0.1,0.1,geometric,1,True,Metropolis,0.0,,593,,0.529
500,0.1,0.1,geometric,1,True,Gibbs,0.0,,593,,0.329
500,0.1,0.1,geometric,5,False,Metropolis,0.0,,593,,0.426
500,0.1,0.1,geometric,5,False,Gibbs,0.0,,593,,0.3
500,0.1,0.1,geometric,5,True,Metropolis,0.0,,593,,0.525
500,0.1,0.1,geometric,5,True,Gibbs,0.0,,593,,0.326
500,0.1,0.1,geometric,10,False,Metropolis,0.0,,593,,0.427
500,0.1,0.1,geometric,10,False,Gibbs,0.0,,593,,0.304
500,0.1,0.1,geometric,10,True,Metropolis,0.0,,593,,0.525
500,0.1,0.1,geometric,10,True,Gibbs,0.0,,593,,0.32
500,0.1,0.3,linear,1,False,Metropolis,0.0,,593,,0.43
500,0.1,0.3,linear,1,False,Gibbs,0.0,,593,,0.301
500,0.1,0.3,linear,1,True,Metropolis,0.0,,593,,0.524
500,0.1,0.3,linear,1,True,Gibbs,0.0,,593,,0.333
500,0.1,0.3,linear,5,False,Metropolis,0.0,,593,,0.435
500,0.1,0.3,linear,5,False,Gibbs,0.0,,593,,0.302
500,0.1,0.3,linear,5,True,Metropolis,0.0,,593,,0.528
500,0.1,0.3,linear,5,True,Gibbs,0.0,,593,,0.323
500,0.1,0.3,linear,10,False,Metropolis,0.0,,593,,0.427
500,0.1,0.3,linear,10,False,Gibbs,0.0,,593,,0.301
500,0.1,0.3,linear,10,True,Metropolis,0.0,,593,,0.526
500,0.1,0.3,linear,10,True,Gibbs,0.0,,593,,0.325
500,0.1,0.3,geometric,1,False,Metropolis,0.0,,593,,0.425
500,0.1,0.3,geometric,1,False,Gibbs,0.0,,593,,0.302
500,0.1,0.3,geometric,1,True,Metropolis,0.0,,593,,0.526
500,0.1,0.3,geometric,1,True,Gibbs,0.0,,593,,0.323
500,0.1,0.3,geometric,5,False,Metropolis,0.0,,593,,0.426
500,0.1,0.3,geometric,5,False,Gibbs,0.0,,593,,0.305
500,0.1,0.3,geometric,5,True,Metropolis,0.0,,593,,0.525
500,0.1,0.3,geometric,5,True,Gibbs,0.0,,593,,0.327
500,0.1,0.3,geometric,10,False,Metropolis,0.0,,593,,0.419
500,0.1,0.3,geometric,10,False,Gibbs,0.0,,593,,0.307
500,0.1,0.3,geometric,10,True,Metropolis,0.0,,593,,0.536
500,0.1,0.3,geometric,10,True,Gibbs,0.0,,593,,0.325
500,0.1,0.5,linear,1,False,Metropolis,0.0,,593,,0.431
500,0.1,0.5,linear,1,False,Gibbs,0.0,,593,,0.302
500,0.1,0.5,linear,1,True,Metropolis,0.0,,593,,0.535
500,0.1,0.5,linear,1,True,Gibbs,0.0,,593,,0.33
500,0.1,0.5,linear,5,False,Metropolis,0.0,,593,,0.436
500,0.1,0.5,linear,5,False,Gibbs,0.0,,593,,0.302
500,0.1,0.5,linear,5,True,Metropolis,0.0,,593,,0.529
500,0.1,0.5,linear,5,True,Gibbs,0.0,,593,,0.325
500,0.1,0.5,linear,10,False,Metropolis,0.0,,593,,0.43
500,0.1,0.5,linear,10,False,Gibbs,0.0,,593,,0.305
500,0.1,0.5,linear,10,True,Metropolis,0.0,,593,,0.532
500,0.1,0.5,linear,10,True,Gibbs,0.0,,593,,0.326
500,0.1,0.5,geometric,1,False,Metropolis,0.0,,593,,0.427
500,0.1,0.5,geometric,1,False,Gibbs,0.0,,593,,0.3
500,0.1,0.5,geometric,1,True,Metropolis,0.0,,593,,0.531
500,0.1,0.5,geometric,1,True,Gibbs,0.0,,593,,0.337
500,0.1,0.5,geometric,5,False,Metropolis,0.0,,593,,0.434
500,0.1,0.5,geometric,5,False,Gibbs,0.0,,593,,0.302
500,0.1,0.5,geometric,5,True,Metropolis,0.0,,593,,0.528
500,0.1,0.5,geometric,5,True,Gibbs,0.0,,593,,0.325
500,0.1,0.5,geometric,10,False,Metropolis,0.0,,593,,0.436
500,0.1,0.5,geometric,10,False,Gibbs,0.0,,593,,0.302
500,0.1,0.5,geometric,10,True,Metropolis,0.0,,593,,0.529
500,0.1,0.5,geometric,10,True,Gibbs,0.0,,593,,0.323
500,0.1,1.0,linear,1,False,Metropolis,0.0,,593,,0.431
500,0.1,1.0,linear,1,False,Gibbs,0.0,,593,,0.305
500,0.1,1.0,linear,1,True,Metropolis,0.0,,593,,0.532
500,0.1,1.0,linear,1,True,Gibbs,0.0,,593,,0.33
500,0.1,1.0,linear,5,False,Metropolis,0.0,,593,,0.439
500,0.1,1.0,linear,5,False,Gibbs,0.0,,593,,0.308
500,0.1,1.0,linear,5,True,Metropolis,0.0,,593,,0.529
500,0.1,1.0,linear,5,True,Gibbs,0.0,,593,,0.333
500,0.1,1.0,linear,10,False,Metropolis,0.0,,593,,0.43
500,0.1,1.0,linear,10,False,Gibbs,0.0,,593,,0.314
500,0.1,1.0,linear,10,True,Metropolis,0.0,,593,,0.529
500,0.1,1.0,linear,10,True,Gibbs,0.0,,593,,0.337
500,0.1,1.0,geometric,1,False,Metropolis,0.0,,593,,0.428
500,0.1,1.0,geometric,1,False,Gibbs,0.0,,593,,0.305
500,0.1,1.0,geometric,1,True,Metropolis,0.0,,593,,0.529
500,0.1,1.0,geometric,1,True,Gibbs,0.0,,593,,0.33
500,0.1,1.0,geometric,5,False,Metropolis,0.0,,593,,0.433
500,0.1,1.0,geometric,5,False,Gibbs,0.0,,593,,0.309
500,0.1,1.0,geometric,5,True,Metropolis,0.0,,593,,0.519
500,0.1,1.0,geometric,5,True,Gibbs,0.0,,593,,0.328
500,0.1,1.0,geometric,10,False,Metropolis,0.0,,593,,0.438
500,0.1,1.0,geometric,10,False,Gibbs,0.0,,593,,0.307
500,0.1,1.0,geometric,10,True,Metropolis,0.0,,593,,0.535
500,0.1,1.0,geometric,10,True,Gibbs,0.0,,593,,0.34
500,0.1,5.0,linear,1,False,Metropolis,0.0,,593,,0.414
500,0.1,5.0,linear,1,False,Gibbs,0.0,,593,,0.316
500,0.1,5.0,linear,1,True,Metropolis,0.0,,593,,0.494
500,0.1,5.0,linear,1,True,Gibbs,0.0,,593,,0.343
500,0.1,5.0,linear,5,False,Metropolis,0.0,,593,,0.415
500,0.1,5.0,linear,5,False,Gibbs,0.0,,593,,0.33
500,0.1,5.0,linear,5,True,Metropolis,0.0,,593,,0.496
500,0.1,5.0,linear,5,True,Gibbs,0.0,,593,,0.347
500,0.1,5.0,linear,10,False,Metropolis,0.0,,593,,0.422
500,0.1,5.0,linear,10,False,Gibbs,0.0,,593,,0.315
500,0.1,5.0,linear,10,True,Metropolis,0.0,,593,,0.497
500,0.1,5.0,linear,10,True,Gibbs,0.0,,593,,0.342
500,0.1,5.0,geometric,1,False,Metropolis,0.0,,593,,0.426
500,0.1,5.0,geometric,1,False,Gibbs,0.0,,593,,0.31
500,0.1,5.0,geometric,1,True,Metropolis,0.0,,593,,0.522
500,0.1,5.0,geometric,1,True,Gibbs,0.0,,593,,0.355
500,0.1,5.0,geometric,5,False,Metropolis,0.0,,593,,0.433
500,0.1,5.0,geometric,5,False,Gibbs,0.0,,593,,0.313
500,0.1,5.0,geometric,5,True,Metropolis,0.0,,593,,0.514
500,0.1,5.0,geometric,5,True,Gibbs,0.0,,593,,0.339
500,0.1,5.0,geometric,10,False,Metropolis,0.0,,593,,0.419
500,0.1,5.0,geometric,10,False,Gibbs,0.0,,593,,0.314
500,0.1,5.0,geometric,10,True,Metropolis,0.0,,593,,0.52
500,0.1,5.0,geometric,10,True,Gibbs,0.0,,593,,0.335
500,0.1,10.0,linear,1,False,Metropolis,0.0,,593,,0.397
500,0.1,10.0,linear,1,False,Gibbs,0.0,,593,,0.327
500,0.1,10.0,linear,1,True,Metropolis,0.0,,593,,0.463
500,0.1,10.0,linear,1,True,Gibbs,0.0,,593,,0.348
500,0.1,10.0,linear,5,False,Metropolis,0.0,,593,,0.394
500,0.1,10.0,linear,5,False,Gibbs,0.0,,593,,0.315
500,0.1,10.0,linear,5,True,Metropolis,0.0,,593,,0.466
500,0.1,10.0,linear,5,True,Gibbs,0.0,,593,,0.347
500,0.1,10.0,linear,10,False,Metropolis,0.0,,593,,0.398
500,0.1,10.0,linear,10,False,Gibbs,0.0,,593,,0.326
500,0.1,10.0,linear,10,True,Metropolis,0.0,,593,,0.471
500,0.1,10.0,linear,10,True,Gibbs,0.0,,593,,0.356
500,0.1,10.0,geometric,1,False,Metropolis,0.0,,593,,0.417
500,0.1,10.0,geometric,1,False,Gibbs,0.0,,593,,0.313
500,0.1,10.0,geometric,1,True,Metropolis,0.0,,593,,0.507
500,0.1,10.0,geometric,1,True,Gibbs,0.0,,593,,0.335
500,0.1,10.0,geometric,5,False,Metropolis,0.0,,593,,0.433
500,0.1,10.0,geometric,5,False,Gibbs,0.0,,593,,0.312
500,0.1,10.0,geometric,5,True,Metropolis,0.0,,593,,0.512
500,0.1,10.0,geometric,5,True,Gibbs,0.0,,593,,0.346
500,0.1,10.0,geometric,10,False,Metropolis,0.0,,593,,0.423
500,0.1,10.0,geometric,10,False,Gibbs,0.0,,593,,0.315
500,0.1,10.0,geometric,10,True,Metropolis,0.0,,593,,0.521
500,0.1,10.0,geometric,10,True,Gibbs,0.0,,593,,0.335
500,0.5,0.5,linear,1,False,Metropolis,0.0,,593,,0.434
500,0.5,0.5,linear,1,False,Gibbs,0.0,,593,,0.301
500,0.5,0.5,linear,1,True,Metropolis,0.0,,593,,0.525
500,0.5,0.5,linear,1,True,Gibbs,0.0,,593,,0.329
500,0.5,0.5,linear,5,False,Metropolis,0.0,,593,,0.434
500,0.5,0.5,linear,5,False,Gibbs,0.0,,593,,0.308
500,0.5,0.5,linear,5,True,Metropolis,0.0,,593,,0.521
500,0.5,0.5,linear,5,True,Gibbs,0.0,,593,,0.332
500,0.5,0.5,linear,10,False,Metropolis,0.0,,593,,0.435
500,0.5,0.5,linear,10,False,Gibbs,0.0,,593,,0.307
500,0.5,0.5,linear,10,True,Metropolis,0.0,,593,,0.539
500,0.5,0.5,linear,10,True,Gibbs,0.0,,593,,0.326
500,0.5,0.5,geometric,1,False,Metropolis,0.0,,593,,0.435
500,0.5,0.5,geometric,1,False,Gibbs,0.0,,593,,0.304
500,0.5,0.5,geometric,1,True,Metropolis,0.0,,593,,0.526
500,0.5,0.5,geometric,1,True,Gibbs,0.0,,593,,0.33
500,0.5,0.5,geometric,5,False,Metropolis,0.0,,593,,0.435
500,0.5,0.5,geometric,5,False,Gibbs,0.0,,593,,0.304
500,0.5,0.5,geometric,5,True,Metropolis,0.0,,593,,0.54
500,0.5,0.5,geometric,5,True,Gibbs,0.0,,593,,0.329
500,0.5,0.5,geometric,10,False,Metropolis,0.0,,593,,0.428
500,0.5,0.5,geometric,10,False,Gibbs,0.0,,593,,0.308
500,0.5,0.5,geometric,10,True,Metropolis,0.0,,593,,0.525
500,0.5,0.5,geometric,10,True,Gibbs,0.0,,593,,0.325
500,0.5,1.0,linear,1,False,Metropolis,0.0,,593,,0.434
500,0.5,1.0,linear,1,False,Gibbs,0.0,,593,,0.307
500,0.5,1.0,linear,1,True,Metropolis,0.0,,593,,0.523
500,0.5,1.0,linear,1,True,Gibbs,0.0,,593,,0.331
500,0.5,1.0,linear,5,False,Metropolis,0.0,,593,,0.44
500,0.5,1.0,linear,5,False,Gibbs,0.0,,593,,0.307
500,0.5,1.0,linear,5,True,Metropolis,0.0,,593,,0.524
500,0.5,1.0,linear,5,True,Gibbs,0.0,,593,,0.337
500,0.5,1.0,linear,10,False,Metropolis,0.0,,593,,0.436
500,0.5,1.0,linear,10,False,Gibbs,0.0,,593,,0.31
500,0.5,1.0,linear,10,True,Metropolis,0.0,,593,,0.527
500,0.5,1.0,linear,10,True,Gibbs,0.0,,593,,0.337
500,0.5,1.0,geometric,1,False,Metropolis,0.0,,593,,0.429
500,0.5,1.0,geometric,1,False,Gibbs,0.0,,593,,0.308
500,0.5,1.0,geometric,1,True,Metropolis,0.0,,593,,0.522
500,0.5,1.0,geometric,1,True,Gibbs,0.0,,593,,0.33
500,0.5,1.0,geometric,5,False,Metropolis,0.0,,593,,0.433
500,0.5,1.0,geometric,5,False,Gibbs,0.0,,593,,0.308
500,0.5,1.0,geometric,5,True,Metropolis,0.0,,593,,0.533
500,0.5,1.0,geometric,5,True,Gibbs,0.0,,593,,0.332
500,0.5,1.0,geometric,10,False,Metropolis,0.0,,593,,0.445
500,0.5,1.0,geometric,10,False,Gibbs,0.0,,593,,0.306
500,0.5,1.0,geometric,10,True,Metropolis,0.0,,593,,0.524
500,0.5,1.0,geometric,10,True,Gibbs,0.0,,593,,0.338
500,0.5,5.0,linear,1,False,Metropolis,0.0,,593,,0.41
500,0.5,5.0,linear,1,False,Gibbs,0.0,,593,,0.32
500,0.5,5.0,linear,1,True,Metropolis,0.0,,593,,0.486
500,0.5,5.0,linear,1,True,Gibbs,0.0,,593,,0.348
500,0.5,5.0,linear,5,False,Metropolis,0.0,,593,,0.415
500,0.5,5.0,linear,5,False,Gibbs,0.0,,593,,0.324
500,0.5,5.0,linear,5,True,Metropolis,0.0,,593,,0.49
500,0.5,5.0,linear,5,True,Gibbs,0.0,,593,,0.346
500,0.5,5.0,linear,10,False,Metropolis,0.0,,593,,0.409
500,0.5,5.0,linear,10,False,Gibbs,0.0,,593,,0.32
500,0.5,5.0,linear,10,True,Metropolis,0.0,,593,,0.498
500,0.5,5.0,linear,10,True,Gibbs,0.0,,593,,0.344
500,0.5,5.0,geometric,1,False,Metropolis,0.0,,593,,0.427
500,0.5,5.0,geometric,1,False,Gibbs,0.0,,593,,0.318
500,0.5,5.0,geometric,1,True,Metropolis,0.0,,593,,0.507
500,0.5,5.0,geometric,1,True,Gibbs,0.0,,593,,0.347
500,0.5,5.0,geometric,5,False,Metropolis,0.0,,593,,0.426
500,0.5,5.0,geometric,5,False,Gibbs,0.0,,593,,0.322
500,0.5,5.0,geometric,5,True,Metropolis,0.0,,593,,0.505
500,0.5,5.0,geometric,5,True,Gibbs,0.0,,593,,0.341
500,0.5,5.0,geometric,10,False,Metropolis,0.0,,593,,0.446
500,0.5,5.0,geometric,10,False,Gibbs,0.0,,593,,0.316
500,0.5,5.0,geometric,10,True,Metropolis,0.0,,593,,0.503
500,0.5,5.0,geometric,10,True,Gibbs,0.0,,593,,0.342
500,0.5,10.0,linear,1,False,Metropolis,0.0,,593,,0.393
500,0.5,10.0,linear,1,False,Gibbs,0.0,,593,,0.32
500,0.5,10.0,linear,1,True,Metropolis,0.0,,593,,0.467
500,0.5,10.0,linear,1,True,Gibbs,0.0,,593,,0.352
500,0.5,10.0,linear,5,False,Metropolis,0.0,,593,,0.395
500,0.5,10.0,linear,5,False,Gibbs,0.0,,593,,0.318
500,0.5,10.0,linear,5,True,Metropolis,0.0,,593,,0.464
500,0.5,10.0,linear,5,True,Gibbs,0.0,,593,,0.35
500,0.5,10.0,linear,10,False,Metropolis,0.0,,593,,0.399
500,0.5,10.0,linear,10,False,Gibbs,0.0,,593,,0.319
500,0.5,10.0,linear,10,True,Metropolis,0.0,,593,,0.461
500,0.5,10.0,linear,10,True,Gibbs,0.0,,593,,0.349
500,0.5,10.0,geometric,1,False,Metropolis,0.0,,593,,0.412
500,0.5,10.0,geometric,1,False,Gibbs,0.0,,593,,0.317
500,0.5,10.0,geometric,1,True,Metropolis,0.0,,593,,0.499
500,0.5,10.0,geometric,1,True,Gibbs,0.0,,593,,0.343
500,0.5,10.0,geometric,5,False,Metropolis,0.0,,593,,0.415
500,0.5,10.0,geometric,5,False,Gibbs,0.0,,593,,0.318
500,0.5,10.0,geometric,5,True,Metropolis,0.0,,593,,0.486
500,0.5,10.0,geometric,5,True,Gibbs,0.0,,593,,0.354
500,0.5,10.0,geometric,10,False,Metropolis,0.0,,593,,0.416
500,0.5,10.0,geometric,10,False,Gibbs,0.0,,593,,0.315
500,0.5,10.0,geometric,10,True,Metropolis,0.0,,593,,0.491
500,0.5,10.0,geometric,10,True,Gibbs,0.0,,593,,0.346
1000,1e-09,0.1,linear,1,False,Metropolis,0.0,,593,,0.814
1000,1e-09,0.1,linear,1,False,Gibbs,0.0,,593,,0.565
1000,1e-09,0.1,linear,1,True,Metropolis,0.0,,593,,1.023
1000,1e-09,0.1,linear,1,True,Gibbs,0.0,,593,,0.604
1000,1e-09,0.1,linear,5,False,Metropolis,0.0,,593,,0.816
1000,1e-09,0.1,linear,5,False,Gibbs,0.0,,593,,0.559
1000,1e-09,0.1,linear,5,True,Metropolis,0.0,,593,,1.029
1000,1e-09,0.1,linear,5,True,Gibbs,0.0,,593,,0.603
1000,1e-09,0.1,linear,10,False,Metropolis,0.0,,593,,0.808
1000,1e-09,0.1,linear,10,False,Gibbs,0.0,,593,,0.565
1000,1e-09,0.1,linear,10,True,Metropolis,0.0,,593,,1.015
1000,1e-09,0.1,linear,10,True,Gibbs,0.0,,593,,0.61
1000,1e-09,0.1,geometric,1,False,Metropolis,0.0,,593,,0.794
1000,1e-09,0.1,geometric,1,False,Gibbs,0.0,,593,,0.561
1000,1e-09,0.1,geometric,1,True,Metropolis,0.0,,593,,1.015
1000,1e-09,0.1,geometric,1,True,Gibbs,0.0,,593,,0.609
1000,1e-09,0.1,geometric,5,False,Metropolis,0.0,,593,,0.806
1000,1e-09,0.1,geometric,5,False,Gibbs,0.0,,593,,0.555
1000,1e-09,0.1,geometric,5,True,Metropolis,0.0,,593,,1.029
1000,1e-09,0.1,geometric,5,True,Gibbs,0.0,,593,,0.608
1000,1e-09,0.1,geometric,10,False,Metropolis,0.0,,593,,0.808
1000,1e-09,0.1,geometric,10,False,Gibbs,0.0,,593,,0.561
1000,1e-09,0.1,geometric,10,True,Metropolis,0.0,,593,,1.019
1000,1e-09,0.1,geometric,10,True,Gibbs,0.0,,593,,0.609
1000,1e-09,0.3,linear,1,False,Metropolis,0.0,,593,,0.817
1000,1e-09,0.3,linear,1,False,Gibbs,0.0,,593,,0.574
1000,1e-09,0.3,linear,1,True,Metropolis,0.0,,593,,1.014
1000,1e-09,0.3,linear,1,True,Gibbs,0.0,,593,,0.607
1000,1e-09,0.3,linear,5,False,Metropolis,0.0,,593,,0.822
1000,1e-09,0.3,linear,5,False,Gibbs,0.0,,593,,0.564
1000,1e-09,0.3,linear,5,True,Metropolis,0.0,,593,,1.014
1000,1e-09,0.3,linear,5,True,Gibbs,0.0,,593,,0.601
1000,1e-09,0.3,linear,10,False,Metropolis,0.0,,593,,0.816
1000,1e-09,0.3,linear,10,False,Gibbs,0.0,,593,,0.564
1000,1e-09,0.3,linear,10,True,Metropolis,0.0,,593,,1.016
1000,1e-09,0.3,linear,10,True,Gibbs,0.0,,593,,0.606
1000,1e-09,0.3,geometric,1,False,Metropolis,0.0,,593,,0.8
1000,1e-09,0.3,geometric,1,False,Gibbs,0.0,,593,,0.571
1000,1e-09,0.3,geometric,1,True,Metropolis,0.0,,593,,1.028
1000,1e-09,0.3,geometric,1,True,Gibbs,0.0,,593,,0.609
1000,1e-09,0.3,geometric,5,False,Metropolis,0.0,,593,,0.807
1000,1e-09,0.3,geometric,5,False,Gibbs,0.0,,593,,0.562
1000,1e-09,0.3,geometric,5,True,Metropolis,0.0,,593,,1.008
1000,1e-09,0.3,geometric,5,True,Gibbs,0.0,,593,,0.608
1000,1e-09,0.3,geometric,10,False,Metropolis,0.0,,593,,0.795
1000,1e-09,0.3,geometric,10,False,Gibbs,0.0,,593,,0.56
1000,1e-09,0.3,geometric,10,True,Metropolis,0.0,,593,,1.017
1000,1e-09,0.3,geometric,10,True,Gibbs,0.0,,593,,0.612
1000,1e-09,0.5,linear,1,False,Metropolis,0.0,,593,,0.841
1000,1e-09,0.5,linear,1,False,Gibbs,0.0,,593,,0.574
1000,1e-09,0.5,linear,1,True,Metropolis,0.0,,593,,1.011
1000,1e-09,0.5,linear,1,True,Gibbs,0.0,,593,,0.609
1000,1e-09,0.5,linear,5,False,Metropolis,0.0,,593,,0.818
1000,1e-09,0.5,linear,5,False,Gibbs,0.0,,593,,0.569
1000,1e-09,0.5,linear,5,True,Metropolis,0.0,,593,,1.014
1000,1e-09,0.5,linear,5,True,Gibbs,0.0,,593,,0.614
1000,1e-09,0.5,linear,10,False,Metropolis,0.0,,593,,0.826
1000,1e-09,0.5,linear,10,False,Gibbs,0.0,,593,,0.571
1000,1e-09,0.5,linear,10,True,Metropolis,0.0,,593,,1.012
1000,1e-09,0.5,linear,10,True,Gibbs,0.0,,593,,0.609
1000,1e-09,0.5,geometric,1,False,Metropolis,0.0,,593,,0.801
1000,1e-09,0.5,geometric,1,False,Gibbs,0.0,,593,,0.565
1000,1e-09,0.5,geometric,1,True,Metropolis,0.0,,593,,1.006
1000,1e-09,0.5,geometric,1,True,Gibbs,0.0,,593,,0.604
1000,1e-09,0.5,geometric,5,False,Metropolis,0.0,,593,,0.81
1000,1e-09,0.5,geometric,5,False,Gibbs,0.0,,593,,0.575
1000,1e-09,0.5,geometric,5,True,Metropolis,0.0,,593,,1.023
1000,1e-09,0.5,geometric,5,True,Gibbs,0.0,,593,,0.612
1000,1e-09,0.5,geometric,10,False,Metropolis,0.0,,593,,0.798
1000,1e-09,0.5,geometric,10,False,Gibbs,0.0,,593,,0.568
1000,1e-09,0.5,geometric,10,True,Metropolis,0.0,,593,,1.019
1000,1e-09,0.5,geometric,10,True,Gibbs,0.0,,593,,0.605
1000,1e-09,1.0,linear,1,False,Metropolis,0.0,,593,,0.839
1000,1e-09,1.0,linear,1,False,Gibbs,0.0,,593,,0.58
1000,1e-09,1.0,linear,1,True,Metropolis,0.0,,593,,1.011
1000,1e-09,1.0,linear,1,True,Gibbs,0.0,,593,,0.615
1000,1e-09,1.0,linear,5,False,Metropolis,0.0,,593,,0.827
1000,1e-09,1.0,linear,5,False,Gibbs,0.0,,593,,0.57
1000,1e-09,1.0,linear,5,True,Metropolis,0.0,,593,,1.01
1000,1e-09,1.0,linear,5,True,Gibbs,0.0,,593,,0.62
1000,1e-09,1.0,linear,10,False,Metropolis,0.0,,593,,0.828
1000,1e-09,1.0,linear,10,False,Gibbs,0.0,,593,,0.576
1000,1e-09,1.0,linear,10,True,Metropolis,0.0,,593,,1.007
1000,1e-09,1.0,linear,10,True,Gibbs,0.0,,593,,0.615
1000,1e-09,1.0,geometric,1,False,Metropolis,0.0,,593,,0.79
1000,1e-09,1.0,geometric,1,False,Gibbs,0.0,,593,,0.559
1000,1e-09,1.0,geometric,1,True,Metropolis,0.0,,593,,1.016
1000,1e-09,1.0,geometric,1,True,Gibbs,0.0,,593,,0.612
1000,1e-09,1.0,geometric,5,False,Metropolis,0.0,,593,,0.794
1000,1e-09,1.0,geometric,5,False,Gibbs,0.0,,593,,0.562
1000,1e-09,1.0,geometric,5,True,Metropolis,0.0,,593,,1.008
1000,1e-09,1.0,geometric,5,True,Gibbs,0.0,,593,,0.61
1000,1e-09,1.0,geometric,10,False,Metropolis,0.0,,593,,0.798
1000,1e-09,1.0,geometric,10,False,Gibbs,0.0,,593,,0.566
1000,1e-09,1.0,geometric,10,True,Metropolis,0.0,,593,,1.015
1000,1e-09,1.0,geometric,10,True,Gibbs,0.0,,593,,0.607
1000,1e-09,5.0,linear,1,False,Metropolis,0.0,,593,,0.787
