n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,solver
25,154,52,1040.0,False,,1001,,,1.291,SQASampler
25,157,53,1088.0,False,,1030,,,1.282,SQASampler
25,128,54,804.0,True,804.0,791,1.0164348925410873,0.01643489254108723,1.292,SQASampler
25,156,55,1056.0,False,,1022,,,1.264,SQASampler
25,149,56,995.0,False,,954,,,1.283,SQASampler
25,154,57,993.0,True,993.0,986,1.0070993914807302,0.007099391480730223,1.265,SQASampler
25,145,58,989.0,False,,956,,,1.291,SQASampler
25,152,59,1038.0,False,,1008,,,1.286,SQASampler
25,163,60,1099.0,False,,1090,,,1.28,SQASampler
25,149,61,983.0,False,,962,,,1.283,SQASampler
25,151,62,1014.0,False,,976,,,1.288,SQASampler
25,149,63,976.0,False,,945,,,1.28,SQASampler
25,157,64,1040.0,False,,992,,,1.276,SQASampler
25,170,65,1158.0,True,1158.0,1135,1.0202643171806167,0.02026431718061674,1.277,SQASampler
25,152,66,1010.0,False,,1028,,,1.295,SQASampler
25,145,67,986.0,False,,967,,,1.301,SQASampler
25,157,68,1082.0,False,,1033,,,1.274,SQASampler
25,157,69,1050.0,False,,1051,,,1.28,SQASampler
25,161,70,1106.0,True,1106.0,1078,1.025974025974026,0.025974025974025976,1.284,SQASampler
25,170,71,1208.0,False,,1169,,,1.279,SQASampler
25,156,72,1102.0,False,,1049,,,1.277,SQASampler
25,158,73,1100.0,False,,1072,,,1.295,SQASampler
25,150,74,997.0,True,997.0,978,1.0194274028629857,0.019427402862985686,1.296,SQASampler
25,150,75,976.0,False,,974,,,1.299,SQASampler
25,144,76,917.0,False,,890,,,1.292,SQASampler
25,155,77,1068.0,False,,1004,,,1.264,SQASampler
25,149,78,1017.0,False,,981,,,1.296,SQASampler
25,149,79,967.0,False,,937,,,1.292,SQASampler
25,154,80,1089.0,False,,1019,,,1.273,SQASampler
25,147,81,946.0,False,,945,,,1.321,SQASampler
25,145,82,948.0,False,,926,,,1.299,SQASampler
25,146,83,967.0,True,967.0,954,1.0136268343815513,0.013626834381551363,1.29,SQASampler
25,158,84,1075.0,False,,1019,,,1.267,SQASampler
25,174,85,1229.0,False,,1206,,,1.263,SQASampler
25,165,86,1079.0,True,1079.0,1062,1.0160075329566856,0.0160075329566855,1.285,SQASampler
25,163,87,1090.0,False,,1032,,,1.27,SQASampler
25,165,88,1139.0,True,1139.0,1147,0.993025283347864,-0.006974716652136007,1.276,SQASampler
25,144,89,968.0,False,,956,,,1.299,SQASampler
25,157,90,1096.0,False,,1070,,,1.284,SQASampler
25,162,91,1116.0,False,,1083,,,1.28,SQASampler
25,152,92,980.0,False,,968,,,1.279,SQASampler
25,156,93,1028.0,True,1028.0,1032,0.9961240310077519,-0.003875968992248062,1.273,SQASampler
25,151,94,995.0,False,,960,,,1.287,SQASampler
25,142,95,914.0,False,,861,,,1.295,SQASampler
25,146,96,969.0,True,969.0,970,0.9989690721649485,-0.0010309278350515464,1.29,SQASampler
25,135,97,836.0,False,,824,,,1.267,SQASampler
25,144,98,967.0,False,,909,,,1.279,SQASampler
25,132,99,842.0,False,,784,,,1.287,SQASampler
