config_id,graph_index,n,m,num_reads,num_sweeps,beta_min,gamma,trotter,sparse,reinitialize_state,energy,feasible,minla_cost,optimal_cost,relative_gap,time_s,status,error
66,0,30,227,10,1000,1e-05,50000.0,8,True,True,49.052074857607764,False,,1848,,0.8528,OK,
67,0,30,227,10,1000,1e-05,100000.0,8,True,True,48.71928397070781,False,,1848,,0.9878,OK,
68,0,30,227,10,1000,1e-05,500000.0,8,True,True,55.972335231895784,False,,1848,,2.2701,OK,
69,0,30,227,10,1000,1e-05,1000000.0,8,True,True,47.60618388934087,False,,1848,,2.8907,OK,
70,0,30,227,10,1000,0.0005,1e-06,8,True,True,50.071602929210684,False,,1848,,0.8286,OK,
71,0,30,227,10,1000,0.0005,5e-05,8,True,True,50.071602929210684,False,,1848,,0.825,OK,
72,0,30,227,10,1000,0.0005,1e-05,8,True,True,50.071602929210684,False,,1848,,0.8315,OK,
73,0,30,227,10,1000,0.0005,0.0005,8,True,True,50.071602929210684,False,,1848,,0.8263,OK,
74,0,30,227,10,1000,0.0005,0.0001,8,True,True,50.071602929210684,False,,1848,,0.8229,OK,
75,0,30,227,10,1000,0.0005,0.005,8,True,True,50.071602929210684,False,,1848,,0.8524,OK,
76,0,30,227,10,1000,0.0005,0.001,8,True,True,50.071602929210684,False,,1848,,0.8265,OK,
77,0,30,227,10,1000,0.0005,0.05,8,True,True,50.071602929210684,False,,1848,,0.8363,OK,
78,0,30,227,10,1000,0.0005,0.01,8,True,True,50.071602929210684,False,,1848,,0.8302,OK,
79,0,30,227,10,1000,0.0005,0.5,8,True,True,50.071602929210684,False,,1848,,0.8293,OK,
80,0,30,227,10,1000,0.0005,1.0,8,True,True,50.071602929210684,False,,1848,,0.8275,OK,
81,0,30,227,10,1000,0.0005,5.0,8,True,True,50.52969894222937,False,,1848,,0.8264,OK,
82,0,30,227,10,1000,0.0005,10.0,8,True,True,50.10496338486567,False,,1848,,0.8285,OK,
83,0,30,227,10,1000,0.0005,50.0,8,True,True,48.81692432872248,False,,1848,,0.8227,OK,
84,0,30,227,10,1000,0.0005,100.0,8,True,True,47.996745321399445,False,,1848,,0.826,OK,
85,0,30,227,10,1000,0.0005,500.0,8,True,True,52.73881204231074,False,,1848,,0.835,OK,
86,0,30,227,10,1000,0.0005,1000.0,8,True,True,49.052074857607764,False,,1848,,0.855,OK,
87,0,30,227,10,1000,0.0005,5000.0,8,True,True,48.27990235964192,False,,1848,,1.5725,OK,
88,0,30,227,10,1000,0.0005,10000.0,8,True,True,55.99023596419846,False,,1848,,2.2635,OK,
89,0,30,227,10,1000,0.0005,50000.0,8,True,True,49.77949552481685,False,,1848,,3.9246,OK,
90,0,30,227,10,1000,0.0005,100000.0,8,True,True,48.04149715215618,False,,1848,,4.7095,OK,
91,0,30,227,10,1000,0.0005,500000.0,8,True,True,45.01464605370212,False,,1848,,5.4306,OK,
92,0,30,227,10,1000,0.0005,1000000.0,8,True,True,49.36208299430423,False,,1848,,5.7371,OK,
93,0,30,227,10,1000,0.0001,1e-06,8,True,True,50.071602929210684,False,,1848,,0.8883,OK,
94,0,30,227,10,1000,0.0001,5e-05,8,True,True,50.071602929210684,False,,1848,,0.8056,OK,
95,0,30,227,10,1000,0.0001,1e-05,8,True,True,50.071602929210684,False,,1848,,0.8276,OK,
96,0,30,227,10,1000,0.0001,0.0005,8,True,True,50.071602929210684,False,,1848,,0.8495,OK,
97,0,30,227,10,1000,0.0001,0.0001,8,True,True,50.071602929210684,False,,1848,,0.8269,OK,
98,0,30,227,10,1000,0.0001,0.005,8,True,True,50.071602929210684,False,,1848,,0.8242,OK,
99,0,30,227,10,1000,0.0001,0.001,8,True,True,50.071602929210684,False,,1848,,0.8251,OK,
100,0,30,227,10,1000,0.0001,0.05,8,True,True,50.071602929210684,False,,1848,,0.8298,OK,
101,0,30,227,10,1000,0.0001,0.01,8,True,True,50.071602929210684,False,,1848,,0.8373,OK,
102,0,30,227,10,1000,0.0001,0.5,8,True,True,50.071602929210684,False,,1848,,0.8158,OK,
103,0,30,227,10,1000,0.0001,1.0,8,True,True,50.071602929210684,False,,1848,,0.8152,OK,
104,0,30,227,10,1000,0.0001,5.0,8,True,True,50.071602929210684,False,,1848,,0.833,OK,
105,0,30,227,10,1000,0.0001,10.0,8,True,True,50.071602929210684,False,,1848,,0.8341,OK,
106,0,30,227,10,1000,0.0001,50.0,8,True,True,50.10496338486567,False,,1848,,0.8303,OK,
107,0,30,227,10,1000,0.0001,100.0,8,True,True,50.33360455655,False,,1848,,0.8277,OK,
108,0,30,227,10,1000,0.0001,500.0,8,True,True,47.996745321399445,False,,1848,,0.8277,OK,
109,0,30,227,10,1000,0.0001,1000.0,8,True,True,45.25874694873875,False,,1848,,0.8324,OK,
110,0,30,227,10,1000,0.0001,5000.0,8,True,True,49.052074857607764,False,,1848,,0.8791,OK,
111,0,30,227,10,1000,0.0001,10000.0,8,True,True,48.71928397070781,False,,1848,,1.115,OK,
112,0,30,227,10,1000,0.0001,50000.0,8,True,True,55.972335231895784,False,,1848,,3.2967,OK,
113,0,30,227,10,1000,0.0001,100000.0,8,True,True,47.38079739625708,False,,1848,,4.3672,OK,
114,0,30,227,10,1000,0.0001,500000.0,8,True,True,48.707892595606125,False,,1848,,5.8995,OK,
115,0,30,227,10,1000,0.0001,1000000.0,8,True,True,49.46460537021966,False,,1848,,6.2319,OK,
116,0,30,227,10,1000,0.005,1e-06,8,True,True,50.071602929210684,False,,1848,,0.9734,OK,
117,0,30,227,10,1000,0.005,5e-05,8,True,True,50.071602929210684,False,,1848,,0.8814,OK,
118,0,30,227,10,1000,0.005,1e-05,8,True,True,50.071602929210684,False,,1848,,0.864,OK,
119,0,30,227,10,1000,0.005,0.0005,8,True,True,50.071602929210684,False,,1848,,0.8716,OK,
120,0,30,227,10,1000,0.005,0.0001,8,True,True,50.071602929210684,False,,1848,,0.8777,OK,
121,0,30,227,10,1000,0.005,0.005,8,True,True,50.071602929210684,False,,1848,,0.8827,OK,
122,0,30,227,10,1000,0.005,0.001,8,True,True,50.071602929210684,False,,1848,,0.8802,OK,
123,0,30,227,10,1000,0.005,0.05,8,True,True,50.071602929210684,False,,1848,,0.8835,OK,
124,0,30,227,10,1000,0.005,0.01,8,True,True,50.071602929210684,False,,1848,,0.8942,OK,
125,0,30,227,10,1000,0.005,0.5,8,True,True,50.52969894222937,False,,1848,,0.9009,OK,
126,0,30,227,10,1000,0.005,1.0,8,True,True,50.10496338486567,False,,1848,,0.9072,OK,
127,0,30,227,10,1000,0.005,5.0,8,True,True,48.81692432872248,False,,1848,,0.8995,OK,
128,0,30,227,10,1000,0.005,10.0,8,True,True,47.996745321399445,False,,1848,,0.8994,OK,
129,0,30,227,10,1000,0.005,50.0,8,True,True,52.73881204231074,False,,1848,,0.9225,OK,
130,0,30,227,10,1000,0.005,100.0,8,True,True,49.052074857607764,False,,1848,,1.0252,OK,
131,0,30,227,10,1000,0.005,500.0,8,True,True,45.95036615134249,False,,1848,,2.3104,OK,
132,0,30,227,10,1000,0.005,1000.0,8,True,True,54.226200162733875,False,,1848,,3.6136,OK,
133,0,30,227,10,1000,0.005,5000.0,8,True,True,46.57282343368587,False,,1848,,5.9165,OK,
134,0,30,227,10,1000,0.005,10000.0,8,True,True,47.5964198535394,False,,1848,,6.3308,OK,
135,0,30,227,10,1000,0.005,50000.0,8,True,True,43.327095199348975,False,,1848,,7.396,OK,
136,0,30,227,10,1000,0.005,100000.0,8,True,True,51.13751017087053,False,,1848,,7.3125,OK,
137,0,30,227,10,1000,0.005,500000.0,8,True,True,48.189585028478376,False,,1848,,7.5516,OK,
138,0,30,227,10,1000,0.005,1000000.0,8,True,True,49.495524816924245,False,,1848,,7.5629,OK,
139,0,30,227,10,1000,0.001,1e-06,8,True,True,50.071602929210684,False,,1848,,1.0167,OK,
140,0,30,227,10,1000,0.001,5e-05,8,True,True,50.071602929210684,False,,1848,,0.914,OK,
141,0,30,227,10,1000,0.001,1e-05,8,True,True,50.071602929210684,False,,1848,,0.8628,OK,
142,0,30,227,10,1000,0.001,0.0005,8,True,True,50.071602929210684,False,,1848,,0.8705,OK,
143,0,30,227,10,1000,0.001,0.0001,8,True,True,50.071602929210684,False,,1848,,0.8781,OK,
144,0,30,227,10,1000,0.001,0.005,8,True,True,50.071602929210684,False,,1848,,0.8807,OK,
145,0,30,227,10,1000,0.001,0.001,8,True,True,50.071602929210684,False,,1848,,0.8819,OK,
146,0,30,227,10,1000,0.001,0.05,8,True,True,50.071602929210684,False,,1848,,0.8923,OK,
147,0,30,227,10,1000,0.001,0.01,8,True,True,50.071602929210684,False,,1848,,0.8934,OK,
148,0,30,227,10,1000,0.001,0.5,8,True,True,50.071602929210684,False,,1848,,0.8895,OK,
149,0,30,227,10,1000,0.001,1.0,8,True,True,50.071602929210684,False,,1848,,0.8854,OK,
150,0,30,227,10,1000,0.001,5.0,8,True,True,50.10496338486567,False,,1848,,0.9041,OK,
151,0,30,227,10,1000,0.001,10.0,8,True,True,50.33360455655,False,,1848,,0.8889,OK,
152,0,30,227,10,1000,0.001,50.0,8,True,True,47.996745321399445,False,,1848,,0.8878,OK,
153,0,30,227,10,1000,0.001,100.0,8,True,True,45.25874694873875,False,,1848,,0.8912,OK,
154,0,30,227,10,1000,0.001,500.0,8,True,True,49.052074857607764,False,,1848,,0.9996,OK,
155,0,30,227,10,1000,0.001,1000.0,8,True,True,48.71928397070781,False,,1848,,1.2106,OK,
156,0,30,227,10,1000,0.001,5000.0,8,True,True,55.91456468673714,False,,1848,,3.4822,OK,
157,0,30,227,10,1000,0.001,10000.0,8,True,True,44.414157851912066,False,,1848,,4.6467,OK,
158,0,30,227,10,1000,0.001,50000.0,8,True,True,47.899104963384815,False,,1848,,5.9355,OK,
159,0,30,227,10,1000,0.001,100000.0,8,True,True,47.77868185516675,False,,1848,,6.328,OK,
160,0,30,227,10,1000,0.001,500000.0,8,True,True,49.11879576891772,False,,1848,,6.8496,OK,
161,0,30,227,10,1000,0.001,1000000.0,8,True,True,52.08462164361262,False,,1848,,7.2045,OK,
162,0,30,227,10,1000,0.05,1e-06,8,True,True,50.071602929210684,False,,1848,,0.9715,OK,
163,0,30,227,10,1000,0.05,5e-05,8,True,True,50.071602929210684,False,,1848,,0.8599,OK,
164,0,30,227,10,1000,0.05,1e-05,8,True,True,50.071602929210684,False,,1848,,0.8309,OK,
165,0,30,227,10,1000,0.05,0.0005,8,True,True,50.071602929210684,False,,1848,,0.8372,OK,
166,0,30,227,10,1000,0.05,0.0001,8,True,True,50.071602929210684,False,,1848,,0.8541,OK,
167,0,30,227,10,1000,0.05,0.005,8,True,True,50.071602929210684,False,,1848,,0.8637,OK,
168,0,30,227,10,1000,0.05,0.001,8,True,True,50.071602929210684,False,,1848,,0.8788,OK,
169,0,30,227,10,1000,0.05,0.05,8,True,True,50.52969894222937,False,,1848,,0.881,OK,
170,0,30,227,10,1000,0.05,0.01,8,True,True,50.071602929210684,False,,1848,,0.9114,OK,
171,0,30,227,10,1000,0.05,0.5,8,True,True,48.81692432872248,False,,1848,,0.882,OK,
172,0,30,227,10,1000,0.05,1.0,8,True,True,47.996745321399445,False,,1848,,0.872,OK,
173,0,30,227,10,1000,0.05,5.0,8,True,True,52.22457282343359,False,,1848,,0.8723,OK,
174,0,30,227,10,1000,0.05,10.0,8,True,True,48.253864930838034,False,,1848,,0.9607,OK,
175,0,30,227,10,1000,0.05,50.0,8,True,True,39.50691619202601,False,,1848,,2.265,OK,
176,0,30,227,10,1000,0.05,100.0,8,True,True,38.432058584214744,False,,1848,,3.5806,OK,
177,0,30,227,10,1000,0.05,500.0,8,True,True,36.973962571196,False,,1848,,5.8628,OK,
178,0,30,227,10,1000,0.05,1000.0,8,True,True,40.24491456468667,False,,1848,,6.0764,OK,
179,0,30,227,10,1000,0.05,5000.0,8,True,True,36.95687550854345,False,,1848,,6.789,OK,
180,0,30,227,10,1000,0.05,10000.0,8,True,True,40.83238405207477,False,,1848,,6.8693,OK,
181,0,30,227,10,1000,0.05,50000.0,8,True,True,39.781122864117094,False,,1848,,7.3201,OK,
182,0,30,227,10,1000,0.05,100000.0,8,True,True,34.64198535394624,False,,1848,,7.4293,OK,
183,0,30,227,10,1000,0.05,500000.0,8,True,True,44.96989422294541,False,,1848,,7.3144,OK,
184,0,30,227,10,1000,0.05,1000000.0,8,True,True,41.54597233523182,False,,1848,,7.321,OK,
185,0,30,227,10,1000,0.01,1e-06,8,True,True,50.071602929210684,False,,1848,,1.0011,OK,
186,0,30,227,10,1000,0.01,5e-05,8,True,True,50.071602929210684,False,,1848,,0.8599,OK,
187,0,30,227,10,1000,0.01,1e-05,8,True,True,50.071602929210684,False,,1848,,0.8328,OK,
188,0,30,227,10,1000,0.01,0.0005,8,True,True,50.071602929210684,False,,1848,,0.8353,OK,
189,0,30,227,10,1000,0.01,0.0001,8,True,True,50.071602929210684,False,,1848,,0.834,OK,
190,0,30,227,10,1000,0.01,0.005,8,True,True,50.071602929210684,False,,1848,,0.8332,OK,
191,0,30,227,10,1000,0.01,0.001,8,True,True,50.071602929210684,False,,1848,,0.8565,OK,
192,0,30,227,10,1000,0.01,0.05,8,True,True,50.071602929210684,False,,1848,,0.8712,OK,
193,0,30,227,10,1000,0.01,0.01,8,True,True,50.071602929210684,False,,1848,,0.8735,OK,
194,0,30,227,10,1000,0.01,0.5,8,True,True,50.10496338486567,False,,1848,,0.8725,OK,
195,0,30,227,10,1000,0.01,1.0,8,True,True,50.33360455655,False,,1848,,0.8693,OK,
196,0,30,227,10,1000,0.01,5.0,8,True,True,47.996745321399445,False,,1848,,0.8712,OK,
197,0,30,227,10,1000,0.01,10.0,8,True,True,45.25874694873875,False,,1848,,0.8917,OK,
198,0,30,227,10,1000,0.01,50.0,8,True,True,49.052074857607764,False,,1848,,0.9614,OK,
199,0,30,227,10,1000,0.01,100.0,8,True,True,48.24410089503655,False,,1848,,1.1674,OK,
200,0,30,227,10,1000,0.01,500.0,8,True,True,52.351505288852664,False,,1848,,3.4113,OK,
201,0,30,227,10,1000,0.01,1000.0,8,True,True,41.43938161106584,False,,1848,,4.6063,OK,
202,0,30,227,10,1000,0.01,5000.0,8,True,True,45.45565500406828,False,,1848,,5.8846,OK,
203,0,30,227,10,1000,0.01,10000.0,8,True,True,46.62327095199342,False,,1848,,6.2613,OK,
204,0,30,227,10,1000,0.01,50000.0,8,True,True,47.28071602929202,False,,1848,,6.7797,OK,
205,0,30,227,10,1000,0.01,100000.0,8,True,True,48.772172497965784,False,,1848,,6.9078,OK,
206,0,30,227,10,1000,0.01,500000.0,8,True,True,47.167615947925086,False,,1848,,7.4158,OK,
207,0,30,227,10,1000,0.01,1000000.0,8,True,True,40.93409275834004,False,,1848,,7.2563,OK,
208,0,30,227,10,1000,0.5,1e-06,8,True,True,50.071602929210684,False,,1848,,0.9695,OK,
209,0,30,227,10,1000,0.5,5e-05,8,True,True,50.071602929210684,False,,1848,,0.8591,OK,
210,0,30,227,10,1000,0.5,1e-05,8,True,True,50.071602929210684,False,,1848,,0.8328,OK,
211,0,30,227,10,1000,0.5,0.0005,8,True,True,50.071602929210684,False,,1848,,0.8331,OK,
212,0,30,227,10,1000,0.5,0.0001,8,True,True,50.071602929210684,False,,1848,,0.8463,OK,
213,0,30,227,10,1000,0.5,0.005,8,True,True,50.52969894222937,False,,1848,,0.8689,OK,
214,0,30,227,10,1000,0.5,0.001,8,True,True,50.071602929210684,False,,1848,,0.8802,OK,
215,0,30,227,10,1000,0.5,0.05,8,True,True,48.81692432872248,False,,1848,,0.8854,OK,
216,0,30,227,10,1000,0.5,0.01,8,True,True,50.10496338486567,False,,1848,,0.8754,OK,
217,0,30,227,10,1000,0.5,0.5,8,True,True,47.94304312449137,False,,1848,,0.8972,OK,
218,0,30,227,10,1000,0.5,1.0,8,True,True,39.19202603742872,False,,1848,,0.9609,OK,
219,0,30,227,10,1000,0.5,5.0,8,True,True,30.917819365337607,False,,1848,,2.407,OK,
220,0,30,227,10,1000,0.5,10.0,8,True,True,37.60211554109026,False,,1848,,3.6203,OK,
221,0,30,227,10,1000,0.5,50.0,8,True,True,25.672904800650883,False,,1848,,5.6802,OK,
222,0,30,227,10,1000,0.5,100.0,8,True,True,35.406834825060926,False,,1848,,6.3062,OK,
223,0,30,227,10,1000,0.5,500.0,8,True,True,25.339300244100855,False,,1848,,6.7093,OK,
224,0,30,227,10,1000,0.5,1000.0,8,True,True,28.087876322213106,False,,1848,,7.0153,OK,
225,0,30,227,10,1000,0.5,5000.0,8,True,True,23.304312449145527,False,,1848,,7.3204,OK,
226,0,30,227,10,1000,0.5,10000.0,8,True,True,30.237591537835613,False,,1848,,7.2021,OK,
227,0,30,227,10,1000,0.5,50000.0,8,True,True,21.40276647681037,False,,1848,,7.3342,OK,
228,0,30,227,10,1000,0.5,100000.0,8,True,True,24.006509357200912,False,,1848,,7.5356,OK,
229,0,30,227,10,1000,0.5,500000.0,8,True,True,22.382424735557265,False,,1848,,7.397,OK,
230,0,30,227,10,1000,0.5,1000000.0,8,True,True,24.483319772172393,False,,1848,,7.3804,OK,
231,0,30,227,10,1000,1.0,1e-06,8,True,True,50.071602929210684,False,,1848,,0.9625,OK,
232,0,30,227,10,1000,1.0,5e-05,8,True,True,50.071602929210684,False,,1848,,0.8482,OK,
233,0,30,227,10,1000,1.0,1e-05,8,True,True,50.071602929210684,False,,1848,,0.8621,OK,
234,0,30,227,10,1000,1.0,0.0005,8,True,True,50.071602929210684,False,,1848,,0.8316,OK,
235,0,30,227,10,1000,1.0,0.0001,8,True,True,50.071602929210684,False,,1848,,0.8486,OK,
236,0,30,227,10,1000,1.0,0.005,8,True,True,50.10496338486567,False,,1848,,0.8541,OK,
237,0,30,227,10,1000,1.0,0.001,8,True,True,50.071602929210684,False,,1848,,0.8548,OK,
238,0,30,227,10,1000,1.0,0.05,8,True,True,47.996745321399445,False,,1848,,0.8648,OK,
239,0,30,227,10,1000,1.0,0.01,8,True,True,50.33360455655,False,,1848,,0.8637,OK,
240,0,30,227,10,1000,1.0,0.5,8,True,True,35.40602115541084,False,,1848,,0.9535,OK,
241,0,30,227,10,1000,1.0,1.0,8,True,True,31.394629780309145,False,,1848,,1.2293,OK,
242,0,30,227,10,1000,1.0,5.0,8,True,True,32.82750203417406,False,,1848,,3.6213,OK,
243,0,30,227,10,1000,1.0,10.0,8,True,True,32.43938161106581,False,,1848,,4.65,OK,
244,0,30,227,10,1000,1.0,50.0,8,True,True,30.491456468673675,False,,1848,,6.0075,OK,
245,0,30,227,10,1000,1.0,100.0,8,True,True,26.44670463791695,False,,1848,,6.3063,OK,
246,0,30,227,10,1000,1.0,500.0,8,True,True,26.84947111472735,False,,1848,,6.8009,OK,
247,0,30,227,10,1000,1.0,1000.0,8,True,True,28.445077298616667,False,,1848,,7.0164,OK,
248,0,30,227,10,1000,1.0,5000.0,8,True,True,24.711147274206553,False,,1848,,7.4505,OK,
249,0,30,227,10,1000,1.0,10000.0,8,True,True,21.762408462164274,False,,1848,,7.5619,OK,
250,0,30,227,10,1000,1.0,50000.0,8,True,True,15.654190398698063,False,,1848,,7.3437,OK,
251,0,30,227,10,1000,1.0,100000.0,8,True,True,17.10659072416587,False,,1848,,7.4239,OK,
252,0,30,227,10,1000,1.0,500000.0,8,True,True,17.515866558177322,False,,1848,,7.9729,OK,
253,0,30,227,10,1000,1.0,1000000.0,8,True,True,17.96013018714399,False,,1848,,7.5963,OK,
254,0,30,227,10,1000,5.0,1e-06,8,True,True,50.071602929210684,False,,1848,,0.958,OK,
255,0,30,227,10,1000,5.0,5e-05,8,True,True,50.071602929210684,False,,1848,,0.8595,OK,
256,0,30,227,10,1000,5.0,1e-05,8,True,True,50.071602929210684,False,,1848,,0.8283,OK,
257,0,30,227,10,1000,5.0,0.0005,8,True,True,50.52969894222937,False,,1848,,0.8686,OK,
258,0,30,227,10,1000,5.0,0.0001,8,True,True,50.071602929210684,False,,1848,,0.8536,OK,
259,0,30,227,10,1000,5.0,0.005,8,True,True,48.532139951179744,False,,1848,,0.8735,OK,
260,0,30,227,10,1000,5.0,0.001,8,True,True,50.10496338486567,False,,1848,,0.8753,OK,
261,0,30,227,10,1000,5.0,0.05,8,True,True,27.117982099267635,False,,1848,,0.8988,OK,
262,0,30,227,10,1000,5.0,0.01,8,True,True,46.182262001627294,False,,1848,,0.876,OK,
263,0,30,227,10,1000,5.0,0.5,8,True,True,16.42717656631399,False,,1848,,2.3234,OK,
264,0,30,227,10,1000,5.0,1.0,8,True,True,14.454841334418148,False,,1848,,3.5747,OK,
265,0,30,227,10,1000,5.0,5.0,8,True,True,13.35557363710322,False,,1848,,5.5143,OK,
266,0,30,227,10,1000,5.0,10.0,8,True,True,12.415785191212308,False,,1848,,5.9698,OK,
