config_id,graph_index,n,m,num_reads,num_sweeps,beta_min,gamma,trotter,sparse,reinitialize_state,energy,feasible,minla_cost,optimal_cost,relative_gap,time_s,status,error
284,0,30,227,10,1000,10.0,0.05,8,True,True,2953.0,False,,1848,,0.8483,OK,
285,0,30,227,10,1000,10.0,0.01,8,True,True,3657.0,False,,1848,,0.8287,OK,
286,0,30,227,10,1000,10.0,0.5,8,True,True,1948.0,False,,1848,,1.5962,OK,
287,0,30,227,10,1000,10.0,1.0,8,True,True,1914.0,False,,1848,,1.9005,OK,
288,0,30,227,10,1000,10.0,5.0,8,True,True,2137.0,False,,1848,,1.8952,OK,
289,0,30,227,10,1000,10.0,10.0,8,True,True,2098.0,False,,1848,,1.8907,OK,
290,0,30,227,10,1000,10.0,50.0,8,True,True,2069.0,False,,1848,,1.8668,OK,
291,0,30,227,10,1000,10.0,100.0,8,True,True,2075.0,False,,1848,,1.8662,OK,
292,0,30,227,10,1000,10.0,500.0,8,True,True,2061.0,False,,1848,,1.8993,OK,
293,0,30,227,10,1000,10.0,1000.0,8,True,True,2133.0,False,,1848,,1.9055,OK,
294,0,30,227,10,1000,10.0,5000.0,8,True,True,2208.0,False,,1848,,1.8697,OK,
295,0,30,227,10,1000,10.0,10000.0,8,True,True,2168.0,False,,1848,,1.8685,OK,
296,0,30,227,10,1000,10.0,50000.0,8,True,True,2307.0,False,,1848,,1.8714,OK,
297,0,30,227,10,1000,10.0,100000.0,8,True,True,2385.0,False,,1848,,1.8819,OK,
298,0,30,227,10,1000,10.0,500000.0,8,True,True,2329.0,False,,1848,,1.8719,OK,
299,0,30,227,10,1000,10.0,1000000.0,8,True,True,2280.0,False,,1848,,1.8882,OK,
300,0,30,227,10,1000,50.0,1e-06,8,True,True,3553.0,False,,1848,,0.896,OK,
301,0,30,227,10,1000,50.0,5e-05,8,True,True,3604.0,False,,1848,,0.8379,OK,
302,0,30,227,10,1000,50.0,1e-05,8,True,True,3606.0,False,,1848,,0.7998,OK,
303,0,30,227,10,1000,50.0,0.0005,8,True,True,3345.0,False,,1848,,0.8179,OK,
304,0,30,227,10,1000,50.0,0.0001,8,True,True,3510.0,False,,1848,,0.8215,OK,
305,0,30,227,10,1000,50.0,0.005,8,True,True,3213.0,False,,1848,,0.8542,OK,
306,0,30,227,10,1000,50.0,0.001,8,True,True,3313.0,False,,1848,,0.8333,OK,
307,0,30,227,10,1000,50.0,0.05,8,True,True,2158.0,False,,1848,,1.0805,OK,
308,0,30,227,10,1000,50.0,0.01,8,True,True,2757.0,False,,1848,,0.8979,OK,
309,0,30,227,10,1000,50.0,0.5,8,True,True,2729.0,False,,1848,,1.4823,OK,
310,0,30,227,10,1000,50.0,1.0,8,True,True,2838.0,False,,1848,,1.54,OK,
311,0,30,227,10,1000,50.0,5.0,8,True,True,2838.0,False,,1848,,1.5162,OK,
312,0,30,227,10,1000,50.0,10.0,8,True,True,2838.0,False,,1848,,1.5218,OK,
313,0,30,227,10,1000,50.0,50.0,8,True,True,2838.0,False,,1848,,1.5003,OK,
314,0,30,227,10,1000,50.0,100.0,8,True,True,2838.0,False,,1848,,1.5184,OK,
315,0,30,227,10,1000,50.0,500.0,8,True,True,2838.0,False,,1848,,1.5109,OK,
316,0,30,227,10,1000,50.0,1000.0,8,True,True,2838.0,False,,1848,,1.5492,OK,
317,0,30,227,10,1000,50.0,5000.0,8,True,True,2838.0,False,,1848,,1.5207,OK,
318,0,30,227,10,1000,50.0,10000.0,8,True,True,2838.0,False,,1848,,1.5043,OK,
319,0,30,227,10,1000,50.0,50000.0,8,True,True,2838.0,False,,1848,,1.5038,OK,
320,0,30,227,10,1000,50.0,100000.0,8,True,True,2838.0,False,,1848,,1.5114,OK,
321,0,30,227,10,1000,50.0,500000.0,8,True,True,2838.0,False,,1848,,1.5049,OK,
322,0,30,227,10,1000,50.0,1000000.0,8,True,True,2838.0,False,,1848,,1.517,OK,
323,0,30,227,10,1000,100.0,1e-06,8,True,True,3424.0,False,,1848,,0.8866,OK,
324,0,30,227,10,1000,100.0,5e-05,8,True,True,3481.0,False,,1848,,0.8389,OK,
325,0,30,227,10,1000,100.0,1e-05,8,True,True,3484.0,False,,1848,,0.8247,OK,
326,0,30,227,10,1000,100.0,0.0005,8,True,True,3296.0,False,,1848,,0.825,OK,
327,0,30,227,10,1000,100.0,0.0001,8,True,True,3302.0,False,,1848,,0.8338,OK,
328,0,30,227,10,1000,100.0,0.005,8,True,True,3117.0,False,,1848,,0.8663,OK,
329,0,30,227,10,1000,100.0,0.001,8,True,True,3321.0,False,,1848,,0.8386,OK,
330,0,30,227,10,1000,100.0,0.05,8,True,True,2071.0,False,,1848,,1.2451,OK,
331,0,30,227,10,1000,100.0,0.01,8,True,True,2644.0,False,,1848,,0.9724,OK,
332,0,30,227,10,1000,100.0,0.5,8,True,True,3261.0,False,,1848,,1.3877,OK,
333,0,30,227,10,1000,100.0,1.0,8,True,True,3426.0,False,,1848,,1.4269,OK,
334,0,30,227,10,1000,100.0,5.0,8,True,True,3426.0,False,,1848,,1.4223,OK,
335,0,30,227,10,1000,100.0,10.0,8,True,True,3426.0,False,,1848,,1.4091,OK,
336,0,30,227,10,1000,100.0,50.0,8,True,True,3426.0,False,,1848,,1.4065,OK,
337,0,30,227,10,1000,100.0,100.0,8,True,True,3426.0,False,,1848,,1.4174,OK,
338,0,30,227,10,1000,100.0,500.0,8,True,True,3426.0,False,,1848,,1.4522,OK,
339,0,30,227,10,1000,100.0,1000.0,8,True,True,3426.0,False,,1848,,1.407,OK,
340,0,30,227,10,1000,100.0,5000.0,8,True,True,3426.0,False,,1848,,1.4118,OK,
341,0,30,227,10,1000,100.0,10000.0,8,True,True,3426.0,False,,1848,,1.4136,OK,
342,0,30,227,10,1000,100.0,50000.0,8,True,True,3426.0,False,,1848,,1.4087,OK,
343,0,30,227,10,1000,100.0,100000.0,8,True,True,3426.0,False,,1848,,1.4198,OK,
344,0,30,227,10,1000,100.0,500000.0,8,True,True,3426.0,False,,1848,,1.4386,OK,
345,0,30,227,10,1000,100.0,1000000.0,8,True,True,3426.0,False,,1848,,1.4221,OK,
346,0,30,227,10,1000,500.0,1e-06,8,True,True,3317.0,False,,1848,,0.8921,OK,
347,0,30,227,10,1000,500.0,5e-05,8,True,True,3202.0,False,,1848,,0.8332,OK,
348,0,30,227,10,1000,500.0,1e-05,8,True,True,3233.0,False,,1848,,0.8268,OK,
349,0,30,227,10,1000,500.0,0.0005,8,True,True,3116.0,False,,1848,,0.827,OK,
350,0,30,227,10,1000,500.0,0.0001,8,True,True,3235.0,False,,1848,,0.847,OK,
351,0,30,227,10,1000,500.0,0.005,8,True,True,2066.0,False,,1848,,0.9594,OK,
352,0,30,227,10,1000,500.0,0.001,8,True,True,3075.0,False,,1848,,0.8923,OK,
353,0,30,227,10,1000,500.0,0.05,8,True,True,3218.0,False,,1848,,1.2042,OK,
354,0,30,227,10,1000,500.0,0.01,8,True,True,2236.0,False,,1848,,1.1606,OK,
355,0,30,227,10,1000,500.0,0.5,8,True,True,3082.0,False,,1848,,1.2245,OK,
356,0,30,227,10,1000,500.0,1.0,8,True,True,3082.0,False,,1848,,1.2166,OK,
357,0,30,227,10,1000,500.0,5.0,8,True,True,3082.0,False,,1848,,1.2335,OK,
358,0,30,227,10,1000,500.0,10.0,8,True,True,3082.0,False,,1848,,1.2209,OK,
359,0,30,227,10,1000,500.0,50.0,8,True,True,3082.0,False,,1848,,1.2374,OK,
360,0,30,227,10,1000,500.0,100.0,8,True,True,3082.0,False,,1848,,1.2181,OK,
361,0,30,227,10,1000,500.0,500.0,8,True,True,3082.0,False,,1848,,1.2256,OK,
362,0,30,227,10,1000,500.0,1000.0,8,True,True,3082.0,False,,1848,,1.2281,OK,
363,0,30,227,10,1000,500.0,5000.0,8,True,True,3082.0,False,,1848,,1.273,OK,
364,0,30,227,10,1000,500.0,10000.0,8,True,True,3082.0,False,,1848,,1.2279,OK,
365,0,30,227,10,1000,500.0,50000.0,8,True,True,3082.0,False,,1848,,1.224,OK,
366,0,30,227,10,1000,500.0,100000.0,8,True,True,3082.0,False,,1848,,1.2365,OK,
367,0,30,227,10,1000,500.0,500000.0,8,True,True,3082.0,False,,1848,,1.2288,OK,
368,0,30,227,10,1000,500.0,1000000.0,8,True,True,3082.0,False,,1848,,1.2349,OK,
369,0,30,227,10,1000,1000.0,1e-06,8,True,True,3522.0,False,,1848,,0.8762,OK,
370,0,30,227,10,1000,1000.0,5e-05,8,True,True,3275.0,False,,1848,,0.8351,OK,
371,0,30,227,10,1000,1000.0,1e-05,8,True,True,3272.0,False,,1848,,0.8316,OK,
372,0,30,227,10,1000,1000.0,0.0005,8,True,True,3018.0,False,,1848,,0.8293,OK,
373,0,30,227,10,1000,1000.0,0.0001,8,True,True,3159.0,False,,1848,,0.8325,OK,
374,0,30,227,10,1000,1000.0,0.005,8,True,True,2270.0,False,,1848,,1.0196,OK,
375,0,30,227,10,1000,1000.0,0.001,8,True,True,2750.0,False,,1848,,0.9133,OK,
376,0,30,227,10,1000,1000.0,0.05,8,True,True,3232.0,False,,1848,,1.1977,OK,
377,0,30,227,10,1000,1000.0,0.01,8,True,True,2846.0,False,,1848,,1.2091,OK,
378,0,30,227,10,1000,1000.0,0.5,8,True,True,3232.0,False,,1848,,1.1702,OK,
379,0,30,227,10,1000,1000.0,1.0,8,True,True,3232.0,False,,1848,,1.1801,OK,
380,0,30,227,10,1000,1000.0,5.0,8,True,True,3232.0,False,,1848,,1.1669,OK,
381,0,30,227,10,1000,1000.0,10.0,8,True,True,3232.0,False,,1848,,1.1687,OK,
382,0,30,227,10,1000,1000.0,50.0,8,True,True,3232.0,False,,1848,,1.1725,OK,
383,0,30,227,10,1000,1000.0,100.0,8,True,True,3232.0,False,,1848,,1.1727,OK,
384,0,30,227,10,1000,1000.0,500.0,8,True,True,3232.0,False,,1848,,1.1695,OK,
385,0,30,227,10,1000,1000.0,1000.0,8,True,True,3232.0,False,,1848,,1.1804,OK,
386,0,30,227,10,1000,1000.0,5000.0,8,True,True,3232.0,False,,1848,,1.1672,OK,
387,0,30,227,10,1000,1000.0,10000.0,8,True,True,3232.0,False,,1848,,1.2118,OK,
388,0,30,227,10,1000,1000.0,50000.0,8,True,True,3232.0,False,,1848,,1.1676,OK,
389,0,30,227,10,1000,1000.0,100000.0,8,True,True,3232.0,False,,1848,,1.1803,OK,
390,0,30,227,10,1000,1000.0,500000.0,8,True,True,3232.0,False,,1848,,1.1672,OK,
391,0,30,227,10,1000,1000.0,1000000.0,8,True,True,3232.0,False,,1848,,1.1668,OK,
392,0,30,227,10,1000,5000.0,1e-06,8,True,True,3440.0,False,,1848,,0.881,OK,
393,0,30,227,10,1000,5000.0,5e-05,8,True,True,3100.0,False,,1848,,0.8362,OK,
394,0,30,227,10,1000,5000.0,1e-05,8,True,True,3315.0,False,,1848,,0.8253,OK,
395,0,30,227,10,1000,5000.0,0.0005,8,True,True,2208.0,False,,1848,,0.9183,OK,
396,0,30,227,10,1000,5000.0,0.0001,8,True,True,2942.0,False,,1848,,0.8487,OK,
397,0,30,227,10,1000,5000.0,0.005,8,True,True,3732.0,False,,1848,,1.0372,OK,
398,0,30,227,10,1000,5000.0,0.001,8,True,True,2523.0,False,,1848,,1.0322,OK,
399,0,30,227,10,1000,5000.0,0.05,8,True,True,3725.0,False,,1848,,1.0713,OK,
400,0,30,227,10,1000,5000.0,0.01,8,True,True,3725.0,False,,1848,,1.117,OK,
401,0,30,227,10,1000,5000.0,0.5,8,True,True,3725.0,False,,1848,,1.0781,OK,
402,0,30,227,10,1000,5000.0,1.0,8,True,True,3725.0,False,,1848,,1.0623,OK,
403,0,30,227,10,1000,5000.0,5.0,8,True,True,3725.0,False,,1848,,1.0571,OK,
404,0,30,227,10,1000,5000.0,10.0,8,True,True,3725.0,False,,1848,,1.0698,OK,
405,0,30,227,10,1000,5000.0,50.0,8,True,True,3725.0,False,,1848,,1.0599,OK,
406,0,30,227,10,1000,5000.0,100.0,8,True,True,3725.0,False,,1848,,1.0557,OK,
407,0,30,227,10,1000,5000.0,500.0,8,True,True,3725.0,False,,1848,,1.0588,OK,
408,0,30,227,10,1000,5000.0,1000.0,8,True,True,3725.0,False,,1848,,1.0623,OK,
409,0,30,227,10,1000,5000.0,5000.0,8,True,True,3725.0,False,,1848,,1.0681,OK,
410,0,30,227,10,1000,5000.0,10000.0,8,True,True,3725.0,False,,1848,,1.0617,OK,
411,0,30,227,10,1000,5000.0,50000.0,8,True,True,3725.0,False,,1848,,1.0553,OK,
412,0,30,227,10,1000,5000.0,100000.0,8,True,True,3725.0,False,,1848,,1.0564,OK,
413,0,30,227,10,1000,5000.0,500000.0,8,True,True,3725.0,False,,1848,,1.055,OK,
414,0,30,227,10,1000,5000.0,1000000.0,8,True,True,3725.0,False,,1848,,1.0697,OK,
415,0,30,227,10,1000,10000.0,1e-06,8,True,True,3565.0,False,,1848,,0.904,OK,
416,0,30,227,10,1000,10000.0,5e-05,8,True,True,3235.0,False,,1848,,0.8499,OK,
417,0,30,227,10,1000,10000.0,1e-05,8,True,True,3307.0,False,,1848,,0.8383,OK,
418,0,30,227,10,1000,10000.0,0.0005,8,True,True,2511.0,False,,1848,,0.9484,OK,
419,0,30,227,10,1000,10000.0,0.0001,8,True,True,2882.0,False,,1848,,0.8783,OK,
420,0,30,227,10,1000,10000.0,0.005,8,True,True,3424.0,False,,1848,,1.0048,OK,
421,0,30,227,10,1000,10000.0,0.001,8,True,True,3208.0,False,,1848,,1.0218,OK,
422,0,30,227,10,1000,10000.0,0.05,8,True,True,3424.0,False,,1848,,1.0297,OK,
423,0,30,227,10,1000,10000.0,0.01,8,True,True,3424.0,False,,1848,,1.0311,OK,
424,0,30,227,10,1000,10000.0,0.5,8,True,True,3424.0,False,,1848,,1.0326,OK,
425,0,30,227,10,1000,10000.0,1.0,8,True,True,3424.0,False,,1848,,1.0278,OK,
426,0,30,227,10,1000,10000.0,5.0,8,True,True,3424.0,False,,1848,,1.0429,OK,
427,0,30,227,10,1000,10000.0,10.0,8,True,True,3424.0,False,,1848,,1.0319,OK,
428,0,30,227,10,1000,10000.0,50.0,8,True,True,3424.0,False,,1848,,1.025,OK,
429,0,30,227,10,1000,10000.0,100.0,8,True,True,3424.0,False,,1848,,1.0679,OK,
430,0,30,227,10,1000,10000.0,500.0,8,True,True,3424.0,False,,1848,,1.0438,OK,
431,0,30,227,10,1000,10000.0,1000.0,8,True,True,3424.0,False,,1848,,1.0314,OK,
432,0,30,227,10,1000,10000.0,5000.0,8,True,True,3424.0,False,,1848,,1.0309,OK,
433,0,30,227,10,1000,10000.0,10000.0,8,True,True,3424.0,False,,1848,,1.0314,OK,
434,0,30,227,10,1000,10000.0,50000.0,8,True,True,3424.0,False,,1848,,1.0344,OK,
435,0,30,227,10,1000,10000.0,100000.0,8,True,True,3424.0,False,,1848,,1.0184,OK,
436,0,30,227,10,1000,10000.0,500000.0,8,True,True,3424.0,False,,1848,,1.0325,OK,
437,0,30,227,10,1000,10000.0,1000000.0,8,True,True,3424.0,False,,1848,,1.0335,OK,
438,0,30,227,10,1000,50000.0,1e-06,8,True,True,3352.0,False,,1848,,0.8691,OK,
439,0,30,227,10,1000,50000.0,5e-05,8,True,True,2508.0,False,,1848,,0.8884,OK,
440,0,30,227,10,1000,50000.0,1e-05,8,True,True,3181.0,False,,1848,,0.8458,OK,
441,0,30,227,10,1000,50000.0,0.0005,8,True,True,4091.0,False,,1848,,0.9442,OK,
442,0,30,227,10,1000,50000.0,0.0001,8,True,True,2547.0,False,,1848,,0.9288,OK,
443,0,30,227,10,1000,50000.0,0.005,8,True,True,3643.0,False,,1848,,0.9809,OK,
444,0,30,227,10,1000,50000.0,0.001,8,True,True,3571.0,False,,1848,,0.9768,OK,
445,0,30,227,10,1000,50000.0,0.05,8,True,True,3643.0,False,,1848,,0.9776,OK,
446,0,30,227,10,1000,50000.0,0.01,8,True,True,3643.0,False,,1848,,1.0131,OK,
447,0,30,227,10,1000,50000.0,0.5,8,True,True,3643.0,False,,1848,,0.9763,OK,
448,0,30,227,10,1000,50000.0,1.0,8,True,True,3643.0,False,,1848,,0.9701,OK,
449,0,30,227,10,1000,50000.0,5.0,8,True,True,3643.0,False,,1848,,0.9683,OK,
450,0,30,227,10,1000,50000.0,10.0,8,True,True,3643.0,False,,1848,,0.9711,OK,
451,0,30,227,10,1000,50000.0,50.0,8,True,True,3643.0,False,,1848,,0.9688,OK,
452,0,30,227,10,1000,50000.0,100.0,8,True,True,3643.0,False,,1848,,0.9684,OK,
453,0,30,227,10,1000,50000.0,500.0,8,True,True,3643.0,False,,1848,,0.9709,OK,
454,0,30,227,10,1000,50000.0,1000.0,8,True,True,3643.0,False,,1848,,0.9735,OK,
455,0,30,227,10,1000,50000.0,5000.0,8,True,True,3643.0,False,,1848,,0.9737,OK,
456,0,30,227,10,1000,50000.0,10000.0,8,True,True,3643.0,False,,1848,,0.9652,OK,
457,0,30,227,10,1000,50000.0,50000.0,8,True,True,3643.0,False,,1848,,0.9785,OK,
458,0,30,227,10,1000,50000.0,100000.0,8,True,True,3643.0,False,,1848,,0.9706,OK,
459,0,30,227,10,1000,50000.0,500000.0,8,True,True,3643.0,False,,1848,,0.9823,OK,
460,0,30,227,10,1000,50000.0,1000000.0,8,True,True,3643.0,False,,1848,,0.9765,OK,
461,0,30,227,10,1000,100000.0,1e-06,8,True,True,3361.0,False,,1848,,0.8956,OK,
462,0,30,227,10,1000,100000.0,5e-05,8,True,True,2885.0,False,,1848,,0.9157,OK,
463,0,30,227,10,1000,100000.0,1e-05,8,True,True,2899.0,False,,1848,,0.8675,OK,
464,0,30,227,10,1000,100000.0,0.0005,8,True,True,3715.0,False,,1848,,0.9409,OK,
465,0,30,227,10,1000,100000.0,0.0001,8,True,True,3007.0,False,,1848,,0.9509,OK,
466,0,30,227,10,1000,100000.0,0.005,8,True,True,3715.0,False,,1848,,0.9575,OK,
467,0,30,227,10,1000,100000.0,0.001,8,True,True,3715.0,False,,1848,,0.9453,OK,
468,0,30,227,10,1000,100000.0,0.05,8,True,True,3715.0,False,,1848,,0.9566,OK,
469,0,30,227,10,1000,100000.0,0.01,8,True,True,3715.0,False,,1848,,0.9561,OK,
470,0,30,227,10,1000,100000.0,0.5,8,True,True,3715.0,False,,1848,,0.9612,OK,
471,0,30,227,10,1000,100000.0,1.0,8,True,True,3715.0,False,,1848,,0.9605,OK,
472,0,30,227,10,1000,100000.0,5.0,8,True,True,3715.0,False,,1848,,0.958,OK,
473,0,30,227,10,1000,100000.0,10.0,8,True,True,3715.0,False,,1848,,0.958,OK,
474,0,30,227,10,1000,100000.0,50.0,8,True,True,3715.0,False,,1848,,0.9527,OK,
475,0,30,227,10,1000,100000.0,100.0,8,True,True,3715.0,False,,1848,,0.9543,OK,
476,0,30,227,10,1000,100000.0,500.0,8,True,True,3715.0,False,,1848,,0.9646,OK,
477,0,30,227,10,1000,100000.0,1000.0,8,True,True,3715.0,False,,1848,,0.9679,OK,
478,0,30,227,10,1000,100000.0,5000.0,8,True,True,3715.0,False,,1848,,0.9984,OK,
479,0,30,227,10,1000,100000.0,10000.0,8,True,True,3715.0,False,,1848,,0.9677,OK,
480,0,30,227,10,1000,100000.0,50000.0,8,True,True,3715.0,False,,1848,,0.9643,OK,
481,0,30,227,10,1000,100000.0,100000.0,8,True,True,3715.0,False,,1848,,0.9647,OK,
482,0,30,227,10,1000,100000.0,500000.0,8,True,True,3715.0,False,,1848,,0.9553,OK,
483,0,30,227,10,1000,100000.0,1000000.0,8,True,True,3715.0,False,,1848,,0.9567,OK,
484,0,30,227,10,1000,500000.0,1e-06,8,True,True,3201.0,False,,1848,,0.863,OK,
485,0,30,227,10,1000,500000.0,5e-05,8,True,True,4160.0,False,,1848,,0.907,OK,
486,0,30,227,10,1000,500000.0,1e-05,8,True,True,2824.0,False,,1848,,0.8979,OK,
487,0,30,227,10,1000,500000.0,0.0005,8,True,True,4282.0,False,,1848,,0.9371,OK,
488,0,30,227,10,1000,500000.0,0.0001,8,True,True,4282.0,False,,1848,,0.9251,OK,
489,0,30,227,10,1000,500000.0,0.005,8,True,True,4282.0,False,,1848,,0.923,OK,
490,0,30,227,10,1000,500000.0,0.001,8,True,True,4282.0,False,,1848,,0.924,OK,
491,0,30,227,10,1000,500000.0,0.05,8,True,True,4282.0,False,,1848,,0.9286,OK,
492,0,30,227,10,1000,500000.0,0.01,8,True,True,4282.0,False,,1848,,0.9216,OK,
493,0,30,227,10,1000,500000.0,0.5,8,True,True,4282.0,False,,1848,,0.9236,OK,
494,0,30,227,10,1000,500000.0,1.0,8,True,True,4282.0,False,,1848,,0.9209,OK,
495,0,30,227,10,1000,500000.0,5.0,8,True,True,4282.0,False,,1848,,0.9682,OK,
496,0,30,227,10,1000,500000.0,10.0,8,True,True,4282.0,False,,1848,,0.9252,OK,
497,0,30,227,10,1000,500000.0,50.0,8,True,True,4282.0,False,,1848,,0.9305,OK,
498,0,30,227,10,1000,500000.0,100.0,8,True,True,4282.0,False,,1848,,0.9234,OK,
499,0,30,227,10,1000,500000.0,500.0,8,True,True,4282.0,False,,1848,,0.917,OK,
500,0,30,227,10,1000,500000.0,1000.0,8,True,True,4282.0,False,,1848,,0.9279,OK,
501,0,30,227,10,1000,500000.0,5000.0,8,True,True,4282.0,False,,1848,,0.9354,OK,
502,0,30,227,10,1000,500000.0,10000.0,8,True,True,4282.0,False,,1848,,0.9283,OK,
503,0,30,227,10,1000,500000.0,50000.0,8,True,True,4282.0,False,,1848,,0.9246,OK,
504,0,30,227,10,1000,500000.0,100000.0,8,True,True,4282.0,False,,1848,,0.9285,OK,
505,0,30,227,10,1000,500000.0,500000.0,8,True,True,4282.0,False,,1848,,0.9293,OK,
506,0,30,227,10,1000,500000.0,1000000.0,8,True,True,4282.0,False,,1848,,0.9296,OK,
507,0,30,227,10,1000,1000000.0,1e-06,8,True,True,3146.0,False,,1848,,0.8659,OK,
508,0,30,227,10,1000,1000000.0,5e-05,8,True,True,4871.0,False,,1848,,0.9057,OK,
509,0,30,227,10,1000,1000000.0,1e-05,8,True,True,3250.0,False,,1848,,0.912,OK,
510,0,30,227,10,1000,1000000.0,0.0005,8,True,True,4871.0,False,,1848,,0.9606,OK,
511,0,30,227,10,1000,1000000.0,0.0001,8,True,True,4871.0,False,,1848,,0.925,OK,
512,0,30,227,10,1000,1000000.0,0.005,8,True,True,4871.0,False,,1848,,0.9179,OK,
513,0,30,227,10,1000,1000000.0,0.001,8,True,True,4871.0,False,,1848,,0.9255,OK,
514,0,30,227,10,1000,1000000.0,0.05,8,True,True,4871.0,False,,1848,,0.9148,OK,
515,0,30,227,10,1000,1000000.0,0.01,8,True,True,4871.0,False,,1848,,0.9157,OK,
516,0,30,227,10,1000,1000000.0,0.5,8,True,True,4871.0,False,,1848,,0.9156,OK,
517,0,30,227,10,1000,1000000.0,1.0,8,True,True,4871.0,False,,1848,,0.9168,OK,
518,0,30,227,10,1000,1000000.0,5.0,8,True,True,4871.0,False,,1848,,0.9326,OK,
519,0,30,227,10,1000,1000000.0,10.0,8,True,True,4871.0,False,,1848,,0.9192,OK,
520,0,30,227,10,1000,1000000.0,50.0,8,True,True,4871.0,False,,1848,,0.9161,OK,
521,0,30,227,10,1000,1000000.0,100.0,8,True,True,4871.0,False,,1848,,0.9153,OK,
522,0,30,227,10,1000,1000000.0,500.0,8,True,True,4871.0,False,,1848,,0.92,OK,
523,0,30,227,10,1000,1000000.0,1000.0,8,True,True,4871.0,False,,1848,,0.9201,OK,
524,0,30,227,10,1000,1000000.0,5000.0,8,True,True,4871.0,False,,1848,,0.9204,OK,
525,0,30,227,10,1000,1000000.0,10000.0,8,True,True,4871.0,False,,1848,,0.9163,OK,
526,0,30,227,10,1000,1000000.0,50000.0,8,True,True,4871.0,False,,1848,,0.927,OK,
527,0,30,227,10,1000,1000000.0,100000.0,8,True,True,4871.0,False,,1848,,0.956,OK,
528,0,30,227,10,1000,1000000.0,500000.0,8,True,True,4871.0,False,,1848,,0.9169,OK,
529,0,30,227,10,1000,1000000.0,1000000.0,8,True,True,4871.0,False,,1848,,0.9226,OK,
