n,m,graph_id,solver,penalty,feasible,feasible_seed_count,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds,num_reads,num_sweeps,beta_schedule_type,beta_min,beta_max
25,151,33,PathIntegralAnnealingSampler,exact,True,2,1304.5,677.2293056355468,1.926230877997505,43.323,5,10,1000,geometric,0.01,10.0
25,150,34,PathIntegralAnnealingSampler,lucas,True,1,975.0,727.9467547315744,1.3393836756089734,44.396,5,10,1000,geometric,0.5,5.0
25,150,34,PathIntegralAnnealingSampler,exact,True,1,1303.0,727.9467547315744,1.7899660813523,43.675,5,10,1000,geometric,0.01,10.0
25,153,35,PathIntegralAnnealingSampler,lucas,True,4,1020.25,661.0123706731238,1.5434658188939134,43.155,5,10,1000,geometric,0.5,5.0
25,153,35,PathIntegralAnnealingSampler,exact,False,0,,661.0123706731238,,43.478,5,10,1000,geometric,0.01,10.0
25,156,36,PathIntegralAnnealingSampler,lucas,True,5,1017.8,674.2481679042454,1.5095332081711266,42.384,5,10,1000,geometric,0.5,5.0
25,156,36,PathIntegralAnnealingSampler,exact,False,0,,674.2481679042454,,43.276,5,10,1000,geometric,0.01,10.0
25,159,37,PathIntegralAnnealingSampler,lucas,False,0,,722.7858618142717,,42.687,5,10,1000,geometric,0.5,5.0
25,159,37,PathIntegralAnnealingSampler,exact,True,1,1320.0,722.7858618142717,1.8262670449677245,43.759,5,10,1000,geometric,0.01,10.0
25,159,38,PathIntegralAnnealingSampler,lucas,True,3,1080.3333333333333,739.7319853078588,1.4604388545991076,43.168,5,10,1000,geometric,0.5,5.0
25,159,38,PathIntegralAnnealingSampler,exact,True,2,1378.0,739.7319853078588,1.8628368481680688,43.4,5,10,1000,geometric,0.01,10.0
25,143,39,PathIntegralAnnealingSampler,lucas,False,0,,623.486167896258,,44.182,5,10,1000,geometric,0.5,5.0
25,143,39,PathIntegralAnnealingSampler,exact,False,0,,623.486167896258,,44.078,5,10,1000,geometric,0.01,10.0
25,127,40,PathIntegralAnnealingSampler,lucas,True,4,785.25,530.8311311779219,1.4792840017832396,44.17,5,10,1000,geometric,0.5,5.0
25,127,40,PathIntegralAnnealingSampler,exact,True,1,1074.0,530.8311311779219,2.0232423023434567,43.579,5,10,1000,geometric,0.01,10.0
25,147,41,PathIntegralAnnealingSampler,lucas,False,0,,641.8748650619726,,44.132,5,10,1000,geometric,0.5,5.0
25,147,41,PathIntegralAnnealingSampler,exact,True,2,1282.5,641.8748650619726,1.9980530003713035,43.683,5,10,1000,geometric,0.01,10.0
25,160,42,PathIntegralAnnealingSampler,lucas,True,4,1115.25,673.760817338905,1.6552609936636071,43.368,5,10,1000,geometric,0.5,5.0
25,160,42,PathIntegralAnnealingSampler,exact,True,1,1478.0,673.760817338905,2.193656802183198,43.366,5,10,1000,geometric,0.01,10.0
25,135,43,PathIntegralAnnealingSampler,lucas,True,4,871.5,581.7388566389222,1.4980948754828127,43.796,5,10,1000,geometric,0.5,5.0
25,135,43,PathIntegralAnnealingSampler,exact,True,3,1175.0,581.7388566389222,2.019806630742748,43.983,5,10,1000,geometric,0.01,10.0
25,157,44,PathIntegralAnnealingSampler,lucas,True,3,1080.6666666666667,795.8292907718859,1.357912656894688,42.915,5,10,1000,geometric,0.5,5.0
25,157,44,PathIntegralAnnealingSampler,exact,True,1,1399.0,795.8292907718859,1.7579146887683543,43.708,5,10,1000,geometric,0.01,10.0
25,169,45,PathIntegralAnnealingSampler,lucas,True,1,1152.0,775.7747111186395,1.4849671992257354,42.845,5,10,1000,geometric,0.5,5.0
25,169,45,PathIntegralAnnealingSampler,exact,True,1,1451.0,775.7747111186395,1.8703883733303315,43.576,5,10,1000,geometric,0.01,10.0
25,146,46,PathIntegralAnnealingSampler,lucas,True,5,968.4,645.0700129094477,1.5012323943446741,42.832,5,10,1000,geometric,0.5,5.0
25,146,46,PathIntegralAnnealingSampler,exact,True,1,1280.0,645.0700129094477,1.984280736019396,43.21,5,10,1000,geometric,0.01,10.0
25,151,47,PathIntegralAnnealingSampler,lucas,True,3,973.0,655.5188376628457,1.4843204254344327,42.305,5,10,1000,geometric,0.5,5.0
25,151,47,PathIntegralAnnealingSampler,exact,False,0,,655.5188376628457,,43.488,5,10,1000,geometric,0.01,10.0
25,147,48,PathIntegralAnnealingSampler,lucas,True,3,962.0,642.9676484256985,1.4961872535195975,43.39,5,10,1000,geometric,0.5,5.0
25,147,48,PathIntegralAnnealingSampler,exact,True,2,1241.5,642.9676484256985,1.9308903069070482,43.46,5,10,1000,geometric,0.01,10.0
25,140,49,PathIntegralAnnealingSampler,lucas,True,3,891.0,554.0045521790336,1.608290033891386,43.052,5,10,1000,geometric,0.5,5.0
25,140,49,PathIntegralAnnealingSampler,exact,True,1,1266.0,554.0045521790336,2.2851797787951678,43.697,5,10,1000,geometric,0.01,10.0
25,137,50,PathIntegralAnnealingSampler,lucas,True,2,809.0,490.0,1.6510204081632653,43.869,5,10,1000,geometric,0.5,5.0
25,137,50,PathIntegralAnnealingSampler,exact,True,1,1059.0,490.0,2.1612244897959183,43.795,5,10,1000,geometric,0.01,10.0
25,150,51,PathIntegralAnnealingSampler,lucas,True,5,1006.4,751.1191665869852,1.3398672870684247,42.827,5,10,1000,geometric,0.5,5.0
25,150,51,PathIntegralAnnealingSampler,exact,True,2,1246.0,751.1191665869852,1.658857948814842,43.46,5,10,1000,geometric,0.01,10.0
25,147,52,PathIntegralAnnealingSampler,lucas,True,2,927.5,560.0000000000002,1.6562499999999993,42.746,5,10,1000,geometric,0.5,5.0
25,147,52,PathIntegralAnnealingSampler,exact,False,0,,560.0000000000002,,43.074,5,10,1000,geometric,0.01,10.0
25,142,53,PathIntegralAnnealingSampler,lucas,False,0,,525.0,,43.185,5,10,1000,geometric,0.5,5.0
25,142,53,PathIntegralAnnealingSampler,exact,False,0,,525.0,,65.38,5,10,1000,geometric,0.01,10.0
25,151,54,PathIntegralAnnealingSampler,lucas,True,5,993.8,708.832626652386,1.4020234998118433,43.773,5,10,1000,geometric,0.5,5.0
25,151,54,PathIntegralAnnealingSampler,exact,True,2,1319.5,708.832626652386,1.8615113785487296,43.616,5,10,1000,geometric,0.01,10.0
25,137,55,PathIntegralAnnealingSampler,lucas,True,2,900.0,554.3154223878398,1.6236243186650756,44.019,5,10,1000,geometric,0.5,5.0
25,137,55,PathIntegralAnnealingSampler,exact,False,0,,554.3154223878398,,43.425,5,10,1000,geometric,0.01,10.0
25,149,56,PathIntegralAnnealingSampler,lucas,False,0,,576.0,,42.657,5,10,1000,geometric,0.5,5.0
25,149,56,PathIntegralAnnealingSampler,exact,True,1,1336.0,576.0,2.3194444444444446,42.996,5,10,1000,geometric,0.01,10.0
25,158,57,PathIntegralAnnealingSampler,lucas,False,0,,648.0,,43.167,5,10,1000,geometric,0.5,5.0
25,158,57,PathIntegralAnnealingSampler,exact,True,2,1353.5,648.0,2.0887345679012346,43.56,5,10,1000,geometric,0.01,10.0
25,138,58,PathIntegralAnnealingSampler,lucas,True,5,912.8,605.5521780901769,1.5073845541747333,44.465,5,10,1000,geometric,0.5,5.0
25,138,58,PathIntegralAnnealingSampler,exact,True,1,1203.0,605.5521780901769,1.9866165848731423,43.599,5,10,1000,geometric,0.01,10.0
25,152,59,PathIntegralAnnealingSampler,lucas,True,2,1001.0,665.0915204693835,1.5050560249115064,43.728,5,10,1000,geometric,0.5,5.0
25,152,59,PathIntegralAnnealingSampler,exact,False,0,,665.0915204693835,,43.792,5,10,1000,geometric,0.01,10.0
25,141,60,PathIntegralAnnealingSampler,lucas,True,2,898.5,597.7690845730659,1.5030887732203813,42.893,5,10,1000,geometric,0.5,5.0
25,141,60,PathIntegralAnnealingSampler,exact,True,1,1125.0,597.7690845730659,1.881997629240878,43.3,5,10,1000,geometric,0.01,10.0
25,142,61,PathIntegralAnnealingSampler,lucas,True,3,926.3333333333334,620.5470213384308,1.4927689626732321,42.616,5,10,1000,geometric,0.5,5.0
25,142,61,PathIntegralAnnealingSampler,exact,True,1,1117.0,620.5470213384308,1.8000247549183161,43.99,5,10,1000,geometric,0.01,10.0
25,152,62,PathIntegralAnnealingSampler,lucas,True,4,1005.25,705.600640536659,1.4246727429774393,43.366,5,10,1000,geometric,0.5,5.0
25,152,62,PathIntegralAnnealingSampler,exact,True,1,1332.0,705.600640536659,1.8877533883570745,43.755,5,10,1000,geometric,0.01,10.0
25,143,63,PathIntegralAnnealingSampler,lucas,False,0,,532.0,,42.582,5,10,1000,geometric,0.5,5.0
25,143,63,PathIntegralAnnealingSampler,exact,False,0,,532.0,,43.292,5,10,1000,geometric,0.01,10.0
25,150,64,PathIntegralAnnealingSampler,lucas,True,1,1017.0,584.0,1.7414383561643836,42.8,5,10,1000,geometric,0.5,5.0
25,150,64,PathIntegralAnnealingSampler,exact,False,0,,584.0,,43.368,5,10,1000,geometric,0.01,10.0
25,148,65,PathIntegralAnnealingSampler,lucas,False,0,,568.0,,44.473,5,10,1000,geometric,0.5,5.0
25,148,65,PathIntegralAnnealingSampler,exact,True,2,1226.0,568.0,2.158450704225352,44.128,5,10,1000,geometric,0.01,10.0
25,157,66,PathIntegralAnnealingSampler,lucas,True,4,1053.25,765.5871378705209,1.3757415033507652,45.419,5,10,1000,geometric,0.5,5.0
25,157,66,PathIntegralAnnealingSampler,exact,True,1,1306.0,765.5871378705209,1.70588027854365,44.144,5,10,1000,geometric,0.01,10.0
25,153,67,PathIntegralAnnealingSampler,lucas,True,2,1049.0,767.2151727425303,1.3672826571588592,43.775,5,10,1000,geometric,0.5,5.0
25,153,67,PathIntegralAnnealingSampler,exact,False,0,,767.2151727425303,,43.387,5,10,1000,geometric,0.01,10.0
25,159,68,PathIntegralAnnealingSampler,lucas,True,4,1070.75,656.0,1.6322408536585367,45.199,5,10,1000,geometric,0.5,5.0
25,159,68,PathIntegralAnnealingSampler,exact,False,0,,656.0,,44.191,5,10,1000,geometric,0.01,10.0
25,139,69,PathIntegralAnnealingSampler,lucas,True,4,861.75,610.3292709049275,1.4119427677494383,43.111,5,10,1000,geometric,0.5,5.0
25,139,69,PathIntegralAnnealingSampler,exact,True,1,1252.0,610.3292709049275,2.051351720594484,43.772,5,10,1000,geometric,0.01,10.0
25,160,70,PathIntegralAnnealingSampler,lucas,False,0,,705.3352021639643,,42.188,5,10,1000,geometric,0.5,5.0
25,160,70,PathIntegralAnnealingSampler,exact,True,2,1414.5,705.3352021639643,2.0054294690812573,43.756,5,10,1000,geometric,0.01,10.0
25,155,71,PathIntegralAnnealingSampler,lucas,True,1,1014.0,624.0,1.625,42.984,5,10,1000,geometric,0.5,5.0
25,155,71,PathIntegralAnnealingSampler,exact,False,0,,624.0,,43.567,5,10,1000,geometric,0.01,10.0
25,146,72,PathIntegralAnnealingSampler,lucas,True,4,954.0,654.1776982730129,1.458319356527284,43.072,5,10,1000,geometric,0.5,5.0
25,146,72,PathIntegralAnnealingSampler,exact,True,2,1263.0,654.1776982730129,1.9306680789244863,43.238,5,10,1000,geometric,0.01,10.0
25,138,73,PathIntegralAnnealingSampler,lucas,True,3,886.0,681.6716487806821,1.2997460017367652,43.487,5,10,1000,geometric,0.5,5.0
25,138,73,PathIntegralAnnealingSampler,exact,False,0,,681.6716487806821,,44.422,5,10,1000,geometric,0.01,10.0
25,170,74,PathIntegralAnnealingSampler,lucas,True,4,1182.25,890.2258007193656,1.3280338528097682,44.197,5,10,1000,geometric,0.5,5.0
25,170,74,PathIntegralAnnealingSampler,exact,True,2,1418.0,890.2258007193656,1.5928543060133231,43.456,5,10,1000,geometric,0.01,10.0
25,155,75,PathIntegralAnnealingSampler,lucas,True,5,1027.4,756.7974686347256,1.3575626803475513,43.373,5,10,1000,geometric,0.5,5.0
25,155,75,PathIntegralAnnealingSampler,exact,True,1,1307.0,756.7974686347256,1.7270142332239142,44.348,5,10,1000,geometric,0.01,10.0
25,158,76,PathIntegralAnnealingSampler,lucas,True,5,1051.8,762.3200000699899,1.379735544001774,42.379,5,10,1000,geometric,0.5,5.0
25,158,76,PathIntegralAnnealingSampler,exact,True,1,1345.0,762.3200000699899,1.7643509285818466,44.11,5,10,1000,geometric,0.01,10.0
25,161,77,PathIntegralAnnealingSampler,lucas,True,1,1097.0,747.9340718037364,1.4667068146186302,42.585,5,10,1000,geometric,0.5,5.0
25,161,77,PathIntegralAnnealingSampler,exact,True,1,1444.0,747.9340718037364,1.9306514496894274,43.34,5,10,1000,geometric,0.01,10.0
25,142,78,PathIntegralAnnealingSampler,lucas,True,2,894.0,630.0157394954533,1.4190121674038776,44.742,5,10,1000,geometric,0.5,5.0
25,142,78,PathIntegralAnnealingSampler,exact,True,1,1248.0,630.0157394954533,1.98090289140944,44.781,5,10,1000,geometric,0.01,10.0
25,156,79,PathIntegralAnnealingSampler,lucas,False,0,,632.0,,43.585,5,10,1000,geometric,0.5,5.0
25,156,79,PathIntegralAnnealingSampler,exact,False,0,,632.0,,43.24,5,10,1000,geometric,0.01,10.0
25,170,80,PathIntegralAnnealingSampler,lucas,True,1,1164.0,750.0,1.552,42.732,5,10,1000,geometric,0.5,5.0
25,170,80,PathIntegralAnnealingSampler,exact,True,1,1430.0,750.0,1.9066666666666667,44.128,5,10,1000,geometric,0.01,10.0
25,152,81,PathIntegralAnnealingSampler,lucas,True,1,1039.0,600.0,1.7316666666666667,43.327,5,10,1000,geometric,0.5,5.0
25,152,81,PathIntegralAnnealingSampler,exact,False,0,,600.0,,43.566,5,10,1000,geometric,0.01,10.0
25,151,82,PathIntegralAnnealingSampler,lucas,True,4,1017.25,744.8650049136546,1.365683705489588,43.287,5,10,1000,geometric,0.5,5.0
25,151,82,PathIntegralAnnealingSampler,exact,True,3,1310.3333333333333,744.8650049136546,1.7591554505708429,43.477,5,10,1000,geometric,0.01,10.0
25,158,83,PathIntegralAnnealingSampler,lucas,True,4,1057.75,756.7878764697947,1.3976835952157558,42.608,5,10,1000,geometric,0.5,5.0
25,158,83,PathIntegralAnnealingSampler,exact,False,0,,756.7878764697947,,43.752,5,10,1000,geometric,0.01,10.0
25,141,84,PathIntegralAnnealingSampler,lucas,True,5,907.0,624.2850155751497,1.4528620379657629,43.972,5,10,1000,geometric,0.5,5.0
25,141,84,PathIntegralAnnealingSampler,exact,True,2,1211.5,624.2850155751497,1.9406200209432434,43.512,5,10,1000,geometric,0.01,10.0
25,145,85,PathIntegralAnnealingSampler,lucas,True,4,925.75,651.1471394719073,1.4217216722334078,43.753,5,10,1000,geometric,0.5,5.0
25,145,85,PathIntegralAnnealingSampler,exact,True,1,1246.0,651.1471394719073,1.9135459936298418,43.954,5,10,1000,geometric,0.01,10.0
25,153,86,PathIntegralAnnealingSampler,lucas,True,2,1001.0,608.0,1.6463815789473684,42.458,5,10,1000,geometric,0.5,5.0
25,153,86,PathIntegralAnnealingSampler,exact,True,1,1279.0,608.0,2.1036184210526314,43.81,5,10,1000,geometric,0.01,10.0
25,148,87,PathIntegralAnnealingSampler,lucas,True,2,956.5,711.9602681316488,1.3434738465252856,43.38,5,10,1000,geometric,0.5,5.0
25,148,87,PathIntegralAnnealingSampler,exact,False,0,,711.9602681316488,,43.36,5,10,1000,geometric,0.01,10.0
25,153,88,PathIntegralAnnealingSampler,lucas,True,5,1007.4,751.680604643287,1.3401968785373486,47.711,5,10,1000,geometric,0.5,5.0
25,153,88,PathIntegralAnnealingSampler,exact,False,0,,751.680604643287,,44.186,5,10,1000,geometric,0.01,10.0
25,156,89,PathIntegralAnnealingSampler,lucas,True,5,1038.2,649.7391645234835,1.5978719718418273,42.586,5,10,1000,geometric,0.5,5.0
25,156,89,PathIntegralAnnealingSampler,exact,True,2,1350.0,649.7391645234835,2.0777568503048225,43.531,5,10,1000,geometric,0.01,10.0
25,151,90,PathIntegralAnnealingSampler,lucas,False,0,,592.0,,43.227,5,10,1000,geometric,0.5,5.0
25,151,90,PathIntegralAnnealingSampler,exact,True,2,1285.5,592.0,2.1714527027027026,43.476,5,10,1000,geometric,0.01,10.0
25,158,91,PathIntegralAnnealingSampler,lucas,True,2,1055.0,648.0,1.6280864197530864,42.967,5,10,1000,geometric,0.5,5.0
25,158,91,PathIntegralAnnealingSampler,exact,True,2,1358.5,648.0,2.0964506172839505,43.285,5,10,1000,geometric,0.01,10.0
25,129,92,PathIntegralAnnealingSampler,lucas,True,3,801.6666666666666,536.3175358222722,1.4947612433323962,43.923,5,10,1000,geometric,0.5,5.0
25,129,92,PathIntegralAnnealingSampler,exact,True,1,1058.0,536.3175358222722,1.9727119277908631,43.867,5,10,1000,geometric,0.01,10.0
25,167,93,PathIntegralAnnealingSampler,lucas,False,0,,731.2240014882187,,42.472,5,10,1000,geometric,0.5,5.0
25,167,93,PathIntegralAnnealingSampler,exact,True,1,1376.0,731.2240014882187,1.8817763054816379,43.724,5,10,1000,geometric,0.01,10.0
25,155,94,PathIntegralAnnealingSampler,lucas,True,3,1034.0,671.1596676769276,1.5406170093309761,42.456,5,10,1000,geometric,0.5,5.0
25,155,94,PathIntegralAnnealingSampler,exact,False,0,,671.1596676769276,,43.752,5,10,1000,geometric,0.01,10.0
25,150,95,PathIntegralAnnealingSampler,lucas,True,4,1009.25,692.867143276406,1.456628460151096,43.025,5,10,1000,geometric,0.5,5.0
25,150,95,PathIntegralAnnealingSampler,exact,True,2,1315.0,692.867143276406,1.8979107506551312,43.179,5,10,1000,geometric,0.01,10.0
25,157,96,PathIntegralAnnealingSampler,lucas,True,2,1082.5,728.956309068914,1.4849998367977122,42.736,5,10,1000,geometric,0.5,5.0
25,157,96,PathIntegralAnnealingSampler,exact,True,1,1224.0,728.956309068914,1.6791129794368589,43.805,5,10,1000,geometric,0.01,10.0
25,145,97,PathIntegralAnnealingSampler,lucas,True,5,952.8,687.5683810546944,1.3857530774443902,43.724,5,10,1000,geometric,0.5,5.0
25,145,97,PathIntegralAnnealingSampler,exact,True,1,1129.0,687.5683810546944,1.6420184975175447,43.765,5,10,1000,geometric,0.01,10.0
25,145,98,PathIntegralAnnealingSampler,lucas,True,5,982.2,714.7358592073996,1.374213966386411,44.696,5,10,1000,geometric,0.5,5.0
25,145,98,PathIntegralAnnealingSampler,exact,True,1,1220.0,714.7358592073996,1.706924291377949,43.193,5,10,1000,geometric,0.01,10.0
25,145,99,PathIntegralAnnealingSampler,lucas,True,1,924.0,608.6435414151038,1.5181299679146987,44.089,5,10,1000,geometric,0.5,5.0
25,145,99,PathIntegralAnnealingSampler,exact,True,1,1226.0,608.6435414151038,2.0143153037482904,43.282,5,10,1000,geometric,0.01,10.0
5,5,0,PathIntegralAnnealingSampler,lucas,True,5,7.0,7.0,1.0,0.722,5,10,1000,geometric,0.5,5.0
5,5,0,PathIntegralAnnealingSampler,exact,True,5,7.2,7.0,1.0285714285714287,0.676,5,10,1000,geometric,0.01,10.0
5,8,1,PathIntegralAnnealingSampler,lucas,True,5,14.0,13.0,1.0769230769230769,0.713,5,10,1000,geometric,0.5,5.0
5,8,1,PathIntegralAnnealingSampler,exact,True,5,14.2,13.0,1.0923076923076922,0.672,5,10,1000,geometric,0.01,10.0
5,6,2,PathIntegralAnnealingSampler,lucas,True,5,10.0,9.0,1.1111111111111112,0.726,5,10,1000,geometric,0.5,5.0
5,6,2,PathIntegralAnnealingSampler,exact,True,5,10.0,9.0,1.1111111111111112,0.668,5,10,1000,geometric,0.01,10.0
5,6,3,PathIntegralAnnealingSampler,lucas,True,5,9.0,9.0,1.0,0.729,5,10,1000,geometric,0.5,5.0
5,6,3,PathIntegralAnnealingSampler,exact,True,5,9.0,9.0,1.0,0.67,5,10,1000,geometric,0.01,10.0
5,4,4,PathIntegralAnnealingSampler,lucas,True,5,5.0,4.5,1.1111111111111112,0.721,5,10,1000,geometric,0.5,5.0
5,4,4,PathIntegralAnnealingSampler,exact,True,5,5.2,4.5,1.1555555555555557,0.663,5,10,1000,geometric,0.01,10.0
5,5,5,PathIntegralAnnealingSampler,lucas,True,5,6.0,6.0,1.0,0.869,5,10,1000,geometric,0.5,5.0
5,5,5,PathIntegralAnnealingSampler,exact,True,5,6.4,6.0,1.0666666666666667,0.675,5,10,1000,geometric,0.01,10.0
5,6,6,PathIntegralAnnealingSampler,lucas,True,5,8.0,8.0,1.0,0.711,5,10,1000,geometric,0.5,5.0
5,6,6,PathIntegralAnnealingSampler,exact,True,5,8.4,8.0,1.05,0.673,5,10,1000,geometric,0.01,10.0
5,6,7,PathIntegralAnnealingSampler,lucas,True,5,8.0,8.0,1.0,0.733,5,10,1000,geometric,0.5,5.0
5,6,7,PathIntegralAnnealingSampler,exact,True,5,9.2,8.0,1.15,0.672,5,10,1000,geometric,0.01,10.0
5,6,8,PathIntegralAnnealingSampler,lucas,True,5,9.0,8.0,1.125,0.719,5,10,1000,geometric,0.5,5.0
5,6,8,PathIntegralAnnealingSampler,exact,True,5,9.2,8.0,1.15,0.671,5,10,1000,geometric,0.01,10.0
5,5,9,PathIntegralAnnealingSampler,lucas,True,5,6.0,6.0,1.0,0.727,5,10,1000,geometric,0.5,5.0
5,5,9,PathIntegralAnnealingSampler,exact,True,5,6.8,6.0,1.1333333333333333,0.67,5,10,1000,geometric,0.01,10.0
5,5,10,PathIntegralAnnealingSampler,lucas,True,5,7.0,6.0,1.1666666666666667,0.895,5,10,1000,geometric,0.5,5.0
5,5,10,PathIntegralAnnealingSampler,exact,True,5,7.2,6.0,1.2,0.674,5,10,1000,geometric,0.01,10.0
5,7,11,PathIntegralAnnealingSampler,lucas,True,5,12.0,11.0,1.0909090909090908,0.72,5,10,1000,geometric,0.5,5.0
5,7,11,PathIntegralAnnealingSampler,exact,True,5,12.0,11.0,1.0909090909090908,0.673,5,10,1000,geometric,0.01,10.0
5,7,12,PathIntegralAnnealingSampler,lucas,True,5,11.0,10.0,1.1,0.707,5,10,1000,geometric,0.5,5.0
5,7,12,PathIntegralAnnealingSampler,exact,True,5,11.4,10.0,1.1400000000000001,0.667,5,10,1000,geometric,0.01,10.0
5,9,13,PathIntegralAnnealingSampler,lucas,True,5,16.0,16.0,1.0,0.715,5,10,1000,geometric,0.5,5.0
5,9,13,PathIntegralAnnealingSampler,exact,True,5,16.2,16.0,1.0125,0.671,5,10,1000,geometric,0.01,10.0
5,7,14,PathIntegralAnnealingSampler,lucas,True,5,10.0,10.0,1.0,0.716,5,10,1000,geometric,0.5,5.0
5,7,14,PathIntegralAnnealingSampler,exact,True,5,11.2,10.0,1.1199999999999999,0.668,5,10,1000,geometric,0.01,10.0
5,4,15,PathIntegralAnnealingSampler,lucas,True,5,6.0,5.0,1.2,0.715,5,10,1000,geometric,0.5,5.0
5,4,15,PathIntegralAnnealingSampler,exact,True,5,6.0,5.0,1.2,0.667,5,10,1000,geometric,0.01,10.0
5,4,16,PathIntegralAnnealingSampler,lucas,True,5,4.0,4.0,1.0,0.733,5,10,1000,geometric,0.5,5.0
5,4,16,PathIntegralAnnealingSampler,exact,True,5,4.8,4.0,1.2,0.672,5,10,1000,geometric,0.01,10.0
5,8,17,PathIntegralAnnealingSampler,lucas,True,5,13.0,13.0,1.0,0.717,5,10,1000,geometric,0.5,5.0
5,8,17,PathIntegralAnnealingSampler,exact,True,5,13.0,13.0,1.0,0.675,5,10,1000,geometric,0.01,10.0
5,5,18,PathIntegralAnnealingSampler,lucas,True,5,8.0,8.0,1.0,0.737,5,10,1000,geometric,0.5,5.0
5,5,18,PathIntegralAnnealingSampler,exact,True,5,8.0,8.0,1.0,0.671,5,10,1000,geometric,0.01,10.0
5,7,19,PathIntegralAnnealingSampler,lucas,True,5,12.0,10.0,1.2,0.718,5,10,1000,geometric,0.5,5.0
5,7,19,PathIntegralAnnealingSampler,exact,True,5,12.0,10.0,1.2,0.67,5,10,1000,geometric,0.01,10.0
5,10,20,PathIntegralAnnealingSampler,lucas,True,5,20.0,20.0,1.0,0.723,5,10,1000,geometric,0.5,5.0
5,10,20,PathIntegralAnnealingSampler,exact,True,5,20.0,20.0,1.0,0.67,5,10,1000,geometric,0.01,10.0
