n,m,graph_id,energy,feasible,minla_cost,optimal_cost,approx_ratio,relative_gap,time_s,best_seed,solver
20,84,36,392.0,True,392.0,381,1.0288713910761156,0.028871391076115485,2.443,999,PathIntegralAnnealingSampler
20,88,37,465.0,True,465.0,441,1.054421768707483,0.05442176870748299,2.384,456,PathIntegralAnnealingSampler
20,91,38,452.0,True,452.0,444,1.018018018018018,0.018018018018018018,2.37,999,PathIntegralAnnealingSampler
20,91,39,476.0,True,476.0,476,1.0,0.0,2.401,789,PathIntegralAnnealingSampler
20,83,40,406.0,True,406.0,405,1.002469135802469,0.0024691358024691358,2.422,123,PathIntegralAnnealingSampler
20,92,41,475.0,True,475.0,459,1.0348583877995643,0.034858387799564274,2.516,789,PathIntegralAnnealingSampler
20,97,42,502.0,True,502.0,492,1.0203252032520325,0.02032520325203252,2.646,789,PathIntegralAnnealingSampler
20,88,43,447.0,True,447.0,452,0.9889380530973452,-0.011061946902654867,2.676,456,PathIntegralAnnealingSampler
20,105,44,544.0,False,,542,,,2.444,999,PathIntegralAnnealingSampler
20,90,45,424.0,True,424.0,421,1.007125890736342,0.007125890736342043,2.4,123,PathIntegralAnnealingSampler
20,89,46,456.0,True,456.0,445,1.0247191011235954,0.024719101123595506,2.443,42,PathIntegralAnnealingSampler
20,101,47,516.0,True,516.0,513,1.0058479532163742,0.005847953216374269,2.383,123,PathIntegralAnnealingSampler
20,86,48,427.0,True,427.0,413,1.0338983050847457,0.03389830508474576,2.461,42,PathIntegralAnnealingSampler
20,98,49,509.0,True,509.0,499,1.0200400801603207,0.02004008016032064,2.457,456,PathIntegralAnnealingSampler
20,93,50,483.0,True,483.0,474,1.018987341772152,0.0189873417721519,2.443,123,PathIntegralAnnealingSampler
20,85,51,404.0,True,404.0,399,1.012531328320802,0.012531328320802004,2.471,999,PathIntegralAnnealingSampler
20,91,52,462.0,True,462.0,452,1.0221238938053097,0.022123893805309734,2.437,42,PathIntegralAnnealingSampler
20,103,53,551.0,False,,542,,,2.441,999,PathIntegralAnnealingSampler
20,90,54,460.0,True,460.0,445,1.0337078651685394,0.033707865168539325,2.436,456,PathIntegralAnnealingSampler
20,89,55,457.0,True,457.0,438,1.04337899543379,0.04337899543378995,2.417,123,PathIntegralAnnealingSampler
20,99,56,517.0,True,517.0,502,1.0298804780876494,0.029880478087649404,2.39,456,PathIntegralAnnealingSampler
20,95,57,483.0,True,483.0,474,1.018987341772152,0.0189873417721519,2.421,999,PathIntegralAnnealingSampler
20,102,58,533.0,True,533.0,530,1.0056603773584907,0.005660377358490566,2.401,789,PathIntegralAnnealingSampler
20,93,59,445.0,True,445.0,443,1.0045146726862302,0.004514672686230248,2.425,42,PathIntegralAnnealingSampler
20,94,60,464.0,True,464.0,462,1.0043290043290043,0.004329004329004329,2.394,789,PathIntegralAnnealingSampler
20,86,61,426.0,True,426.0,412,1.0339805825242718,0.03398058252427184,2.414,42,PathIntegralAnnealingSampler
20,90,62,443.0,True,443.0,449,0.9866369710467706,-0.013363028953229399,2.417,123,PathIntegralAnnealingSampler
20,88,63,435.0,True,435.0,432,1.0069444444444444,0.006944444444444444,2.362,123,PathIntegralAnnealingSampler
20,98,64,532.0,True,532.0,520,1.023076923076923,0.023076923076923078,2.407,123,PathIntegralAnnealingSampler
20,92,65,435.0,True,435.0,430,1.0116279069767442,0.011627906976744186,2.427,999,PathIntegralAnnealingSampler
20,99,66,530.0,True,530.0,522,1.0153256704980842,0.01532567049808429,2.393,123,PathIntegralAnnealingSampler
20,97,67,484.0,True,484.0,487,0.9938398357289527,-0.006160164271047228,2.414,999,PathIntegralAnnealingSampler
20,102,68,530.0,True,530.0,524,1.0114503816793894,0.011450381679389313,2.337,999,PathIntegralAnnealingSampler
20,93,69,481.0,True,481.0,487,0.9876796714579056,-0.012320328542094456,2.414,789,PathIntegralAnnealingSampler
20,92,70,477.0,True,477.0,470,1.0148936170212766,0.014893617021276596,2.447,42,PathIntegralAnnealingSampler
20,100,71,534.0,False,,519,,,2.427,999,PathIntegralAnnealingSampler
20,101,72,557.0,True,557.0,549,1.0145719489981786,0.014571948998178506,2.413,123,PathIntegralAnnealingSampler
20,92,73,474.0,True,474.0,471,1.0063694267515924,0.006369426751592357,2.371,789,PathIntegralAnnealingSampler
20,78,74,364.0,True,364.0,371,0.9811320754716981,-0.018867924528301886,2.4,123,PathIntegralAnnealingSampler
20,94,75,467.0,True,467.0,474,0.9852320675105485,-0.014767932489451477,2.482,999,PathIntegralAnnealingSampler
20,93,76,481.0,True,481.0,484,0.993801652892562,-0.006198347107438017,2.43,123,PathIntegralAnnealingSampler
20,103,77,553.0,False,,551,,,2.451,123,PathIntegralAnnealingSampler
20,100,78,508.0,True,508.0,502,1.0119521912350598,0.01195219123505976,2.44,42,PathIntegralAnnealingSampler
20,87,79,452.0,False,,436,,,2.464,42,PathIntegralAnnealingSampler
20,103,80,564.0,True,564.0,559,1.0089445438282647,0.008944543828264758,2.415,123,PathIntegralAnnealingSampler
20,97,81,469.0,True,469.0,462,1.0151515151515151,0.015151515151515152,2.412,789,PathIntegralAnnealingSampler
20,92,82,477.0,True,477.0,455,1.0483516483516484,0.04835164835164835,2.41,789,PathIntegralAnnealingSampler
20,95,83,481.0,True,481.0,499,0.9639278557114228,-0.036072144288577156,2.525,999,PathIntegralAnnealingSampler
20,98,84,496.0,True,496.0,489,1.0143149284253579,0.014314928425357873,2.508,456,PathIntegralAnnealingSampler
20,103,85,554.0,True,554.0,538,1.029739776951673,0.02973977695167286,2.49,42,PathIntegralAnnealingSampler
20,101,86,526.0,True,526.0,520,1.0115384615384615,0.011538461538461539,2.428,42,PathIntegralAnnealingSampler
20,85,87,404.0,False,,417,,,2.507,999,PathIntegralAnnealingSampler
20,100,88,515.0,True,515.0,500,1.03,0.03,2.427,123,PathIntegralAnnealingSampler
20,95,89,488.0,True,488.0,478,1.0209205020920502,0.02092050209205021,2.362,456,PathIntegralAnnealingSampler
20,97,90,476.0,True,476.0,473,1.0063424947145878,0.006342494714587738,2.417,123,PathIntegralAnnealingSampler
20,75,91,362.0,True,362.0,363,0.9972451790633609,-0.0027548209366391185,2.399,456,PathIntegralAnnealingSampler
20,86,92,408.0,True,408.0,403,1.0124069478908189,0.01240694789081886,2.474,42,PathIntegralAnnealingSampler
20,92,93,482.0,True,482.0,462,1.0432900432900434,0.04329004329004329,2.369,456,PathIntegralAnnealingSampler
20,93,94,472.0,False,,473,,,2.405,789,PathIntegralAnnealingSampler
20,107,95,547.0,True,547.0,537,1.0186219739292366,0.0186219739292365,2.56,999,PathIntegralAnnealingSampler
20,97,96,513.0,True,513.0,509,1.0078585461689586,0.007858546168958742,2.566,42,PathIntegralAnnealingSampler
20,89,97,450.0,True,450.0,453,0.9933774834437086,-0.006622516556291391,2.443,42,PathIntegralAnnealingSampler
20,99,98,524.0,True,524.0,523,1.0019120458891013,0.0019120458891013384,2.409,42,PathIntegralAnnealingSampler
20,87,99,420.0,True,420.0,413,1.0169491525423728,0.01694915254237288,2.444,42,PathIntegralAnnealingSampler
25,146,0,950.0,True,950.0,924,1.0281385281385282,0.02813852813852814,4.445,42,PathIntegralAnnealingSampler
25,144,1,935.0,False,,956,,,4.441,456,PathIntegralAnnealingSampler
25,151,2,1000.0,False,,970,,,4.428,456,PathIntegralAnnealingSampler
25,138,3,909.0,False,,889,,,4.506,42,PathIntegralAnnealingSampler
25,133,4,848.0,True,848.0,819,1.0354090354090355,0.03540903540903541,4.429,999,PathIntegralAnnealingSampler
25,139,5,885.0,True,885.0,876,1.0102739726027397,0.010273972602739725,4.41,999,PathIntegralAnnealingSampler
25,139,6,899.0,True,899.0,871,1.032146957520092,0.03214695752009185,4.425,999,PathIntegralAnnealingSampler
25,145,7,1007.0,False,,972,,,4.408,456,PathIntegralAnnealingSampler
25,163,8,1092.0,False,,1039,,,4.505,123,PathIntegralAnnealingSampler
25,145,9,932.0,True,932.0,924,1.0086580086580086,0.008658008658008658,4.475,789,PathIntegralAnnealingSampler
25,145,10,989.0,True,989.0,960,1.0302083333333334,0.030208333333333334,4.726,789,PathIntegralAnnealingSampler
25,152,11,1024.0,False,,976,,,4.461,123,PathIntegralAnnealingSampler
25,150,12,985.0,True,985.0,999,0.985985985985986,-0.014014014014014014,4.414,999,PathIntegralAnnealingSampler
25,142,13,937.0,False,,915,,,4.359,999,PathIntegralAnnealingSampler
25,137,14,872.0,True,872.0,848,1.028301886792453,0.02830188679245283,4.465,123,PathIntegralAnnealingSampler
25,153,15,998.0,True,998.0,997,1.0010030090270812,0.0010030090270812437,4.65,123,PathIntegralAnnealingSampler
25,139,16,932.0,True,932.0,905,1.0298342541436465,0.02983425414364641,4.706,999,PathIntegralAnnealingSampler
25,152,17,1047.0,False,,1005,,,4.64,456,PathIntegralAnnealingSampler
25,157,18,1043.0,True,1043.0,1054,0.9895635673624289,-0.010436432637571158,4.364,456,PathIntegralAnnealingSampler
25,142,19,934.0,True,934.0,915,1.0207650273224043,0.020765027322404372,4.436,123,PathIntegralAnnealingSampler
25,147,20,941.0,False,,888,,,4.38,999,PathIntegralAnnealingSampler
25,136,21,890.0,False,,884,,,4.42,789,PathIntegralAnnealingSampler
25,148,22,1007.0,False,,933,,,4.354,123,PathIntegralAnnealingSampler
25,132,23,866.0,True,866.0,858,1.0093240093240092,0.009324009324009324,4.629,456,PathIntegralAnnealingSampler
25,144,24,953.0,False,,915,,,4.404,456,PathIntegralAnnealingSampler
25,143,25,934.0,False,,900,,,4.346,789,PathIntegralAnnealingSampler
25,139,26,850.0,False,,821,,,4.332,123,PathIntegralAnnealingSampler
25,152,27,979.0,True,979.0,954,1.0262054507337526,0.02620545073375262,4.329,456,PathIntegralAnnealingSampler
25,163,28,1118.0,True,1118.0,1098,1.018214936247723,0.018214936247723135,4.522,123,PathIntegralAnnealingSampler
25,143,29,867.0,False,,869,,,4.808,789,PathIntegralAnnealingSampler
25,147,30,972.0,False,,937,,,4.581,999,PathIntegralAnnealingSampler
25,151,31,999.0,True,999.0,1004,0.9950199203187251,-0.0049800796812749,4.41,456,PathIntegralAnnealingSampler
25,156,32,1010.0,False,,1054,,,4.517,42,PathIntegralAnnealingSampler
25,144,33,968.0,True,968.0,928,1.043103448275862,0.04310344827586207,4.4,789,PathIntegralAnnealingSampler
25,148,34,993.0,True,993.0,983,1.0101729399796542,0.01017293997965412,4.425,999,PathIntegralAnnealingSampler
25,154,35,1066.0,True,1066.0,1052,1.0133079847908746,0.013307984790874524,4.493,123,PathIntegralAnnealingSampler
25,151,36,1023.0,True,1023.0,993,1.0302114803625377,0.030211480362537766,4.506,42,PathIntegralAnnealingSampler
25,167,37,1139.0,True,1139.0,1130,1.0079646017699115,0.007964601769911504,4.583,42,PathIntegralAnnealingSampler
25,146,38,983.0,True,983.0,948,1.0369198312236287,0.03691983122362869,4.568,42,PathIntegralAnnealingSampler
25,156,39,1045.0,False,,1016,,,4.541,42,PathIntegralAnnealingSampler
25,137,40,907.0,True,907.0,863,1.0509849362688297,0.05098493626882966,4.611,42,PathIntegralAnnealingSampler
25,158,41,1094.0,False,,1074,,,4.421,123,PathIntegralAnnealingSampler
25,147,42,924.0,False,,947,,,4.484,42,PathIntegralAnnealingSampler
25,155,43,1044.0,True,1044.0,1051,0.9933396764985728,-0.006660323501427212,4.392,42,PathIntegralAnnealingSampler
25,131,44,848.0,False,,831,,,4.795,789,PathIntegralAnnealingSampler
25,152,45,1001.0,True,1001.0,976,1.0256147540983607,0.025614754098360656,4.777,42,PathIntegralAnnealingSampler
25,146,46,959.0,True,959.0,924,1.0378787878787878,0.03787878787878788,4.485,123,PathIntegralAnnealingSampler
25,158,47,1095.0,True,1095.0,1065,1.028169014084507,0.028169014084507043,4.402,42,PathIntegralAnnealingSampler
25,140,48,915.0,True,915.0,912,1.0032894736842106,0.003289473684210526,4.46,789,PathIntegralAnnealingSampler
25,131,49,879.0,False,,833,,,4.436,123,PathIntegralAnnealingSampler
25,151,50,987.0,True,987.0,970,1.0175257731958762,0.01752577319587629,4.472,123,PathIntegralAnnealingSampler
25,160,51,1082.0,True,1082.0,1064,1.0169172932330828,0.016917293233082706,4.439,123,PathIntegralAnnealingSampler
25,154,52,1031.0,False,,1001,,,4.435,42,PathIntegralAnnealingSampler
25,157,53,1047.0,True,1047.0,1030,1.0165048543689321,0.01650485436893204,4.432,789,PathIntegralAnnealingSampler
25,128,54,816.0,True,816.0,791,1.031605562579014,0.0316055625790139,4.451,123,PathIntegralAnnealingSampler
25,156,55,1092.0,True,1092.0,1022,1.0684931506849316,0.0684931506849315,4.714,123,PathIntegralAnnealingSampler
25,149,56,969.0,False,,954,,,4.405,789,PathIntegralAnnealingSampler
25,154,57,1027.0,True,1027.0,986,1.04158215010142,0.04158215010141988,4.406,789,PathIntegralAnnealingSampler
25,145,58,980.0,False,,956,,,4.492,999,PathIntegralAnnealingSampler
25,152,59,1038.0,True,1038.0,1008,1.0297619047619047,0.02976190476190476,4.397,42,PathIntegralAnnealingSampler
25,163,60,1105.0,False,,1090,,,4.394,456,PathIntegralAnnealingSampler
25,149,61,962.0,True,962.0,962,1.0,0.0,4.475,999,PathIntegralAnnealingSampler
25,151,62,996.0,True,996.0,976,1.0204918032786885,0.020491803278688523,4.405,456,PathIntegralAnnealingSampler
25,149,63,987.0,False,,945,,,4.412,456,PathIntegralAnnealingSampler
25,157,64,1011.0,True,1011.0,992,1.0191532258064515,0.019153225806451613,4.477,123,PathIntegralAnnealingSampler
25,170,65,1153.0,True,1153.0,1135,1.0158590308370044,0.015859030837004406,4.631,42,PathIntegralAnnealingSampler
25,152,66,1027.0,True,1027.0,1028,0.9990272373540856,-0.0009727626459143969,4.872,999,PathIntegralAnnealingSampler
25,145,67,983.0,True,983.0,967,1.016546018614271,0.016546018614270942,4.554,999,PathIntegralAnnealingSampler
25,157,68,1104.0,True,1104.0,1033,1.0687318489835431,0.06873184898354308,4.459,123,PathIntegralAnnealingSampler
25,157,69,1062.0,False,,1051,,,4.46,999,PathIntegralAnnealingSampler
25,161,70,1151.0,False,,1078,,,4.492,42,PathIntegralAnnealingSampler
25,170,71,1191.0,True,1191.0,1169,1.0188195038494439,0.018819503849443968,4.417,42,PathIntegralAnnealingSampler
25,156,72,1043.0,True,1043.0,1049,0.994280266920877,-0.005719733079122974,4.476,456,PathIntegralAnnealingSampler
25,158,73,1078.0,False,,1072,,,4.433,123,PathIntegralAnnealingSampler
25,150,74,972.0,True,972.0,978,0.9938650306748467,-0.006134969325153374,4.386,42,PathIntegralAnnealingSampler
25,150,75,998.0,False,,974,,,4.49,789,PathIntegralAnnealingSampler
25,144,76,922.0,True,922.0,890,1.0359550561797752,0.035955056179775284,4.444,789,PathIntegralAnnealingSampler
25,155,77,1059.0,False,,1004,,,4.417,42,PathIntegralAnnealingSampler
25,149,78,1016.0,False,,981,,,4.655,42,PathIntegralAnnealingSampler
25,149,79,969.0,True,969.0,937,1.0341515474919958,0.03415154749199573,4.44,999,PathIntegralAnnealingSampler
25,154,80,1040.0,True,1040.0,1019,1.0206084396467126,0.020608439646712464,4.387,999,PathIntegralAnnealingSampler
25,147,81,958.0,True,958.0,945,1.0137566137566139,0.013756613756613757,4.447,123,PathIntegralAnnealingSampler
25,145,82,939.0,True,939.0,926,1.0140388768898487,0.014038876889848811,4.445,123,PathIntegralAnnealingSampler
25,146,83,954.0,False,,954,,,4.409,456,PathIntegralAnnealingSampler
25,158,84,1088.0,False,,1019,,,4.245,789,PathIntegralAnnealingSampler
25,174,85,1229.0,False,,1206,,,4.365,42,PathIntegralAnnealingSampler
25,165,86,1073.0,True,1073.0,1062,1.0103578154425612,0.010357815442561206,4.452,999,PathIntegralAnnealingSampler
25,163,87,1061.0,True,1061.0,1032,1.0281007751937985,0.02810077519379845,4.33,42,PathIntegralAnnealingSampler
25,165,88,1134.0,True,1134.0,1147,0.988666085440279,-0.011333914559721011,4.544,456,PathIntegralAnnealingSampler
25,144,89,943.0,True,943.0,956,0.9864016736401674,-0.013598326359832637,4.441,42,PathIntegralAnnealingSampler
25,157,90,1075.0,False,,1070,,,4.439,123,PathIntegralAnnealingSampler
25,162,91,1106.0,False,,1083,,,4.434,42,PathIntegralAnnealingSampler
25,152,92,987.0,False,,968,,,4.55,999,PathIntegralAnnealingSampler
25,156,93,1037.0,True,1037.0,1032,1.00484496124031,0.0048449612403100775,4.452,456,PathIntegralAnnealingSampler
25,151,94,1003.0,True,1003.0,960,1.0447916666666666,0.04479166666666667,4.517,999,PathIntegralAnnealingSampler
25,142,95,898.0,False,,861,,,4.715,123,PathIntegralAnnealingSampler
25,146,96,976.0,True,976.0,970,1.0061855670103093,0.006185567010309278,4.602,123,PathIntegralAnnealingSampler
25,135,97,838.0,False,,824,,,4.86,456,PathIntegralAnnealingSampler
25,144,98,960.0,True,960.0,909,1.056105610561056,0.056105610561056105,5.466,999,PathIntegralAnnealingSampler
25,132,99,819.0,False,,784,,,4.905,42,PathIntegralAnnealingSampler
