n,m,graph_id,solver,penalty,feasible,feasible_seed_count,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds,num_reads,num_sweeps,beta_schedule_type,beta_min,beta_max
25,132,27,SimulatedAnnealingSampler,lucas,True,4,818.5,526.8833231193452,1.5534748664166778,0.293,5,10,1000,linear,0.1,0.5
25,132,27,SimulatedAnnealingSampler,exact,False,0,,526.8833231193452,,0.07,5,10,1000,geometric,0.01,0.1
25,151,28,SimulatedAnnealingSampler,lucas,True,2,988.5,592.0,1.6697635135135136,0.276,5,10,1000,linear,0.1,0.5
25,151,28,SimulatedAnnealingSampler,exact,False,0,,592.0,,0.061,5,10,1000,geometric,0.01,0.1
25,143,29,SimulatedAnnealingSampler,lucas,True,3,953.3333333333334,611.0135911928622,1.5602489814869278,0.283,5,10,1000,linear,0.1,0.5
25,143,29,SimulatedAnnealingSampler,exact,False,0,,611.0135911928622,,0.063,5,10,1000,geometric,0.01,0.1
25,153,30,SimulatedAnnealingSampler,lucas,True,5,1024.8,705.9970271819006,1.451564185887088,0.278,5,10,1000,linear,0.1,0.5
25,153,30,SimulatedAnnealingSampler,exact,False,0,,705.9970271819006,,0.062,5,10,1000,geometric,0.01,0.1
25,161,31,SimulatedAnnealingSampler,lucas,True,5,1108.8,795.8987617230354,1.3931420091665516,0.285,5,10,1000,linear,0.1,0.5
25,161,31,SimulatedAnnealingSampler,exact,False,0,,795.8987617230354,,0.056,5,10,1000,geometric,0.01,0.1
25,159,32,SimulatedAnnealingSampler,lucas,False,0,,685.6920837099187,,0.286,5,10,1000,linear,0.1,0.5
25,159,32,SimulatedAnnealingSampler,exact,False,0,,685.6920837099187,,0.057,5,10,1000,geometric,0.01,0.1
25,151,33,SimulatedAnnealingSampler,lucas,True,2,1019.0,677.2293056355468,1.5046602258945632,0.287,5,10,1000,linear,0.1,0.5
25,151,33,SimulatedAnnealingSampler,exact,False,0,,677.2293056355468,,0.063,5,10,1000,geometric,0.01,0.1
25,150,34,SimulatedAnnealingSampler,lucas,True,1,981.0,727.9467547315744,1.347626036689644,0.286,5,10,1000,linear,0.1,0.5
25,150,34,SimulatedAnnealingSampler,exact,False,0,,727.9467547315744,,0.063,5,10,1000,geometric,0.01,0.1
25,153,35,SimulatedAnnealingSampler,lucas,True,5,1028.4,661.0123706731238,1.555795391473169,0.284,5,10,1000,linear,0.1,0.5
25,153,35,SimulatedAnnealingSampler,exact,False,0,,661.0123706731238,,0.06,5,10,1000,geometric,0.01,0.1
25,156,36,SimulatedAnnealingSampler,lucas,True,5,1034.2,674.2481679042454,1.5338565964733535,0.276,5,10,1000,linear,0.1,0.5
25,156,36,SimulatedAnnealingSampler,exact,False,0,,674.2481679042454,,0.059,5,10,1000,geometric,0.01,0.1
25,159,37,SimulatedAnnealingSampler,lucas,True,1,1105.0,722.7858618142717,1.5288068823404057,0.278,5,10,1000,linear,0.1,0.5
25,159,37,SimulatedAnnealingSampler,exact,False,0,,722.7858618142717,,0.058,5,10,1000,geometric,0.01,0.1
25,159,38,SimulatedAnnealingSampler,lucas,True,4,1092.5,739.7319853078588,1.4768862529924638,0.281,5,10,1000,linear,0.1,0.5
25,159,38,SimulatedAnnealingSampler,exact,False,0,,739.7319853078588,,0.057,5,10,1000,geometric,0.01,0.1
25,143,39,SimulatedAnnealingSampler,lucas,False,0,,623.486167896258,,0.294,5,10,1000,linear,0.1,0.5
25,143,39,SimulatedAnnealingSampler,exact,False,0,,623.486167896258,,0.065,5,10,1000,geometric,0.01,0.1
25,127,40,SimulatedAnnealingSampler,lucas,True,5,807.8,530.8311311779219,1.5217645547793706,0.282,5,10,1000,linear,0.1,0.5
25,127,40,SimulatedAnnealingSampler,exact,False,0,,530.8311311779219,,0.069,5,10,1000,geometric,0.01,0.1
25,147,41,SimulatedAnnealingSampler,lucas,True,3,1002.0,641.8748650619726,1.5610519347930185,0.295,5,10,1000,linear,0.1,0.5
25,147,41,SimulatedAnnealingSampler,exact,False,0,,641.8748650619726,,0.061,5,10,1000,geometric,0.01,0.1
25,160,42,SimulatedAnnealingSampler,lucas,True,1,1119.0,673.760817338905,1.660826767011501,0.272,5,10,1000,linear,0.1,0.5
25,160,42,SimulatedAnnealingSampler,exact,False,0,,673.760817338905,,0.057,5,10,1000,geometric,0.01,0.1
25,135,43,SimulatedAnnealingSampler,lucas,True,5,891.6,581.7388566389222,1.5326464612512631,0.284,5,10,1000,linear,0.1,0.5
25,135,43,SimulatedAnnealingSampler,exact,False,0,,581.7388566389222,,0.066,5,10,1000,geometric,0.01,0.1
25,157,44,SimulatedAnnealingSampler,lucas,True,5,1084.8,795.8292907718859,1.363106400554618,0.28,5,10,1000,linear,0.1,0.5
25,157,44,SimulatedAnnealingSampler,exact,False,0,,795.8292907718859,,0.059,5,10,1000,geometric,0.01,0.1
25,169,45,SimulatedAnnealingSampler,lucas,True,3,1188.3333333333333,775.7747111186395,1.5318021022105746,0.288,5,10,1000,linear,0.1,0.5
25,169,45,SimulatedAnnealingSampler,exact,False,0,,775.7747111186395,,0.054,5,10,1000,geometric,0.01,0.1
25,146,46,SimulatedAnnealingSampler,lucas,True,3,994.0,645.0700129094477,1.540918009065062,0.275,5,10,1000,linear,0.1,0.5
25,146,46,SimulatedAnnealingSampler,exact,False,0,,645.0700129094477,,0.061,5,10,1000,geometric,0.01,0.1
25,151,47,SimulatedAnnealingSampler,lucas,True,3,991.6666666666666,655.5188376628457,1.5127965966657886,0.277,5,10,1000,linear,0.1,0.5
25,151,47,SimulatedAnnealingSampler,exact,False,0,,655.5188376628457,,0.06,5,10,1000,geometric,0.01,0.1
25,147,48,SimulatedAnnealingSampler,lucas,True,3,966.0,642.9676484256985,1.502408406340885,0.28,5,10,1000,linear,0.1,0.5
25,147,48,SimulatedAnnealingSampler,exact,False,0,,642.9676484256985,,0.062,5,10,1000,geometric,0.01,0.1
25,140,49,SimulatedAnnealingSampler,lucas,True,3,924.3333333333334,554.0045521790336,1.6684580112161667,0.285,5,10,1000,linear,0.1,0.5
25,140,49,SimulatedAnnealingSampler,exact,False,0,,554.0045521790336,,0.066,5,10,1000,geometric,0.01,0.1
25,137,50,SimulatedAnnealingSampler,lucas,True,2,820.0,490.0,1.6734693877551021,0.279,5,10,1000,linear,0.1,0.5
25,137,50,SimulatedAnnealingSampler,exact,False,0,,490.0,,0.066,5,10,1000,geometric,0.01,0.1
25,150,51,SimulatedAnnealingSampler,lucas,True,4,1009.25,751.1191665869852,1.3436616250733382,0.28,5,10,1000,linear,0.1,0.5
25,150,51,SimulatedAnnealingSampler,exact,False,0,,751.1191665869852,,0.063,5,10,1000,geometric,0.01,0.1
25,147,52,SimulatedAnnealingSampler,lucas,True,4,958.0,560.0000000000002,1.710714285714285,0.284,5,10,1000,linear,0.1,0.5
25,147,52,SimulatedAnnealingSampler,exact,False,0,,560.0000000000002,,0.061,5,10,1000,geometric,0.01,0.1
25,142,53,SimulatedAnnealingSampler,lucas,False,0,,525.0,,0.286,5,10,1000,linear,0.1,0.5
25,142,53,SimulatedAnnealingSampler,exact,False,0,,525.0,,0.064,5,10,1000,geometric,0.01,0.1
25,151,54,SimulatedAnnealingSampler,lucas,True,5,1015.8,708.832626652386,1.433060445873285,0.274,5,10,1000,linear,0.1,0.5
25,151,54,SimulatedAnnealingSampler,exact,False,0,,708.832626652386,,0.06,5,10,1000,geometric,0.01,0.1
25,137,55,SimulatedAnnealingSampler,lucas,False,0,,554.3154223878398,,0.288,5,10,1000,linear,0.1,0.5
25,137,55,SimulatedAnnealingSampler,exact,False,0,,554.3154223878398,,0.067,5,10,1000,geometric,0.01,0.1
25,149,56,SimulatedAnnealingSampler,lucas,False,0,,576.0,,0.279,5,10,1000,linear,0.1,0.5
25,149,56,SimulatedAnnealingSampler,exact,False,0,,576.0,,0.06,5,10,1000,geometric,0.01,0.1
25,158,57,SimulatedAnnealingSampler,lucas,True,2,988.5,648.0,1.525462962962963,0.286,5,10,1000,linear,0.1,0.5
25,158,57,SimulatedAnnealingSampler,exact,False,0,,648.0,,0.061,5,10,1000,geometric,0.01,0.1
25,138,58,SimulatedAnnealingSampler,lucas,True,3,940.3333333333334,605.5521780901769,1.552852697680004,0.29,5,10,1000,linear,0.1,0.5
25,138,58,SimulatedAnnealingSampler,exact,False,0,,605.5521780901769,,0.069,5,10,1000,geometric,0.01,0.1
25,152,59,SimulatedAnnealingSampler,lucas,True,3,1015.3333333333334,665.0915204693835,1.526606943683133,0.28,5,10,1000,linear,0.1,0.5
25,152,59,SimulatedAnnealingSampler,exact,False,0,,665.0915204693835,,0.067,5,10,1000,geometric,0.01,0.1
25,141,60,SimulatedAnnealingSampler,lucas,True,2,926.0,597.7690845730659,1.549093159712936,0.282,5,10,1000,linear,0.1,0.5
25,141,60,SimulatedAnnealingSampler,exact,False,0,,597.7690845730659,,0.066,5,10,1000,geometric,0.01,0.1
25,142,61,SimulatedAnnealingSampler,lucas,True,3,928.3333333333334,620.5470213384308,1.4959919255289498,0.282,5,10,1000,linear,0.1,0.5
25,142,61,SimulatedAnnealingSampler,exact,False,0,,620.5470213384308,,0.067,5,10,1000,geometric,0.01,0.1
25,152,62,SimulatedAnnealingSampler,lucas,True,4,1019.75,705.600640536659,1.4452226109437887,0.278,5,10,1000,linear,0.1,0.5
25,152,62,SimulatedAnnealingSampler,exact,False,0,,705.600640536659,,0.06,5,10,1000,geometric,0.01,0.1
25,143,63,SimulatedAnnealingSampler,lucas,False,0,,532.0,,0.279,5,10,1000,linear,0.1,0.5
25,143,63,SimulatedAnnealingSampler,exact,False,0,,532.0,,0.064,5,10,1000,geometric,0.01,0.1
25,150,64,SimulatedAnnealingSampler,lucas,True,2,1005.0,584.0,1.720890410958904,0.283,5,10,1000,linear,0.1,0.5
25,150,64,SimulatedAnnealingSampler,exact,False,0,,584.0,,0.063,5,10,1000,geometric,0.01,0.1
25,148,65,SimulatedAnnealingSampler,lucas,True,1,997.0,568.0,1.755281690140845,0.301,5,10,1000,linear,0.1,0.5
25,148,65,SimulatedAnnealingSampler,exact,False,0,,568.0,,0.062,5,10,1000,geometric,0.01,0.1
25,157,66,SimulatedAnnealingSampler,lucas,True,4,1061.75,765.5871378705209,1.386844093218775,0.279,5,10,1000,linear,0.1,0.5
25,157,66,SimulatedAnnealingSampler,exact,False,0,,765.5871378705209,,0.058,5,10,1000,geometric,0.01,0.1
25,153,67,SimulatedAnnealingSampler,lucas,True,3,1050.6666666666667,767.2151727425303,1.3694550160040435,0.282,5,10,1000,linear,0.1,0.5
25,153,67,SimulatedAnnealingSampler,exact,False,0,,767.2151727425303,,0.064,5,10,1000,geometric,0.01,0.1
25,159,68,SimulatedAnnealingSampler,lucas,True,3,1077.0,656.0,1.641768292682927,0.279,5,10,1000,linear,0.1,0.5
25,159,68,SimulatedAnnealingSampler,exact,False,0,,656.0,,0.058,5,10,1000,geometric,0.01,0.1
25,139,69,SimulatedAnnealingSampler,lucas,True,3,871.6666666666666,610.3292709049275,1.4281908278366815,0.294,5,10,1000,linear,0.1,0.5
25,139,69,SimulatedAnnealingSampler,exact,False,0,,610.3292709049275,,0.067,5,10,1000,geometric,0.01,0.1
25,160,70,SimulatedAnnealingSampler,lucas,True,1,1107.0,705.3352021639643,1.5694665410201143,0.275,5,10,1000,linear,0.1,0.5
25,160,70,SimulatedAnnealingSampler,exact,False,0,,705.3352021639643,,0.058,5,10,1000,geometric,0.01,0.1
25,155,71,SimulatedAnnealingSampler,lucas,True,3,1030.3333333333333,624.0,1.6511752136752136,0.278,5,10,1000,linear,0.1,0.5
25,155,71,SimulatedAnnealingSampler,exact,False,0,,624.0,,0.057,5,10,1000,geometric,0.01,0.1
25,146,72,SimulatedAnnealingSampler,lucas,True,4,964.75,654.1776982730129,1.4747522004294522,0.284,5,10,1000,linear,0.1,0.5
25,146,72,SimulatedAnnealingSampler,exact,False,0,,654.1776982730129,,0.064,5,10,1000,geometric,0.01,0.1
25,138,73,SimulatedAnnealingSampler,lucas,True,5,906.4,681.6716487806821,1.3296724333794627,0.283,5,10,1000,linear,0.1,0.5
25,138,73,SimulatedAnnealingSampler,exact,False,0,,681.6716487806821,,0.066,5,10,1000,geometric,0.01,0.1
25,170,74,SimulatedAnnealingSampler,lucas,True,4,1177.5,890.2258007193656,1.3226981278777772,0.283,5,10,1000,linear,0.1,0.5
25,170,74,SimulatedAnnealingSampler,exact,False,0,,890.2258007193656,,0.053,5,10,1000,geometric,0.01,0.1
25,155,75,SimulatedAnnealingSampler,lucas,True,5,1043.0,756.7974686347256,1.3781758571174771,0.289,5,10,1000,linear,0.1,0.5
25,155,75,SimulatedAnnealingSampler,exact,False,0,,756.7974686347256,,0.057,5,10,1000,geometric,0.01,0.1
25,158,76,SimulatedAnnealingSampler,lucas,True,4,1065.0,762.3200000699899,1.3970511070183396,0.275,5,10,1000,linear,0.1,0.5
25,158,76,SimulatedAnnealingSampler,exact,False,0,,762.3200000699899,,0.057,5,10,1000,geometric,0.01,0.1
25,161,77,SimulatedAnnealingSampler,lucas,True,3,1119.0,747.9340718037364,1.4961211718853666,0.282,5,10,1000,linear,0.1,0.5
25,161,77,SimulatedAnnealingSampler,exact,False,0,,747.9340718037364,,0.057,5,10,1000,geometric,0.01,0.1
25,142,78,SimulatedAnnealingSampler,lucas,True,4,918.0,630.0157394954533,1.457106453777136,0.294,5,10,1000,linear,0.1,0.5
25,142,78,SimulatedAnnealingSampler,exact,False,0,,630.0157394954533,,0.066,5,10,1000,geometric,0.01,0.1
25,156,79,SimulatedAnnealingSampler,lucas,False,0,,632.0,,0.288,5,10,1000,linear,0.1,0.5
25,156,79,SimulatedAnnealingSampler,exact,False,0,,632.0,,0.057,5,10,1000,geometric,0.01,0.1
25,170,80,SimulatedAnnealingSampler,lucas,True,2,1184.0,750.0,1.5786666666666667,0.276,5,10,1000,linear,0.1,0.5
25,170,80,SimulatedAnnealingSampler,exact,False,0,,750.0,,0.055,5,10,1000,geometric,0.01,0.1
25,152,81,SimulatedAnnealingSampler,lucas,True,3,1001.0,600.0,1.6683333333333332,0.281,5,10,1000,linear,0.1,0.5
25,152,81,SimulatedAnnealingSampler,exact,False,0,,600.0,,0.06,5,10,1000,geometric,0.01,0.1
25,151,82,SimulatedAnnealingSampler,lucas,True,5,1022.6,744.8650049136546,1.3728662150244804,0.277,5,10,1000,linear,0.1,0.5
25,151,82,SimulatedAnnealingSampler,exact,False,0,,744.8650049136546,,0.066,5,10,1000,geometric,0.01,0.1
25,158,83,SimulatedAnnealingSampler,lucas,True,4,1080.25,756.7878764697947,1.4274145154637867,0.276,5,10,1000,linear,0.1,0.5
25,158,83,SimulatedAnnealingSampler,exact,False,0,,756.7878764697947,,0.058,5,10,1000,geometric,0.01,0.1
25,141,84,SimulatedAnnealingSampler,lucas,True,4,924.5,624.2850155751497,1.4808941059529743,0.287,5,10,1000,linear,0.1,0.5
25,141,84,SimulatedAnnealingSampler,exact,False,0,,624.2850155751497,,0.07,5,10,1000,geometric,0.01,0.1
25,145,85,SimulatedAnnealingSampler,lucas,True,5,931.4,651.1471394719073,1.4303986665062878,0.296,5,10,1000,linear,0.1,0.5
25,145,85,SimulatedAnnealingSampler,exact,False,0,,651.1471394719073,,0.062,5,10,1000,geometric,0.01,0.1
25,153,86,SimulatedAnnealingSampler,lucas,True,4,1029.25,608.0,1.692845394736842,0.278,5,10,1000,linear,0.1,0.5
25,153,86,SimulatedAnnealingSampler,exact,False,0,,608.0,,0.06,5,10,1000,geometric,0.01,0.1
25,148,87,SimulatedAnnealingSampler,lucas,True,4,987.5,711.9602681316488,1.3870156021366644,0.288,5,10,1000,linear,0.1,0.5
25,148,87,SimulatedAnnealingSampler,exact,False,0,,711.9602681316488,,0.061,5,10,1000,geometric,0.01,0.1
25,153,88,SimulatedAnnealingSampler,lucas,True,5,1025.4,751.680604643287,1.3641432194284269,0.289,5,10,1000,linear,0.1,0.5
25,153,88,SimulatedAnnealingSampler,exact,False,0,,751.680604643287,,0.062,5,10,1000,geometric,0.01,0.1
25,156,89,SimulatedAnnealingSampler,lucas,True,2,1060.0,649.7391645234835,1.6314238972763793,0.284,5,10,1000,linear,0.1,0.5
25,156,89,SimulatedAnnealingSampler,exact,False,0,,649.7391645234835,,0.058,5,10,1000,geometric,0.01,0.1
25,151,90,SimulatedAnnealingSampler,lucas,False,0,,592.0,,0.282,5,10,1000,linear,0.1,0.5
25,151,90,SimulatedAnnealingSampler,exact,False,0,,592.0,,0.059,5,10,1000,geometric,0.01,0.1
25,158,91,SimulatedAnnealingSampler,lucas,True,2,1044.0,648.0,1.6111111111111112,0.277,5,10,1000,linear,0.1,0.5
25,158,91,SimulatedAnnealingSampler,exact,False,0,,648.0,,0.058,5,10,1000,geometric,0.01,0.1
25,129,92,SimulatedAnnealingSampler,lucas,True,5,813.0,536.3175358222722,1.5158930031133948,0.281,5,10,1000,linear,0.1,0.5
25,129,92,SimulatedAnnealingSampler,exact,False,0,,536.3175358222722,,0.069,5,10,1000,geometric,0.01,0.1
25,167,93,SimulatedAnnealingSampler,lucas,True,1,1124.0,731.2240014882187,1.537148668140524,0.277,5,10,1000,linear,0.1,0.5
25,167,93,SimulatedAnnealingSampler,exact,False,0,,731.2240014882187,,0.056,5,10,1000,geometric,0.01,0.1
25,155,94,SimulatedAnnealingSampler,lucas,True,4,1063.75,671.1596676769276,1.584943272413758,0.273,5,10,1000,linear,0.1,0.5
25,155,94,SimulatedAnnealingSampler,exact,False,0,,671.1596676769276,,0.062,5,10,1000,geometric,0.01,0.1
25,150,95,SimulatedAnnealingSampler,lucas,True,5,1008.8,692.867143276406,1.4559789849892748,0.278,5,10,1000,linear,0.1,0.5
25,150,95,SimulatedAnnealingSampler,exact,False,0,,692.867143276406,,0.061,5,10,1000,geometric,0.01,0.1
25,157,96,SimulatedAnnealingSampler,lucas,True,4,1058.5,728.956309068914,1.4520760528871857,0.28,5,10,1000,linear,0.1,0.5
25,157,96,SimulatedAnnealingSampler,exact,False,0,,728.956309068914,,0.058,5,10,1000,geometric,0.01,0.1
25,145,97,SimulatedAnnealingSampler,lucas,True,5,968.2,687.5683810546944,1.4081508496868793,0.284,5,10,1000,linear,0.1,0.5
25,145,97,SimulatedAnnealingSampler,exact,False,0,,687.5683810546944,,0.063,5,10,1000,geometric,0.01,0.1
25,145,98,SimulatedAnnealingSampler,lucas,True,5,989.8,714.7358592073996,1.3848472652507327,0.29,5,10,1000,linear,0.1,0.5
25,145,98,SimulatedAnnealingSampler,exact,False,0,,714.7358592073996,,0.062,5,10,1000,geometric,0.01,0.1
25,145,99,SimulatedAnnealingSampler,lucas,True,4,939.25,608.6435414151038,1.5431856843764942,0.3,5,10,1000,linear,0.1,0.5
25,145,99,SimulatedAnnealingSampler,exact,False,0,,608.6435414151038,,0.065,5,10,1000,geometric,0.01,0.1
5,5,0,SimulatedAnnealingSampler,lucas,True,5,8.0,7.0,1.1428571428571428,0.02,5,10,1000,linear,0.1,0.5
5,5,0,SimulatedAnnealingSampler,exact,True,5,8.0,7.0,1.1428571428571428,0.024,5,10,1000,geometric,0.01,0.1
5,8,1,SimulatedAnnealingSampler,lucas,True,5,14.2,13.0,1.0923076923076922,0.019,5,10,1000,linear,0.1,0.5
5,8,1,SimulatedAnnealingSampler,exact,True,4,16.0,13.0,1.2307692307692308,0.022,5,10,1000,geometric,0.01,0.1
5,6,2,SimulatedAnnealingSampler,lucas,True,5,10.8,9.0,1.2000000000000002,0.021,5,10,1000,linear,0.1,0.5
5,6,2,SimulatedAnnealingSampler,exact,True,5,10.4,9.0,1.1555555555555557,0.025,5,10,1000,geometric,0.01,0.1
5,6,3,SimulatedAnnealingSampler,lucas,True,5,9.4,9.0,1.0444444444444445,0.02,5,10,1000,linear,0.1,0.5
5,6,3,SimulatedAnnealingSampler,exact,True,5,10.6,9.0,1.1777777777777778,0.022,5,10,1000,geometric,0.01,0.1
5,4,4,SimulatedAnnealingSampler,lucas,True,5,6.0,4.5,1.3333333333333333,0.021,5,10,1000,linear,0.1,0.5
5,4,4,SimulatedAnnealingSampler,exact,True,2,7.0,4.5,1.5555555555555556,0.026,5,10,1000,geometric,0.01,0.1
5,5,5,SimulatedAnnealingSampler,lucas,True,5,8.2,6.0,1.3666666666666665,0.02,5,10,1000,linear,0.1,0.5
5,5,5,SimulatedAnnealingSampler,exact,True,3,9.333333333333334,6.0,1.5555555555555556,0.022,5,10,1000,geometric,0.01,0.1
5,6,6,SimulatedAnnealingSampler,lucas,True,5,8.4,8.0,1.05,0.02,5,10,1000,linear,0.1,0.5
5,6,6,SimulatedAnnealingSampler,exact,True,4,11.0,8.0,1.375,0.025,5,10,1000,geometric,0.01,0.1
5,6,7,SimulatedAnnealingSampler,lucas,True,4,10.5,8.0,1.3125,0.02,5,10,1000,linear,0.1,0.5
5,6,7,SimulatedAnnealingSampler,exact,True,5,11.4,8.0,1.425,0.025,5,10,1000,geometric,0.01,0.1
5,6,8,SimulatedAnnealingSampler,lucas,True,5,10.6,8.0,1.325,0.022,5,10,1000,linear,0.1,0.5
5,6,8,SimulatedAnnealingSampler,exact,True,4,9.75,8.0,1.21875,0.022,5,10,1000,geometric,0.01,0.1
5,5,9,SimulatedAnnealingSampler,lucas,True,5,7.4,6.0,1.2333333333333334,0.019,5,10,1000,linear,0.1,0.5
5,5,9,SimulatedAnnealingSampler,exact,True,1,13.0,6.0,2.1666666666666665,0.023,5,10,1000,geometric,0.01,0.1
5,5,10,SimulatedAnnealingSampler,lucas,True,5,7.4,6.0,1.2333333333333334,0.02,5,10,1000,linear,0.1,0.5
5,5,10,SimulatedAnnealingSampler,exact,True,3,8.666666666666666,6.0,1.4444444444444444,0.022,5,10,1000,geometric,0.01,0.1
5,7,11,SimulatedAnnealingSampler,lucas,True,4,12.5,11.0,1.1363636363636365,0.021,5,10,1000,linear,0.1,0.5
5,7,11,SimulatedAnnealingSampler,exact,True,3,12.333333333333334,11.0,1.1212121212121213,0.024,5,10,1000,geometric,0.01,0.1
5,7,12,SimulatedAnnealingSampler,lucas,True,5,11.4,10.0,1.1400000000000001,0.02,5,10,1000,linear,0.1,0.5
5,7,12,SimulatedAnnealingSampler,exact,True,4,12.75,10.0,1.275,0.022,5,10,1000,geometric,0.01,0.1
5,9,13,SimulatedAnnealingSampler,lucas,True,5,16.8,16.0,1.05,0.021,5,10,1000,linear,0.1,0.5
5,9,13,SimulatedAnnealingSampler,exact,True,5,16.8,16.0,1.05,0.023,5,10,1000,geometric,0.01,0.1
5,7,14,SimulatedAnnealingSampler,lucas,True,5,10.2,10.0,1.02,0.019,5,10,1000,linear,0.1,0.5
5,7,14,SimulatedAnnealingSampler,exact,True,5,12.6,10.0,1.26,0.021,5,10,1000,geometric,0.01,0.1
5,4,15,SimulatedAnnealingSampler,lucas,True,5,6.2,5.0,1.24,0.022,5,10,1000,linear,0.1,0.5
5,4,15,SimulatedAnnealingSampler,exact,True,3,8.0,5.0,1.6,0.024,5,10,1000,geometric,0.01,0.1
5,4,16,SimulatedAnnealingSampler,lucas,True,3,5.666666666666667,4.0,1.4166666666666667,0.021,5,10,1000,linear,0.1,0.5
5,4,16,SimulatedAnnealingSampler,exact,True,5,7.4,4.0,1.85,0.023,5,10,1000,geometric,0.01,0.1
5,8,17,SimulatedAnnealingSampler,lucas,True,5,13.2,13.0,1.0153846153846153,0.02,5,10,1000,linear,0.1,0.5
5,8,17,SimulatedAnnealingSampler,exact,True,5,14.8,13.0,1.1384615384615384,0.022,5,10,1000,geometric,0.01,0.1
5,5,18,SimulatedAnnealingSampler,lucas,True,4,8.5,8.0,1.0625,0.021,5,10,1000,linear,0.1,0.5
5,5,18,SimulatedAnnealingSampler,exact,True,1,8.0,8.0,1.0,0.023,5,10,1000,geometric,0.01,0.1
5,7,19,SimulatedAnnealingSampler,lucas,True,5,12.0,10.0,1.2,0.019,5,10,1000,linear,0.1,0.5
5,7,19,SimulatedAnnealingSampler,exact,True,4,13.0,10.0,1.3,0.022,5,10,1000,geometric,0.01,0.1
5,10,20,SimulatedAnnealingSampler,lucas,True,5,20.0,20.0,1.0,0.019,5,10,1000,linear,0.1,0.5
5,10,20,SimulatedAnnealingSampler,exact,True,5,20.0,20.0,1.0,0.021,5,10,1000,geometric,0.01,0.1
