n,m,graph_id,solver,feasible,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds
10,27,74,SimulatedAnnealingSampler,True,86.0,58.000000000000014,1.4827586206896548,0.003,1
10,24,75,SimulatedAnnealingSampler,True,70.0,46.0,1.5217391304347827,0.003,1
10,22,76,SimulatedAnnealingSampler,True,53.0,40.0,1.325,0.003,1
10,25,77,SimulatedAnnealingSampler,False,,50.000000000000014,,0.003,1
10,16,78,SimulatedAnnealingSampler,True,38.0,28.0,1.3571428571428572,0.003,1
10,19,79,SimulatedAnnealingSampler,False,,31.0,,0.003,1
10,22,80,SimulatedAnnealingSampler,True,64.0,40.0,1.6,0.003,1
10,19,81,SimulatedAnnealingSampler,True,57.0,31.0,1.8387096774193548,0.003,1
10,18,82,SimulatedAnnealingSampler,True,41.0,31.0,1.3225806451612903,0.003,1
10,27,83,SimulatedAnnealingSampler,True,78.0,58.000000000000014,1.3448275862068961,0.003,1
10,23,84,SimulatedAnnealingSampler,True,57.0,43.0,1.3255813953488371,0.003,1
10,23,85,SimulatedAnnealingSampler,True,55.0,43.0,1.2790697674418605,0.003,1
10,24,86,SimulatedAnnealingSampler,True,69.0,46.0,1.5,0.003,1
10,22,87,SimulatedAnnealingSampler,True,55.0,40.0,1.375,0.003,1
10,23,88,SimulatedAnnealingSampler,False,,43.0,,0.004,1
10,20,89,SimulatedAnnealingSampler,True,49.0,34.0,1.4411764705882353,0.003,1
10,22,90,SimulatedAnnealingSampler,True,66.0,40.0,1.65,0.003,1
10,24,91,SimulatedAnnealingSampler,True,72.0,46.0,1.565217391304348,0.003,1
10,23,92,SimulatedAnnealingSampler,False,,43.0,,0.003,1
10,27,93,SimulatedAnnealingSampler,True,76.0,58.000000000000014,1.3103448275862066,0.003,1
10,25,94,SimulatedAnnealingSampler,True,70.0,50.000000000000014,1.3999999999999997,0.003,1
10,26,95,SimulatedAnnealingSampler,False,,54.000000000000014,,0.003,1
10,24,96,SimulatedAnnealingSampler,True,70.0,46.0,1.5217391304347827,0.003,1
10,25,97,SimulatedAnnealingSampler,True,76.0,50.000000000000014,1.5199999999999996,0.003,1
10,21,98,SimulatedAnnealingSampler,False,,37.619145031507024,,0.003,1
10,25,99,SimulatedAnnealingSampler,True,59.0,50.000000000000014,1.1799999999999997,0.003,1
15,52,0,SimulatedAnnealingSampler,False,,130.0,,0.008,1
15,57,1,SimulatedAnnealingSampler,True,239.0,158.44971975379113,1.508364927191874,0.008,1
15,48,2,SimulatedAnnealingSampler,True,199.0,117.12997260862763,1.6989673570993558,0.008,1
15,52,3,SimulatedAnnealingSampler,False,,130.0,,0.008,1
15,53,4,SimulatedAnnealingSampler,False,,135.0,,0.008,1
15,51,5,SimulatedAnnealingSampler,False,,125.0,,0.008,1
15,51,6,SimulatedAnnealingSampler,False,,125.0,,0.008,1
15,45,7,SimulatedAnnealingSampler,True,171.0,128.3015133988632,1.332797996453837,0.008,1
15,44,8,SimulatedAnnealingSampler,False,,120.09240222499979,,0.008,1
15,55,9,SimulatedAnnealingSampler,False,,145.0,,0.008,1
15,50,10,SimulatedAnnealingSampler,True,193.0,120.00000000000006,1.6083333333333325,0.008,1
15,54,11,SimulatedAnnealingSampler,True,212.0,146.03235648319463,1.4517330618053603,0.008,1
15,54,12,SimulatedAnnealingSampler,False,,140.0,,0.008,1
15,55,13,SimulatedAnnealingSampler,True,228.0,149.06043865626646,1.5295809005752912,0.008,1
15,46,14,SimulatedAnnealingSampler,False,,104.00000000000006,,0.008,1
15,53,15,SimulatedAnnealingSampler,False,,135.0,,0.008,1
15,46,16,SimulatedAnnealingSampler,True,182.0,104.00000000000006,1.7499999999999991,0.008,1
